Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value daf2_d10_N2_d10;Student's T-test q-value  daf2_d10_N2_d10; Student's T-test Difference  daf2_d10_N2_d10;Student's T-test Test statistic  daf2_d10_N2_d10;Sign p-val: 0.05 
Q27274(324);18,8596;16,4614;18,4964;18,0477;24,0694;24,5966;25,0683;25,8196;4,40937;0,000295455;-6,92219;-10,7176;+
Q27371(71);19,3038;17,8046;20,9729;19,1989;19,8063;21,7657;20,9991;19,587;0,719721;0,223677;-1,2195;-1,47496;
Q27371(72);19,6252;19,661;21,1369;18,7117;19,2123;18,8894;20,5093;19,661;0,132668;0,69643;0,2157;0,352143;
Q27371(204);20,7777;20,4653;20,8735;18,3859;20,0415;19,896;21,3335;21,2272;0,299177;0,493575;-0,498965;-0,713837;
Q27371(196);20,2446;19,7623;20,4197;19,3888;19,4511;19,3067;21,1659;21,089;0,214254;0,579258;-0,299325;-0,537003;
Q27371(199);20,8998;20,5174;19,7223;21,4871;19,0547;20,294;15,3302;19,8594;0,853375;0,175035;2,02208;1,69938;
Q27371(297);20,5485;19,6304;21,0661;20,5591;20,1028;18,069;18,565;20,6803;0,79155;0,195061;1,09672;1,59599;
Q27371(303);20,8616;18,2837;21,1093;20,8291;22,0196;24,083;21,9175;22,8173;1,58;0,0422765;-2,43841;-2,92954;+
Q27371(245);19,2092;20,8726;18,7417;19,6673;18,3629;19,2766;18,9978;18,9075;0,725852;0,221167;0,73651;1,48534;
Q27371(282);17,816;18,8936;21,6739;20,7316;18,3283;21,3438;18,3688;20,8106;0,0189509;0,947695;0,0658894;0,0558139;
Q27371(182);19,9207;17,2374;21,8019;20,3984;19,9261;18,9774;17,0661;17,7557;0,575791;0,294655;1,40828;1,22755;
Q27371(93);20,7322;20,2305;18,1698;20,7048;21,0768;19,9998;20,7328;17,9907;0,00337687;0,99111;0,00930738;0,0101187;
Q27371(233);19,8842;21,0897;20,9394;17,695;19,459;18,8314;19,6547;19,4783;0,282321;0,511491;0,546195;0,67975;
Q27371(327);25,06;24,7956;25,0387;24,7614;25,4373;25,8298;26,9123;25,2559;1,32722;0,0710595;-0,944856;-2,49139;
Q27371(367);19,9773;18,8202;17,3044;18,3745;18,0999;20,6892;21,3688;21,3599;0,94179;0,146801;-1,76034;-1,8465;
Q27389(112);22,4389;24,7707;22,8364;21,7413;19,5868;21,3903;20,9963;17,1702;1,47188;0,0531852;3,1609;2,73994;
Q27389(101);20,8803;19,3135;20,3043;21,1058;21,1676;22,9118;21,9686;22,6964;1,71752;0,0329296;-1,78514;-3,17636;+
Q27389(155);21,8042;19,2992;18,6282;19,3686;19,4128;19,8537;19,6425;19,4552;0,0955046;0,770276;0,183942;0,261308;
Q27389(163);20,5182;18,5795;20,1967;21,0447;17,9724;19,9128;19,4561;19,4803;0,613644;0,274211;0,879396;1,29344;
Q27488(29);18,1858;20,3044;19,3712;18,1402;20,7921;21,27;18,5718;18,5212;0,386804;0,414294;-0,788366;-0,884655;
Q27488(221);19,2914;19,9934;19,4586;20,1404;19,2794;19,7671;19,7877;16,4485;0,498718;0,338648;0,900271;1,09093;
Q27493(1001);17,685;16,9526;18,8315;20,2839;20,7131;19,639;19,2767;19,4692;0,84279;0,1779;-1,33623;-1,68171;
Q27511(131);20,1597;19,4262;22,0668;18,4739;24,0468;24,2812;24,2651;24,3515;2,82107;0,00414913;-4,20449;-5,50357;+
Q27511(124);28,349;27,3819;26,22;26,2428;27,7822;26,9262;27,1142;26,6705;0,0463649;0,881178;-0,0748525;-0,132736;
Q27527(60);23,0483;23,6774;24,419;18,7239;18,2346;17,8413;20,7504;21,176;0,992121;0,134591;2,96658;1,93009;
Q27527(80);24,3952;24,6591;25,2285;24,1854;20,4162;19,3437;19,6974;20,9744;4,36028;0,000278075;4,50915;10,5084;+
Q27527(132);24,9634;26,1652;25,9806;24,5931;19,5215;18,8867;21,1112;18,7916;3,94296;0,000627451;5,8478;8,87313;+
Q27527(5);19,4184;18,9093;20,8341;19,4324;19,4578;21,0947;18,8514;20,4918;0,19684;0,601003;-0,325365;-0,498968;
Q27531(241);23,1542;24,2124;23,1915;24,1804;20,113;18,0966;18,5198;20,3834;3,32867;0,00191304;4,40644;6,86883;+
Q27531(343);23,7493;23,7997;23,2429;21,7499;20,4348;20,0677;19,7559;18,8263;2,90224;0,00379832;3,36431;5,7068;+
Q27531(407);24,595;23,1186;24,1488;24,75;25,8554;26,6299;25,6937;26,4422;2,45193;0,00966777;-2,00218;-4,64218;+
Q27531(160);21,4967;19,3574;20,7682;18,8139;18,022;20,003;19,8651;17,3036;0,695392;0,233572;1,31063;1,43367;
Q27531(436);19,1381;20,1343;18,1096;19,3974;19,7899;18,3791;19,0149;20,8278;0,178177;0,626238;-0,308068;-0,457408;
Q27531(423);16,8304;19,4982;19,9743;19,4373;21,9766;21,1811;23,4456;22,3995;2,08939;0,0164377;-3,31562;-3,88328;+
Q27535(322);18,7996;19,2809;20,2301;20,5795;17,5938;19,5473;18,2853;17,7658;1,24851;0,0813353;1,42447;2,35813;
Q27874(783);19,9073;20,961;19,8426;18,619;17,9701;19,4445;19,6229;19,3655;0,5579;0,303033;0,731751;1,19615;
Q27874(793);19,3196;17,8708;19,9253;20,3747;20,1408;18,7997;19,1691;18,8144;0,0811643;0,79865;0,141616;0,224878;
Q27GU2(11);19,8118;19,744;19,9643;18,1201;19,7062;19,8092;20,4577;21,5319;0,796039;0,193642;-0,966208;-1,60352;
Q2EEN5(29);22,6559;22,6979;24,4285;24,648;24,0961;24,9539;25,0058;24,8053;0,981987;0,13716;-1,10771;-1,91327;
Q2EEN5(64);18,7685;20,3274;19,9264;19,7851;18,5456;19,4532;19,1276;18,1051;1,03333;0,124075;0,893981;1,99855;
Q2HQL4(171);23,6243;23,155;25,0724;23,9227;16,3598;19,6205;18,4335;19,7442;3,05802;0,00264596;5,4041;6,11227;+
Q2L6X2(16);21,858;18,5065;19,9568;18,4987;21,0339;19,95;19,6974;19,0959;0,0982247;0,76571;-0,239299;-0,268126;
Q2L6X2(10);19,7907;17,8776;19,3409;18,9101;17,5423;19,3003;19,231;19,2332;0,0943844;0,772073;0,153112;0,258492;
Q2XN01(5);25,7733;25,0183;25,2428;25,4136;26,8893;26,7336;26,7527;26,213;2,97643;0,00308741;-1,28516;-5,89731;+
Q2XN01(204);26,4358;25,8895;26,7896;25,0903;27,1009;28,0767;27,566;26,7801;1,53844;0,0466271;-1,32959;-2,85623;+
Q2XN01(205);25,8526;25,6403;25,9264;26,2095;26,1524;27,0684;26,7861;27,343;1,79133;0,0285804;-0,930262;-3,3118;+
Q304E5(476);25,7342;25,0123;26,026;26,3361;19,3491;18,2286;19,1178;18,8137;5,79569;0;6,89986;18,5155;+
Q3LFN1(105);18,1851;19,2121;20,4232;18,8055;19,0613;19,7469;20,7081;17,24;0,0126257;0,964607;-0,0326209;-0,0374427;
Q3LFN1(76);18,0369;19,8116;20,2841;17,6866;19,2343;18,3498;18,5736;18,7268;0,131397;0,69824;0,233654;0,349114;
Q3V5H6(2);18,7689;18,9533;20,3903;19,7494;19,0655;21,0337;21,1346;19,5551;0,52548;0,321245;-0,731762;-1,13879;
Q3Y3Z9(65);16,6716;21,4119;19,3326;21,2355;19,6321;20,2934;19,6292;20,2802;0,096743;0,767915;-0,295815;-0,264416;
Q4JFH6(56);19,0689;20,2809;19,5263;16,8651;19,3832;19,7137;19,978;18,3065;0,197167;0,600568;-0,410034;-0,499688;
Q4R132(95);18,3397;17,6385;18,742;20,0039;17,5766;18,7115;18,1563;21,5529;0,116995;0,728229;-0,318275;-0,314425;
Q4TTB6(64);19,0945;19,3663;19,4331;20,7446;23,2794;23,3097;24,2869;23,1581;3,84114;0,000686047;-3,84888;-8,51013;+
Q8MXD9(132);19,451;19,246;19,53;19,9538;21,0271;22,3457;22,003;22,4492;3,29174;0,00194891;-2,41099;-6,76147;+
Q564S3(177);24,2056;24,1601;23,2989;24,329;24,8601;23,7001;25,3036;23,2025;0,194224;0,604621;-0,26819;-0,493193;
Q564S3(193);22,7452;22,278;22,2764;20,9913;18,5803;18,4789;21,1065;18,0105;2,0551;0,0173196;3,02865;3,81534;+
Q564X1(260);20,8929;20,6682;21,4098;17,9816;25,7416;26,1418;26,7965;25,1737;3,30914;0,00186716;-5,72524;-6,81187;+
Q564Y0(207);20,4823;17,5961;19,0177;21,5241;18,2953;17,5959;19,6141;16,4351;0,757694;0,208233;1,66993;1,53909;
Q564Y2(49);23,4042;23,2621;23,7872;24,3689;25,7687;27,471;26,3443;26,9668;3,23056;0,00203813;-2,93212;-6,58655;+
Q564Y2(35);21,9313;22,5341;23,2858;22,7158;22,8965;22,9735;23,0366;22,2736;0,215845;0,57715;-0,178324;-0,540444;
Q564Y2(36);21,8344;18,6213;17,4628;20,4958;23,2863;22,6751;24,2705;22,8635;1,9172;0,0224806;-3,67024;-3,54805;+
Q95X71(41);21,6785;21,1264;19,4611;18,1307;18,4771;18,2175;18,7583;19,8164;0,708168;0,228104;1,28183;1,45538;
Q95X71(55);21,0781;19,7793;19,7704;16,9059;19,1445;18,9052;19,0149;17,7776;0,301826;0,49095;0,672883;0,719156;
Q5GMH8(135);18,9953;17,7395;19,3935;19,1288;24,219;24,6115;24,1565;24,1487;5,12657;0;-5,46964;-14,2488;+
Q5W7A3(37);22,3875;23,5155;23,1621;22,4256;18,1174;17,8007;18,3535;19,5079;4,11712;0,000432;4,42781;9,52564;+
Q5WRT8(437);19,9529;19,121;19,6162;19,7367;20,6797;20,2163;19,7414;20,3444;1,29381;0,0745767;-0,638776;-2,43467;
Q5WRT8(389);21,5585;18,6891;20,3426;20,5721;23,3414;24,2408;23,0963;23,4696;2,62602;0,00634043;-3,24646;-5,03616;+
Q5WRT8(755);19,4235;18,4029;21,6306;20,1934;21,5137;22,104;21,9145;22,4239;1,58636;0,0421184;-2,07645;-2,94082;+
Q5WRT8(1385);19,8322;19,5934;17,7039;19,4877;23,2331;23,415;22,5169;21,8591;2,99826;0,00299549;-3,60173;-5,95427;+
Q65CM5(22);19,141;21,0773;20,6711;19,2571;21,8792;23,7441;24,3395;23,7387;2,46403;0,00940889;-3,38872;-4,66891;+
Q65XX2(476);20,1976;20,5451;18,3545;20,016;21,506;21,7257;22,8553;21,9262;2,09835;0,0161606;-2,225;-3,90114;+
Q6DNF7(350);26,3696;25,4592;27,9717;26,1563;25,0447;25,3846;24,9859;25,2083;1,31816;0,0718111;1,33335;2,47598;
Q71UE4(83);19,3531;20,7296;20,9272;19,3654;17,8807;19,2424;22,0175;21,4913;0,0206213;0,944799;-0,0641532;-0,0606241;
Q7JMQ6(277);26,9362;26,4772;27,874;26,5973;18,004;19,031;20,4015;21,2348;4,06357;0,000401487;7,30331;9,32064;+
Q7JMQ6(282);25,5985;25,6843;26,6073;25,712;18,7824;20,3126;20,349;21,0211;4,45719;0,000322981;5,78425;10,9251;+
Q7JMS5(32);21,8435;22,3329;23,7072;22,1494;21,9465;20,8367;23,638;22,3481;0,172646;0,634622;0,315956;0,444923;
Q7JMS5(10);20,8538;19,0617;18,8296;18,7796;19,0367;17,912;17,9504;18,5179;0,930513;0,150005;1,02692;1,82776;
Q7JNM2(328);21,4313;21,2746;20,6043;19,7095;22,6067;23,7365;23,7439;23,7395;2,85459;0,00394565;-2,70175;-5,58685;+
Q7K6X4(22);17,2665;21,2796;18,8355;19,176;18,3914;19,5795;17,1224;19,3741;0,207954;0,588567;0,522584;0,523323;
Q7KPV8(61);20,0741;18,7107;21,0569;18,3203;18,2328;18,7751;19,8122;14,8143;0,619281;0,271526;1,63187;1,3032;
Q7YTN9(170);18,6627;19,7488;19,2163;16,4421;17,8892;19,1952;19,189;19,7828;0,243209;0,548024;-0,496583;-0,598803;
Q7YWU6(35);20,9227;20,2693;19,2492;19,3304;23,9925;23,1832;25,1108;23,535;3,34676;0,00196124;-4,01249;-6,92193;+
Q7YWV0(8);20,0292;19,8429;20,8728;18,8754;18,1448;18,9872;20,3285;19,5973;0,468279;0,358241;0,640622;1,03588;
Q7YWW4(92);19,1243;21,3323;21,6568;19,0757;23,6892;23,9382;20,8627;22,1835;1,25988;0,0791476;-2,37114;-2,37731;
Q7YX48(109);21,1429;18,8377;21,3342;19,9145;17,4992;17,6838;19,653;18,1584;1,45432;0,0546144;2,05871;2,70949;
Q7YZW5(138);25,0621;25,08;25,4707;24,3566;21,8633;21,8545;20,6822;21,8015;4,0513;0,000391304;3,44199;9,2742;+
Q7Z072(213);17,602;20,1285;20,8062;18,0706;21,483;23,0797;23,2833;24,0642;2,16554;0,0147019;-3,82571;-4,03639;+
Q7Z072(242);19,5552;19,9324;20,4563;20,8674;19,0675;19,7981;19,1918;21,3258;0,244604;0,547214;0,357039;0,601739;
Q7Z072(207);25,3461;24,2708;24,1784;24,2172;19,3618;21,3412;21,7787;18,9204;2,79471;0,00446842;4,15264;5,4387;+
Q7Z072(254);22,5648;23,1726;24,2346;21,8654;23,5283;23,9608;24,9838;22,8772;0,624768;0,268207;-0,878213;-1,31268;
Q7Z072(259);18,8765;20,98;19,9548;17,3061;19,6711;20,2889;20,873;18,183;0,191271;0,608731;-0,474697;-0,486657;
Q7Z072(192);23,5562;23,685;23,9805;22,8837;18,489;20,9899;21,0967;18,7271;2,60449;0,0065493;3,70068;4,9863;+
Q7Z072(335);21,9152;19,9128;20,9809;18,3148;18,9801;20,3719;18,7978;20,1577;0,347217;0,448278;0,704025;0,808703;
Q7Z138(246);22,1644;22,7722;23,4321;22,8952;19,7317;19,2382;18,244;18,8102;4,05941;0,000397059;3,80996;9,30486;+
Q86DA7(164);22,0939;22,6991;21,4705;23,6977;17,7619;17,7261;21,0844;18,9134;2,11616;0,015923;3,61885;3,93674;+
Q86DD5(400);25,6872;25,1226;24,6711;23,7754;19,9446;19,5462;19,2222;18,3188;4,34549;0,000565445;5,55611;10,4461;+
Q86DD5(419);19,5099;20,5277;19,6466;19,0939;29,2242;28,7607;28,5846;28,0972;6,41475;0;-8,97217;-23,5485;+
Q86FL7(5);24,7202;24,4641;24,9554;23,9135;27,7431;28,3937;26,4298;27,1383;3,06341;0,00265421;-2,91293;-6,12668;+
Q86NC1(484);21,2726;20,1218;18,566;18,1578;23,0916;23,1024;24,3718;23,6626;2,68087;0,00570595;-4,02756;-5,16472;+
Q86NC1(166);17,1856;21,5681;20,4844;18,9759;18,4454;20,518;19,1987;19,6768;0,0308213;0,919868;0,0937643;0,0896396;
Q86NE4(5);18,5527;19,2759;18,4615;20,1621;23,7755;25,575;22,9513;23,3128;3,30982;0,00187061;-4,79058;-6,81384;+
Q86NH9(58);16,9481;18,3527;20,7702;21,1724;18,3497;19,6136;17,9794;19,0348;0,211307;0,583535;0,566471;0,530614;
Q86S66(139);20,53;19,9327;19,3121;19,0046;18,0694;17,4334;19,8494;19,834;0,603491;0,278746;0,898304;1,27583;
Q86S66(130);24,209;24,2437;24,0922;22,6913;17,5263;17,8285;21,3041;18,8176;2,73008;0,00498876;4,93996;5,28193;+
Q86S66(68);20,8923;19,3622;21,306;19,9181;19,613;18,2827;20,8327;18,4053;0,710384;0,227317;1,08624;1,45914;
Q86S66(72);20,1246;18,6157;20,5403;21,216;19,2515;18,6045;17,6434;19,2232;1,13229;0,102353;1,44349;2,1633;
Q86S66(94);19,1731;21,1103;18,2308;20,3638;21,451;20,8274;23,5255;22,8908;1,47901;0,0527109;-2,45418;-2,75234;
Q86S66(86);18,8845;18,3946;19,0009;19,555;19,6754;21,0685;19,8666;20,7951;1,80745;0,0274639;-1,39267;-3,34168;+
Q86S66(51);25,8026;24,1202;24,4829;25,1691;23,8673;23,7132;24,2272;23,4721;1,42013;0,0588802;1,07375;2,65042;
Q86S66(54);19,7844;19,2412;20,2721;20,7652;25,5075;26,8065;25,521;26,1226;4,95342;0;-5,97367;-13,3083;+
Q8I4C0(4);25,1297;26,8727;25,8465;26,8409;28,9419;28,394;28,8884;28,3076;2,79551;0,00447431;-2,46053;-5,44065;+
Q8I4E4(421);24,2694;24,5328;25,1632;23,9279;21,4743;19,9459;19;19,8789;3,57808;0,00107763;4,39857;7,63087;+
Q8I4J8(326);19,9884;18,0791;18,7525;19,2226;20,6695;18,749;19,3099;18,5469;0,194342;0,604467;-0,308181;-0,493456;
Q8I4J8(327);19,1054;18,6975;20,8306;17,5128;20,0577;18,8644;20,8384;19,4459;0,420836;0,391136;-0,765033;-0,94858;
Q8I4M5(606);18,4786;20,7754;17,3757;17,9187;19,0249;20,1398;21,4006;20,3607;0,905991;0,156633;-1,59439;-1,787;
Q8I711(255);20,8828;20,514;18,7322;18,2234;18,9433;19,1799;19,2556;19,8181;0,163944;0,6472;0,288863;0,425114;
Q8I711(9);22,5563;22,6532;25,0166;22,804;23,7477;23,8174;23,1338;23,4162;0,172723;0,634655;-0,271261;-0,445096;
Q8I7G0(138);17,8803;19,5047;20,8281;18,8384;16,7847;18,7888;19,7353;16,9969;0,59258;0,284626;1,18648;1,25686;
Q8I7K2(2);26,8786;27,1109;26,9428;25,9099;18,3003;20,3464;20,1758;19,2519;4,93495;0;7,19197;13,2115;+
Q8I7K2(3);26,8786;27,1109;26,9428;25,9099;19,0697;20,1595;21,0714;18,7516;4,62128;0,000409449;6,94751;11,6652;+
Q8I7K2(12);26,8786;27,1109;26,9428;25,9099;18,5625;17,5579;19,6402;17,9612;5,37036;0;8,28009;15,6806;+
Q8IG31(117);19,4864;20,9497;19,3463;19,0681;22,7865;22,6919;22,5876;22,7018;3,38558;0,00140711;-2,97935;-7,03697;+
Q8IG31(193);18,8702;19,9949;19,7783;17,972;21,4104;20,4507;17,7834;19,459;0,287024;0,50743;-0,622038;-0,689306;
Q8IG31(182);18,8535;19,3658;18,3941;20,4561;18,683;19,1002;21,1293;20,2889;0,316084;0,477275;-0,533012;-0,747593;
Q8IG31(186);18,8834;18,3845;19,2796;18,1918;19,0892;20,1956;22,1056;18,0779;0,627978;0,266771;-1,18221;-1,31822;
Q8IG31(90);19,6093;16,5946;19,3495;18,7209;16,6824;18,2233;20,197;20,6782;0,122584;0,715133;-0,376626;-0,32797;
Q8IG31(165);20,2019;19,6332;19,4128;19,9125;18,6355;18,3407;20,8955;18,1175;0,556672;0,303433;0,792803;1,19399;
Q8IG31(3);24,3116;26,0915;25,7444;26,4541;28,9305;29,3086;29,572;28,22;3,04029;0,00290184;-3,35739;-6,06506;+
Q8IG31(32);20,019;20,263;19,0804;19,5496;18,7822;19,3413;18,4649;19,0063;1,38439;0,0628738;0,829329;2,58899;
Q8IG31(34);20,8315;18,2227;19,9094;20,6307;19,8727;19,9808;20,0507;20,2719;0,0882655;0,78457;-0,145482;-0,243022;
Q8IG69(68);19,8118;18,5997;20,1267;18,8781;18,7867;18,7075;20,5106;21,0194;0,23327;0,559623;-0,401922;-0,577782;
Q8MPY2(20);25,6143;25,2681;25,357;22,1325;26,8195;26,8706;28,5284;25,9251;1,31873;0,0716729;-2,4429;-2,47696;
Q8MQ73(36);19,9669;17,6432;18,3114;18,6435;17,5412;17,8901;21,106;20,2073;0,218139;0,575581;-0,54486;-0,545396;
Q8MQ73(43);19,052;19,7642;19,723;18,6778;17,7511;19,6688;19,8946;19,0593;0,146108;0,675348;0,210804;0,383857;
Q8MQ73(13);26,7855;26,2722;27,4094;25,8476;16,9022;20,2119;19,3974;16,8125;3,94114;0,000623377;8,24768;8,86653;+
Q8MQH0(5);29,8249;29,9883;29,6747;28,0844;27,9018;28,1103;28,4493;27,7385;1,55039;0,0452196;1,3431;2,87727;+
Q8MXJ9(83);18,8602;18,9609;21,0958;19,7244;23,1134;23,908;24,2931;23,7587;3,43619;0,00107157;-4,10798;-7,18927;+
Q8MXR6(145);19,5904;19,9074;16,436;20,0026;19,0224;18,6759;18,1195;19,6814;0,0415487;0,894553;0,109284;0,119521;
Q8MXS0(298);21,7537;21,6413;22,8304;22,5056;19,1427;19,1866;20,5723;17,6332;2,42235;0,00996087;3,04905;4,57728;+
Q8MXS0(307);18,7577;20,8582;20,0967;19,8117;17,9097;19,8592;19,8902;20,8592;0,124531;0,711984;0,251498;0,332663;
Q8MXS0(584);19,3455;19,8067;20,8348;21,5267;20,7881;22,1178;23,1013;22,1138;1,28075;0,075768;-1,65183;-2,41258;
Q8MXS0(157);19,9846;18,5485;18,6715;20,0656;23,6261;24,2919;24,3033;23,5496;4,26012;0,000524272;-4,62517;-10,0931;+
Q8MXS0(1132);19,5915;20,3538;19,5915;19,833;21,4314;20,698;19,2129;19,9946;0,431322;0,386731;-0,491746;-0,968048;
Q8MXS0(41);21,7926;19,2047;18,3856;20,4169;24,8382;24,5554;25,678;24,7624;3,16391;0,00231023;-5,00856;-6,40007;+
Q8MXS0(1085);21,392;19,3442;17,6897;20,046;19,5788;18,9147;21,6474;16,5064;0,131031;0,698733;0,456132;0,348242;
Q965X9(22);21,5456;21,148;22,0775;21,6854;27,1949;25,3021;26,6167;25,7002;4,17342;0,000473684;-4,58936;-9,74552;+
Q8T3D2(2993);21,1245;18,2026;18,9235;19,7474;18,324;16,2051;19,9337;17,3317;0,756463;0,208621;1,55088;1,53702;
Q8T3D2(2999);16,9615;16,8147;21,7031;20,6965;19,3316;20,2038;20,5002;21,3944;0,441256;0,379391;-1,31354;-0,986398;
Q8T5S1(555);18,871;19,716;21,0912;19,4842;17,0014;18,2756;20,258;18,2274;0,8207;0,184311;1,34997;1,64481;
Q8T5S1(577);19,1974;18,603;18,3481;19,419;21,2346;20,0548;18,6765;19,1055;0,683086;0,241462;-0,875982;-1,41272;
Q8WQA8(6);33,1238;33,7861;33,3071;32,3918;29,003;28,5266;30,0931;27,9812;3,67953;0,000848485;4,25119;7,96031;+
Q8WQA8(9);32,5591;33,5097;34,1061;32,0327;28,9912;29,3557;30,341;28,2667;3,01789;0,00296206;3,81324;6,00583;+
Q8WQA8(29);27,3342;27,7165;27,4671;25,1493;19,2759;20,8426;20,655;18,5753;3,91322;0,000603774;7,07954;8,76571;+
Q8WQA8(33);19,2848;19,5542;20,6809;20,6035;18,6661;19,2594;19,5157;20,0198;0,712413;0,226652;0,665598;1,46258;
Q8WQA8(50);30,1045;30,4051;29,1571;29,3636;30,5101;29,9958;30,6532;29,3715;0,396956;0,407752;-0,37511;-0,903848;
Q8WQF7(155);24,0067;24,0516;24,3004;23,5296;18,2997;17,2942;18,5268;16,2753;4,64739;0,000436975;6,3731;11,7873;+
Q8WQF7(178);18,9221;18,1868;19,7401;20,5829;18,6152;19,9474;17,8912;20,8747;0,0102945;0,971711;0,025846;0,0306083;
Q8WQF7(186);20,7431;18,5419;18,6802;18,9315;19,5206;19,5225;18,9534;20,3211;0,247355;0,544888;-0,355232;-0,607514;
Q8WQF7(175);21,0252;19,5128;19,3858;19,8275;20,8574;23,8721;22,0093;22,6785;1,78303;0,0290355;-2,4165;-3,29645;+
Q8WQF7(166);19,6738;21,2987;19,2265;21,5941;18,1305;21,5107;20,7368;18,3861;0,310706;0,481999;0,757244;0,736902;
Q8WQF7(37);23,1916;24,7995;23,0801;22,8066;22,1279;23,325;24,1837;22,043;0,345239;0,449476;0,549557;0,804858;
Q8WQF7(52);24,7333;22,9742;24,4373;24,8714;25,8653;26,2564;27,1861;24,7946;1,4402;0,0562441;-1,77153;-2,68505;
Q8WQF7(272);23,3297;23,5785;23,9897;23,0255;22,2342;22,976;21,6213;23,3414;1,12823;0,103412;0,93762;2,15652;
Q93168(211);21,4573;19,2131;17,5712;20,1122;21,0238;18,7531;19,3189;19,2742;0,00140996;0,996475;-0,0040369;-0,00423441;
Q93168(220);18,4747;18,3508;19,3009;21,0098;24,1906;24,41;24,8256;24,766;3,79327;0,000650138;-5,26396;-8,34394;+
Q93168(273);16,3466;19,4083;19,734;20,4225;18,8475;18,4833;21,8791;18,6505;0,15403;0,663691;-0,487254;-0,402294;
Q93211(6);22,4192;22,2674;23,5743;23,795;25,5159;25,9685;25,258;25,625;3,07922;0,0026962;-2,57789;-6,16906;+
Q93211(29);19,0459;18,7484;21,0133;20,3789;25,4037;25,2298;25,8318;23,5612;3,40703;0,00118637;-5,21001;-7,10119;+
Q93213(390);20,2322;18,9513;21,8372;18,2076;24,7944;24,6378;24,5955;24,0584;2,94266;0,0032822;-4,71442;-5,81003;+
Q93235(4);19,7019;20,2365;20,0529;21,0333;21,5161;19,4124;20,2639;19,4104;0,0656181;0,832585;0,105442;0,184407;
Q93244(330);21,3321;19,7479;20,0458;19,2635;18,1344;19,4411;19,7209;21,0032;0,297208;0,495795;0,522418;0,709879;
Q93249(373);23,9402;25,428;23,1503;22,4628;20,3969;19,5933;19,5364;18,8509;2,95319;0,00323615;4,15097;5,83713;+
Q93249(363);20,2325;20,1782;19,3182;17,1573;18,8233;18,9026;20,9853;19,4525;0,137786;0,688355;-0,319386;-0,364285;
Q93249(355);22,1658;22,0079;22,284;21,8962;18,6798;20,415;18,374;20,0609;2,73882;0,00504545;2,70605;5,30295;+
Q93289(467);19,178;17,9842;19,0274;19,5395;17,7914;18,4187;20,577;17,4197;0,191609;0,608155;0,380567;0,487405;
Q93291(90);19,8199;19,1207;19,4931;21,6145;18,6752;20,464;19,6348;16,9824;0,533937;0,316048;1,07291;1,15381;
Q93315(5);23,8526;24,3808;23,6044;23,8427;25,4688;26,217;24,6909;24,5191;1,66473;0,0364757;-1,30384;-3,08081;+
Q93315(19);19,8681;19,971;19,7303;18,9228;18,8579;19,3559;20,1103;19,7747;0,100026;0,761791;0,0983462;0,272626;
Q93321(269);20,7063;20,4886;19,8565;20,6653;18,7111;19,8459;19,2378;19,3788;2,00642;0,0184088;1,13579;3,71992;+
Q93333(8);22,5251;21,3727;21,5528;22,3435;20,0536;16,7794;21,6132;18,8094;1,32347;0,0715843;2,63465;2,48501;
Q93338(224);19,0446;20,1056;18,6308;19,0458;18,1233;18,6657;19,6066;19,5469;0,180573;0,621948;0,221076;0,462793;
Q93379(285);21,635;20,8386;19,0862;19,0948;20,4675;18,6602;19,0983;20,3595;0,272487;0,520618;0,517276;0,659649;
Q93413(98);18,6643;18,4222;19,3797;19,9539;20,0002;18,365;18,3408;18,864;0,156227;0,660057;0,212559;0,407375;
Q93454(258);21,7889;17,3049;19,6316;17,5811;17,9916;21,4865;18,4856;17,2905;0,0672998;0,828764;0,26306;0,188836;
Q93513(276);20,5701;18,1535;20,1256;19,6439;20,6039;17,0737;19,5116;19,2726;0,224847;0,567383;0,507838;0,559813;
Q93513(344);21,3166;15,4797;20,867;18,1513;21,1695;20,1856;19,6891;17,4641;0,1664;0,643346;-0,673395;-0,430727;
Q93513(236);18,2453;18,4219;20,6181;19,0693;19,2645;15,6757;17,9525;20,603;0,246437;0,545585;0,714724;0,605588;
Q93513(205);19,8603;20,0798;18,6926;18,331;17,5246;18,705;17,2082;21,3063;0,216186;0,576793;0,554887;0,541181;
Q93535(348);29,4394;29,5569;30,2154;28,712;20,3982;18,6947;16,9306;20,1445;4,73595;0,000495238;10,4389;12,2098;+
Q93553(30);18,928;20,6732;20,6385;19,6216;21,041;17,1274;18,5454;19,0641;0,513404;0,327954;1,02087;1,11725;
Q93572(274);18,5936;20,1596;20,7887;16,1496;17,8128;18,4197;20,5473;20,0911;0,0875025;0,785083;-0,294866;-0,241082;
Q93572(16);19,3908;18,0119;19,2367;19,8408;21,49;18,3052;19,9489;19,028;0,30469;0,487946;-0,572972;-0,724892;
Q93572(295);20,7549;17,0858;18,494;21,0703;20,2603;20,3815;17,9915;19,8755;0,0914226;0,778888;-0,275928;-0,251022;
Q93572(57);25,2808;21,8699;25,3259;24,4983;23,5718;22,5359;22,3353;22,8192;0,832907;0,180355;1,42819;1,66521;
