Leading.proteins.Positions.within.proteins;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value daf2_d5_eat2_d5;Student's T-test q-value  daf2_d5_eat2_d5; Student's T-test Difference  daf2_d5_eat2_d5;Student's T-test Test statistic  daf2_d5_eat2_d5;Sign p-val: 0.05 
Q9TXN6(602);19,6843;20,1456;19,5597;19,0119;19,4255;19,9598;21,3805;19,6112;0,441544;0,141503;-0,493896;-0,986928;
Q9TXN6(7);16,4823;20,1171;18,577;18,3902;23,196;24,321;23,6529;24,2593;3,34189;7,09E-05;-5,46563;-6,90758;+
Q9TXQ1(823);19,6166;18,6506;20,0919;19,2594;21,3955;21,3102;20,1704;21,5983;2,08444;0,00122589;-1,71396;-3,87344;+
Q9TXQ6(99);19,5822;17,5169;17,0921;18,8026;21,3641;21,65;21,7924;20,9004;2,7105;0,000467967;-3,17826;-5,23509;+
Q9TXU1(337);19,4978;19,1344;16,7532;16,8008;20,7657;21,844;21,581;19,945;1,89348;0,00179578;-2,9874;-3,503;+
Q9TXV8(1421);15,5143;20,0135;15,7274;18,855;20,6574;20,182;20,9456;21,1615;1,50577;0,00425068;-3,20908;-2,79899;+
Q9TXV8(1447);19,3769;18,4172;17,7009;20,9432;21,8436;23,1292;22,6137;22,8109;2,44998;0,000603421;-3,48982;-4,63789;+
Q9TXZ9(132);24,7308;24,8555;24,9354;24,7849;20,1367;21,0282;20,8831;21,9604;4,27264;0;3,82457;10,1442;+
Q9TYK1(95);19,3352;19,8982;18,7831;19,5729;22,0093;24,8767;24,0017;24,4496;3,22184;0,000120172;-4,43698;-6,5619;+
Q9TYP8(136);19,4536;18,1461;20,7902;20,2322;20,8632;21,1923;19,069;20,7527;0,499602;0,111886;-0,813801;-1,09252;
Q9TYP9(1150);23,9679;23,9417;24,1727;24,1821;25,9933;26,5944;26,5388;26,5134;5,29306;0;-2,34388;-15,2124;+
Q9TYP9(1036);18,9464;18,8749;17,6053;18,3425;20,4104;21,2556;21,2614;19,0284;1,81262;0,0021258;-2,04665;-3,35127;+
Q9TYP9(1062);20,091;18,8147;18,105;18,1651;21,2537;20,2169;21,1649;21,747;2,19747;0,00104948;-2,30169;-4,10153;+
Q9TYS3(165);27,2733;26,5312;24,6873;26,1064;26,8962;29,0283;28,0395;28,138;1,44221;0,00495853;-1,87591;-2,68853;+
Q9TYT8(209);24,6383;24,2391;21,9737;24,8844;21,0243;21,6521;21,8216;20,3163;1,96715;0,00153314;2,73036;3,64382;+
Q9TZ26(301);17,8392;17,3519;18,1376;18,4051;21,2096;21,447;20,3538;21,3492;4,07623;0,000162963;-3,15645;-9,36875;+
Q9TZ58(260);19,4041;18,3524;18,7051;18,988;19,9214;21,0626;19,8372;21,3566;2,02331;0,00139941;-1,68204;-3,7529;+
Q9TZ69(78);17,0946;19,6564;19,9099;19,3988;20,3698;20,5173;19,4839;21,9593;0,971924;0,0200708;-1,56768;-1,89655;+
Q9TZ69(158);23,5364;22,7514;22,4153;25,4855;26,3542;25,9507;25,9295;26,1441;1,9795;0,00146194;-2,54748;-3,66767;+
Q9TZ69(168);16,7404;18,9838;17,6701;16,2627;25,4531;26,3348;24,98;25,8493;4,77337;0;-8,24005;-12,3925;+
Q9TZ69(74);17,3109;16,6747;20,3369;20,7401;25,6847;25,8536;25,7977;26,52;3,31944;6,93E-05;-7,19833;-6,84187;+
Q9TZI1(466);20,858;17,9783;18,3986;18,6081;24,165;23,3305;23,618;22,9863;3,23271;0,000122093;-4,56418;-6,59261;+
Q9TZI7(125);18,3855;16,5375;20,09;18,4806;21,2946;21,5671;21,2226;21,1654;2,15598;0,00110633;-2,93901;-4,01699;+
Q9TZL8(713);21,6195;23,2643;20,7267;22,9541;21,2452;23,3559;22,9243;23,4072;0,322185;0,228483;-0,592008;-0,759673;
Q9TZL9(420);21,702;19,4045;19,6889;17,9403;21,4988;20,9226;21,1122;20,8899;0,918417;0,0241372;-1,42197;-1,80766;+
Q9TZL9(521);18,8456;18,893;19,4687;18,2159;21,1998;19,166;21,5746;19,9675;1,41968;0,00525433;-1,62114;-2,64964;+
Q9U1P6(37);24,1087;24,489;25,1599;25,0169;24,4724;24,1515;24,8007;24,2282;0,443369;0,140558;0,280424;0,990289;
Q9U1Q1(70);17,2765;21,1056;17,7119;19,7079;23,7367;22,833;22,9987;22,8364;2,39692;0,000744048;-4,15072;-4,52191;+
Q9U1Q4(1016);17,5662;16,0172;16,7261;19,4807;20,7614;21,6778;19,215;20,066;1,76804;0,00233891;-2,98251;-3,26883;+
Q9U1S8(529);18,4319;20,5209;17,9043;17,3129;20,3142;20,9394;21,02;21,8927;1,756;0,00234733;-2,49907;-3,2467;+
Q9U1W0(282);18,384;21,0567;16,3823;20,3773;24,0436;22,9726;23,7572;24,7406;2,30503;0,000899095;-4,82842;-4,32526;+
Q9U1W1(103);19,4662;19,5285;18,8958;19,188;20,5679;19,0814;21,678;21,9277;1,22777;0,00955848;-1,54416;-2,32322;+
Q9U1W1(142);20,7753;17,2924;16,6607;18,9909;21,1584;21,5492;20,9874;21,6259;1,67395;0,00284493;-2,90038;-3,09743;+
Q9U1W8(76);16,3744;16,5398;20,4371;19,4636;21,164;20,9637;21,559;20,4118;1,43264;0,00503041;-2,8209;-2,672;+
Q9U1W8(79);18,4852;14,7538;16,507;19,6722;20,6366;21,7362;19,6202;21,3937;1,59377;0,00347735;-3,49212;-2,95395;+
Q9U1X8(26);20,9393;20,3595;18,8274;18,6523;20,6163;20,7877;20,2227;21,5159;0,878758;0,0274606;-1,09102;-1,74168;+
Q9U1X9(40);18,7347;18,7252;19,6698;19,6681;20,7567;21,5132;20,2986;20,7958;2,36121;0,00075817;-1,64164;-4,44487;+
Q9U1X9(24);21,6647;17,4132;16,3136;19,372;19,789;21,0874;20,9747;21,3486;0,866193;0,0288506;-2,10906;-1,72075;+
Q9U222(164);18,308;17,7232;20,2995;20,4686;20,9546;19,4408;20,8391;21,8421;0,936542;0,022625;-1,56929;-1,83778;+
Q9U228(73);19,2165;15,8964;19,8094;20,403;20,1991;20,7806;21,5672;19,1963;0,691205;0,054525;-1,60449;-1,42655;
Q9U275(401);18,1598;19,5607;18,9172;18,1482;22,4722;25,0456;24,0961;25,9811;3,35168;7,15E-05;-5,70226;-6,9364;+
Q9U275(430);19,3729;16,6076;18,2693;18,6568;20,0886;20,2241;21,2708;21,6261;1,98829;0,0014662;-2,57573;-3,68469;+
Q9U275(206);21,8021;19,2867;16,8654;16,9417;24,415;25,5506;26,1415;25,6564;2,8118;0,000451158;-6,71688;-5,48069;+
Q9U280(699);22,2928;23,8197;23,5511;22,118;23,2619;24,6071;23,3964;24,5002;0,901936;0,0253371;-0,995998;-1,78025;+
Q9U2C3(183);19,9513;18,9055;18,4378;19,5619;20,5251;20,3848;19,1703;20,9527;1,06375;0,0149501;-1,04411;-2,04911;+
Q9U2C3(194);15,7797;16,5367;17,5319;18,7436;23,7321;22,5821;22,2445;22,971;3,69141;0,000100686;-5,73446;-7,99967;+
Q9U2F6(89);17,5365;16,316;19,0494;17,9321;19,4721;21,8478;21,4236;20,5865;2,17666;0,00107969;-3,12399;-4,05901;+
Q9U2G5(203);17,5386;19,3166;18,2608;19,998;25,1362;23,3428;24,0597;25,8459;3,52463;8,71E-05;-5,81767;-7,46195;+
Q9U2G5(199);18,0705;18,3899;17,4843;19,4431;19,9592;20,3318;21,351;19,8372;2,03604;0,00129614;-2,02284;-3,77785;+
Q9U2H9(64);17,6006;16,588;19,4534;18,082;20,3618;20,8238;20,4303;20,7369;2,33308;0,00074465;-2,65724;-4,38474;+
Q9U2H9(57);16,6975;18,0874;16,0103;17,5931;21,4594;21,4835;21,8373;19,8389;3,13038;0,000110526;-4,0577;-6,30783;+
Q9U2K5(247);19,7892;20,1428;17,2195;19,9766;20,8709;19,8476;21,2645;20,6645;0,9333;0,0228214;-1,37984;-1,8324;+
Q9U2Q8(58);16,0988;18,2081;18,7306;18,0916;21,514;21,5487;20,388;21,3506;2,75502;0,000429942;-3,41806;-5,34207;+
Q9U2Q8(72);15,9113;16,7511;19,7053;18,4358;21,4997;20,6454;21,2775;21,2976;2,14805;0,00110214;-3,47917;-4,00094;+
Q9U2Q8(74);19,4391;17,9229;19,6627;19,7914;21,5387;21,3323;21,5689;21,7078;2,73803;0,000478632;-2,33289;-5,30106;+
Q9U2Q9(269);20,0168;17,8598;17,1359;20,3798;20,9918;19,7842;21,0536;21,2097;1,16506;0,0116381;-1,91174;-2,21804;+
Q9U2S4(69);21,883;19,1494;19,8811;21,3489;24,0271;21,5341;21,674;21,8648;1,02037;0,0173289;-1,70941;-1,97702;+
Q9U2S4(55);17,5546;18,7258;17,6507;20,599;19,2955;21,7802;21,7661;21,5687;1,42299;0,00516587;-2,47009;-2,65534;+
Q9U2S4(58);18,3978;19,0316;17,2306;20,958;20,3401;20,7751;19,5675;19,3978;0,629705;0,0677556;-1,11562;-1,3212;
Q9U2V9(37);18,3491;20,2498;17,7446;20,4911;20,704;21,4006;21,5301;21,7241;1,59946;0,00349234;-2,13105;-2,96406;+
Q9U2V9(393);16,9699;17,1723;18,7568;20,6262;21,5886;20,1391;21,8159;20,047;1,38991;0,00566994;-2,51639;-2,59845;+
Q9U2V9(357);17,5931;19,0208;16,9087;19,3282;20,3875;21,2535;21,7205;20,267;2,14793;0,00110145;-2,69441;-4,0007;+
Q9U2X0(172);17,6811;16,7173;19,2799;18,7164;20,0443;21,5332;20,7576;21,7161;2,27167;0,000988396;-2,91411;-4,25515;+
Q9U302(101);19,7058;17,3394;18,0901;19,818;19,6269;22,1;21,2149;20,9233;1,50378;0,00426473;-2,22795;-2,79552;+
Q9U302(210);17,3087;18,1867;19,1758;18,6432;25,4726;27,511;26,7982;26,3345;5,09718;0;-8,20048;-14,0848;+
Q9U302(179);19,7054;19,007;18,7221;18,0009;19,2732;20,285;21,0796;20,5117;1,48708;0,00455476;-1,42853;-2,76638;+
Q9U302(188);19,683;18,5141;17,0395;17,69;20,9094;20,501;19,9203;21,3109;2,03615;0,00129691;-2,42876;-3,77806;+
Q9U302(596);19,4574;17,7039;19,3337;19,5475;21,2265;21,6453;21,7959;21,3055;2,78576;0,000439647;-2,48269;-5,41679;+
Q9U302(313);21,4941;20,9771;19,451;19,0317;20,5876;20,9026;21,2536;19,2672;0,136107;0,530481;-0,264282;-0,36031;
Q9U302(226);18,0978;18,6937;18,2312;17,8949;25,3729;24,9487;24,7898;25,3579;7,1016;0;-6,88793;-30,71;+
Q9U302(129);20,9633;18,4544;17,259;17,339;24,128;24,3281;25,394;25,728;3,28187;6,64E-05;-6,39063;-6,73299;+
Q9U302(125);18,2365;19,2623;20,6114;21,0566;24,2643;25,4876;24,0921;24,1791;3,20733;0,000118143;-4,71407;-6,52108;+
Q9U302(194);23,5454;24,2305;21,9879;22,2073;24,5082;23,6531;25,9652;24,8594;1,29512;0,00797538;-1,75369;-2,4369;+
Q9U330(134);15,582;17,0068;17,1542;20,3114;21,0393;21,5095;21,4125;20,9592;1,9916;0,00146791;-3,71654;-3,69111;+
Q9U332(54);19,7864;17,9843;17,4499;20,3634;22,9192;24,0432;23,3241;23,1957;3,0358;0,00017983;-4,47454;-6,05316;+
Q9U332(66);20,0315;19,7492;20,0724;18,5669;21,5869;21,076;21,6067;21,627;2,58876;0,000535622;-1,86915;-4,95008;+
Q9U3C0(168);20,0937;18,4695;18,5139;21,5723;20,673;19,884;20,9449;21,5769;0,647497;0,0636264;-1,10734;-1,35182;
Q9U3C8(225);18,3383;19,9722;15,4744;18,992;21,6008;19,3607;21,4917;20,5837;1,23635;0,00940762;-2,56498;-2,33766;+
Q9U3K5(396);18,4312;20,1375;18,9009;16,5845;21,5359;18,9064;21,1762;21,6894;1,2471;0,00909501;-2,31342;-2,35576;+
Q9U3K5(18);18,7797;19,5954;19,9168;20,3419;22,9023;22,9815;22,9244;22,8843;4,2023;0;-3,26466;-9,86009;+
Q9U3K5(137);15,8853;20,2343;18,6095;19,0863;20,1507;21,2604;20,4553;19,9624;1,07987;0,0143634;-2,00336;-2,07593;+
Q9U3S8(101);18,7279;20,2273;18,381;19,6947;19,5557;20,5139;19,8715;20,7363;0,912468;0,0246057;-0,91164;-1,79777;+
Q9U5C1(274);20,6755;17,6414;21,2684;19,1179;22,5375;25,6755;25,571;25,3594;2,43495;0,000723372;-5,1101;-4,60485;+
Q9U5C1(280);28,0536;28,4684;26,1104;25,9652;29,5285;30,3055;30,4761;30,609;2,36519;0,000759825;-3,08037;-4,45342;+
Q9U5C1(170);21,5254;20,9615;22,2051;21,9295;20,5773;21,7538;21,8158;21,962;0,113641;0,5918;0,128162;0,306246;
Q9U5C1(164);19,0105;18,8987;19,7138;19,2767;20,2452;21,5176;20,9217;20,4721;2,47051;0,00057368;-1,56423;-4,68324;+
Q9U5C1(272);21,381;19,0186;18,5477;16,8656;25,5524;25,8417;25,8258;25,1506;3,37984;7,38E-05;-6,63941;-7,01987;+
Q9UAQ6(199);23,0402;22,6189;24,8176;24,1888;20,2073;20,677;20,4483;21,611;2,58531;0,000534247;2,93047;4,94215;+
Q9UAQ6(200);18,5429;20,8494;19,6494;19,3391;24,1704;25,0237;24,3921;24,053;4,02254;0,00015493;-4,81462;-9,1662;+
Q9UAQ6(119);24,1316;25,3114;23,296;24,0755;25,3908;22,9697;22,6527;21,7479;0,531268;0,0981406;1,01336;1,14908;
Q9UAT3(246);17,9774;18,2865;17,3501;18,3483;26,582;26,4893;26,9006;26,7985;7,4544;0;-8,70201;-35,1856;+
Q9UAT3(14);19,9916;15,816;20,7313;19,1213;25,6371;26,7771;25,4401;24,1681;2,8004;0,000444444;-6,59058;-5,45266;+
Q9UAT3(3);20,5796;23,2106;21,8026;24,3643;27,662;28,8206;27,3281;28,418;3,1054;0,000107554;-5,56787;-6,23978;+
Q9UAW9(475);15,4818;17,5931;18,6688;17,8334;20,6545;21,7695;21,7604;21,6506;2,84856;0,000327801;-4,06443;-5,5718;+
Q9UAZ6(235);18,9381;18,9874;18,477;19,8889;20,8513;19,476;21,3075;21,4876;1,70203;0,00263105;-1,70772;-3,14822;+
Q9XTB5(498);17,5671;17,8498;20,3437;19,07;21,1203;21,276;19,7694;21,9706;1,60004;0,00349569;-2,32643;-2,9651;+
Q9XTT9(37);19,1958;18,8485;17,756;18,8826;24,4256;23,3085;23,6715;23,1467;4,63031;0;-4,96734;-11,7073;+
Q9XTT9(104);17,6401;18,2523;17,3574;17,0056;21,4664;22,0889;21,8432;21,8113;5,16444;0;-4,23861;-14,4627;+
Q9XTU6(76);19,5454;19,5678;18,9609;19,6694;26,9986;25,4128;25,1393;25,3347;5,02762;0;-6,2855;-13,7038;+
Q9XTU6(8);19,2588;17,7878;20,6864;19,5338;20,9799;21,7317;20,0971;21,3184;1,32396;0,00711296;-1,71511;-2,48584;+
Q9XTV4(109);18,869;18,1244;16,5896;19,2418;20,5321;21,4503;21,5257;21,5987;2,52892;0,000544571;-3,07049;-4,81385;+
Q9XTV4(30);19,325;18,7545;19,7987;17,5466;19,272;20,155;19,1019;21,8669;0,768628;0,0406032;-1,24274;-1,55749;+
Q9XTV4(86);20,2626;20,437;17,5835;19,1754;20,8118;21,0063;21,6413;21,0459;1,38532;0,0058586;-1,76173;-2,59059;+
Q9XTZ4(209);20,0729;20,6872;17,317;19,6766;19,9847;21,6245;21,6659;20,5672;0,914847;0,024417;-1,52214;-1,80172;+
Q9XU13(1002);17,911;18,0983;17,8814;19,6959;21,4092;20,3305;20,8166;21,0802;2,65756;0,000556646;-2,51249;-5,10982;+
Q9XU15(313);18,0539;19,5528;19,001;18,3405;24,4986;24,6777;24,441;24,7035;5,584;0;-5,84317;-17,0477;+
Q9XUB2(272);17,8852;18,99;19,1283;20,5187;20,2866;19,7503;20,9773;21,4579;1,19057;0,0106625;-1,48746;-2,26075;+
Q9XUB7(148);25,9848;23,8901;22,909;25,9869;24,1787;24,0831;24,5139;23,7835;0,293324;0,258628;0,552872;0,702051;
Q9XUB7(47);21,181;18,1585;18,0732;17,3384;21,8162;22,7087;23,7481;22,4288;2,26145;0,00101221;-3,98767;-4,23381;+
Q9XUR4(292);18,5065;17,88;18,598;18,3251;20,2544;23,598;23,0251;23,6178;2,71937;0,000472795;-4,2964;-5,25628;+
Q9XUR4(413);19,5416;20,2691;16,6864;18,1617;21,0922;21,1467;20,2943;21,5581;1,52201;0,004086;-2,35811;-2,82741;+
Q9XUR4(425);18,7011;18,8284;18,8405;18,9023;19,8737;19,426;21,7172;21,0509;1,73863;0,00241521;-1,69891;-3,21489;+
Q9XUS9(101);18,6205;20,3624;17,1139;18,4852;20,7564;21,9894;23,0526;23,2977;2,20104;0,00105291;-3,62852;-4,10886;+
Q9XUU8(674);19,3545;18,4197;18,8734;18,1456;19,7088;20,0586;19,7975;20,718;2,109;0,00110823;-1,37243;-3,92242;+
Q9XUU8(7);17,1677;18,9727;19,3264;19,4622;25,1566;24,2283;24,4819;26,0515;4,06528;0,000161172;-6,24733;-9,32711;+
Q9XUU8(9);18,6809;18,3502;17,4634;18,1407;21,5321;24,2283;24,3905;21,0726;2,65437;0,000554667;-4,64708;-5,10233;+
Q9XUV0(100);18,8413;21,477;16,7325;19,218;21,0212;21,2012;20,3422;21,2365;0,970881;0,0201285;-1,88306;-1,89482;+
Q9XUW5(426);17,2018;17,0645;17,5267;18,321;20,6717;18,8042;20,0136;20,7109;2,51797;0,000541063;-2,52162;-4,7892;+
Q9XUW5(174);18,9731;18,655;19,0791;19,9049;23,2672;21,6014;22,2332;22,936;3,48588;8,26E-05;-3,35641;-7,34147;+
Q9XUW5(499);18,7209;18,7818;18,4545;18,9239;21,3247;20,1558;20,7888;20,2371;3,23328;0,000122271;-1,90633;-6,59423;+
Q9XUY1(10);18,0197;18,5517;17,0627;18,3421;20,6042;19,7606;20,1852;21,2316;2,77563;0,000434951;-2,45133;-5,39208;+
Q9XVA4(154);18,9595;20,2324;19,5225;19,7928;21,4316;21,1974;21,3126;21,0307;2,93139;0,000295633;-1,6163;-5,78112;+
Q9XVA4(162);23,9263;23,6738;24,1383;23,8724;23,0379;20,5913;23,4142;23,034;1,09996;0,013721;1,38336;2,10938;+
Q9XVA4(163);18,4998;19,6612;17,6115;19,7359;18,7416;21,4989;20,6024;21,327;1,06787;0,0147184;-1,66535;-2,05598;+
Q9XVA4(152);24,5696;24,7961;25,3854;24,7512;21,3967;20,5412;20,9075;21,0594;5,35176;0;3,89938;15,5667;+
Q9XVA4(164);23,0611;24,141;21,9022;23,1946;21,4206;20,0427;19,9133;21,1348;2,19887;0,00105016;2,44688;4,1044;+
Q9XVA4(143);17,5985;16,3014;18,9081;19,4275;20,8723;21,5603;19,423;21,5546;1,75124;0,00236899;-2,79368;-3,23797;+
Q9XVA4(6);17,5792;16,8088;16,1774;17,2359;21,5715;21,5431;20,5861;20,4589;4,13843;0;-4,08956;-9,60837;+
Q9XVE9(103);27,8016;27,6658;25,6375;26,4045;27,5518;29,0393;28,9519;29,4531;1,51705;0,00419343;-1,87169;-2,81873;+
Q9XVE9(19);20,2759;18,2671;17,0519;20,2141;24,9614;25,2836;24,1391;25,0759;3,42687;7,77E-05;-5,91274;-7,16103;+
Q9XVF7(46);19,3045;19,0019;16,8993;19,7838;26,327;25,2712;24,2068;26,4043;3,77836;0,000113111;-6,80496;-8,29277;+
Q9XVF7(42);22,4974;23,6722;24,7331;21,1068;25,0905;25,1279;25,6187;25,8945;1,63327;0,00318213;-2,43051;-3,02435;+
Q9XVH6(25);18,8709;17,7659;20,1649;21,0357;21,0104;20,2254;21,7065;21,3081;1,06131;0,0150818;-1,60327;-2,04507;+
Q9XVH6(69);15,6867;20,0011;18,2802;19,065;21,5184;21,3799;20,8085;21,269;1,7189;0,00257855;-2,9857;-3,17888;+
Q9XVI9(70);17,6164;16,1659;15,5366;18,0829;25,3842;24,5984;26,1712;25,8257;4,80752;0;-8,6444;-12,5615;+
Q9XVJ2(2);22,9654;23,5032;24,3113;24,5979;21,8193;22,4016;22,6305;23,2988;1,45273;0,00486567;1,30686;2,70674;+
Q9XVJ2(66);20,4328;17,6912;18,4707;21,7372;19,7293;21,3571;21,32;19,8339;0,423319;0,152329;-0,977087;-0,9532;
Q9XVJ2(23);18,8168;19,5751;20,7467;17,873;23,7595;24,3509;23,4617;23,8671;3,45761;7,99E-05;-4,60691;-7,25454;+
Q9XVJ3(5);24,2041;23,1894;21,0398;23,5118;25,1788;24,784;25,1054;25,6826;1,68219;0,00277168;-2,20143;-3,11229;+
Q9XVL1(32);18,3966;16,9116;16,5144;16,8565;21,9875;21,1398;20,6362;23,1549;3,23267;0,000121739;-4,55984;-6,5925;+
Q9XVL1(33);18,5356;17,3687;17,8097;19,2646;21,6962;22,5396;23,1713;23,299;3,68803;9,98E-05;-4,4319;-7,98847;+
Q9XVL1(16);18,4506;20,1814;19,4476;20,4767;20,6362;20,5757;20,9134;20,887;1,28774;0,00809325;-1,11403;-2,42441;+
Q9XVP0(78);20,2276;18,3423;20,9839;19,6995;22,0267;23,7252;22,41;22,5747;2,29826;0,000925849;-2,87086;-4,31099;+
Q9XVP0(83);17,8297;18,8646;17,6023;19,1552;23,5011;23,5997;23,757;24,032;4,98164;0;-5,35952;-13,4574;+
Q9XVP0(13);17,0096;18,763;19,3759;18,0323;25,282;23,7656;24,4999;25,074;4,33331;0;-6,36016;-10,3951;+
Q9XVP0(14);17,5692;17,277;20,8142;18,6966;25,5637;24,5916;24,4999;24,7213;3,52348;8,70E-05;-6,25488;-7,45836;+
Q9XVP0(65);22,6154;22,8425;22,3382;22,1266;22,5677;25,1264;25,0687;24,7533;1,62939;0,00317288;-1,89838;-3,01742;+
Q9XVP0(71);16,5778;18,2578;20,5966;16,3012;23,2834;25,0277;23,2263;24,394;2,85841;0,000330544;-6,0495;-5,59641;+
Q9XVR6(223);27,9024;27,4196;26,3653;27,9549;26,4712;27,1788;26,7546;27,2715;0,553919;0,0899039;0,491511;1,18914;
Q9XVR6(32);17,029;19,4687;21,1658;20,5356;25,7519;24,8183;24,9957;25,7458;3,06394;0,000182491;-5,77817;-6,12809;+
Q9XVU3(46);19,0947;19,7593;19,6312;19,9234;21,9059;23,7095;23,8142;22,652;3,37008;7,35E-05;-3,41824;-6,99084;+
Q9XVW1(82);22,5498;26,9171;24,4624;21,233;22,2785;23,0641;21,6817;21,9989;0,564883;0,0864101;1,53478;1,20843;
Q9XVW9(84);18,1248;18,9236;13,6235;19,5438;21,1435;20,834;21,2763;20,0178;1,26158;0,00878837;-3,26397;-2,38018;+
Q9XVX5(69);16,5149;18,6061;19,1858;17,5421;21,4886;20,5062;19,4879;20,5891;1,92245;0,0017307;-2,55574;-3,55806;+
Q9XW16(42);20,0281;18,2504;16,9821;18,8951;20,7313;23,2037;23,3427;22,8213;2,40116;0,000744602;-3,98586;-4,53112;+
Q9XW16(64);19,8615;18,3703;18,6371;18,994;20,5722;20,2365;21,0193;20,7708;2,44219;0,000728958;-1,68396;-4,62075;+
Q9XW17(223);20,0537;16,573;19,6241;17,841;20,0538;21,5145;17,3794;19,0846;0,358824;0,196729;-0,98512;-0,831165;
Q9XW17(198);19,4585;17,4856;21,2787;19,6215;23,7143;26,9237;25,122;25,2271;2,8955;0,000285405;-5,78571;-5,68972;+
Q9XW17(209);19,9343;17,5382;17,9808;16,789;22,1841;23,3703;22,1691;23,4684;3,09889;0,000107006;-4,73739;-6,22214;+
Q9XW17(194);16,8561;18,5042;16,6359;21,3429;21,5352;23,1493;22,8001;24,2172;2,03073;0,00132544;-4,59066;-3,76742;+
Q9XW17(215);24,3468;26,136;24,3456;24,325;21,2792;20,3022;21,5021;19,2496;3,07253;0,000184309;4,20505;6,15111;+
Q9XW17(185);18,5369;19,6939;20,129;19,1677;20,7983;20,7817;21,439;21,8076;2,28521;0,000995873;-1,82478;-4,28353;+
Q9XW17(48);18,2508;16,0408;18,9034;18,1961;25,9355;23,536;23,8095;23,6856;3,56377;9,02E-05;-6,3939;-7,58533;+
Q9XW17(40);20,3909;18,2517;16,2913;19,8598;21,0556;20,2895;21,5285;21,3787;1,30653;0,00763006;-2,36465;-2,45624;+
Q9XW20(95);18,5209;16,2522;19,3915;18,3047;25,3551;24,3512;23,9507;24,9367;3,95115;0,000141479;-6,53112;-8,90291;+
Q9XW20(200);20,4035;17,1423;15,315;18,2277;24,3258;24,6473;24,6689;24,6337;3,15441;0,00011336;-6,79681;-6,37382;+
Q9XW20(177);19,1068;17,3568;17,2871;19,8898;20,9848;21,3821;19,5158;21,9407;1,65665;0,00303503;-2,54574;-3,06627;+
Q9XW37(156);21,8088;18,4799;19,6318;19,238;20,8138;20,966;20,686;21,5759;0,822459;0,0335124;-1,22083;-1,64775;+
Q9XW37(16);18,4672;18,1505;17,9491;18,121;20,493;19,8408;21,5177;21,2067;3,24919;0,00012426;-2,5926;-6,63943;+
Q9XW41(152);18,7368;18,1496;18,181;19,3202;21,3906;20,3765;20,6963;20,9568;3,18483;0,000115862;-2,25817;-6,45813;+
Q9XW68(208);19,8826;17,6785;20,5118;19,669;19,6883;20,9025;21,2037;20,5905;0,836666;0,0320193;-1,16077;-1,67149;+
Q9XW92(456);21,1356;19,013;16,2275;16,9534;20,975;21,2733;21,5095;20,5137;1,29108;0,00801966;-2,73554;-2,43005;+
Q9XW92(505);18,9895;16,8348;19,272;20,0891;22,7005;22,9046;24,154;25,2158;2,79691;0,000443126;-4,94736;-5,44408;+
Q9XW92(516);16,5143;19,2411;19,0216;20,3571;21,2674;19,6611;21,5149;20,5536;1,12838;0,0125912;-1,96575;-2,15676;+
Q9XWC5(17);22,8233;22,6379;23,0778;22,397;19,6079;19,1348;21,4891;19,5587;2,66235;0,00055814;2,78638;5,12106;+
Q9XWD5(11);17,681;19,8484;18,7571;19,9554;19,3892;20,2309;21,4897;20,8653;1,06746;0,0147129;-1,4333;-2,05529;+
Q9XWH0(170);19,6575;17,0632;19,804;18,3958;22,9306;22,692;21,984;22,2057;2,82538;0,000408163;-3,72294;-5,51424;+
Q9XWH0(93);16,7267;19,1314;19,777;17,0403;21,1484;21,0967;20,3806;20,1536;1,7134;0,0025707;-2,526;-3,16886;+
Q9XWI0(440);20,1891;21,3616;19,3709;19,4119;20,4172;20,0492;19,5042;21,8052;0,212315;0,371995;-0,360584;-0,532801;
Q9XWK2(108);18,5505;18,2053;18,9349;15,9495;21,4219;21,6319;20,9927;21,5334;2,64828;0,000552212;-3,48493;-5,08808;+
Q9XWK2(47);19,3838;19,9505;17,9353;19,7336;21,1182;21,103;20,8511;20,0892;1,61673;0,00324048;-1,53956;-2,9948;+
Q9XWK2(138);19,1944;19,3547;19,2854;19,8887;20,4457;22,9964;23,208;23,0524;2,34321;0,000750539;-2,99484;-4,40635;+
Q9XWK2(140);20,9101;14,9499;16,5161;17,9508;19,3669;20,879;20,469;20,6666;1,09877;0,0137158;-2,76363;-2,10741;+
Q9XWK2(74);17,9704;18,1219;17,1133;17,7335;24,3392;25,5734;25,5014;25,2658;6,0696;0;-7,43521;-20,5975;+
Q9XWK6(228);19,0726;20,2636;16,8523;17,4312;20,704;21,3195;21,4534;20,9045;1,82516;0,00207328;-2,69044;-3,37461;+
Q9XWP7(27);19,8676;19,6669;18,4922;19,2235;20,6342;21,7823;20,4481;20,1552;1,66221;0,00300099;-1,44243;-3,07627;+
Q9XWP7(37);18,1496;17,2938;18,2353;19,1081;24,3647;23,5251;23,6539;23,3998;4,87653;0;-5,53919;-12,9097;+
Q9XWP7(47);18,6038;18,7518;17,9859;16,3153;20,5608;21,5904;21,2018;21,4686;2,80046;0,000444886;-3,29118;-5,45281;+
