Leading.proteins.Positions.within.proteins;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value daf2_d1_N2_d1;Student's T-test q-value  daf2_d1_N2_d1; Student's T-test Difference  daf2_d1_N2_d1;Student's T-test Test statistic  daf2_d1_N2_d1;Sign p-val: 0.05 
Q8MXS0(41);15,1518;17,7695;18,1065;17,7732;21,9603;19,7869;20,5945;21,071;2,35589;0,000308571;-3,65294;-4,43347;+
Q8MXS0(1085);18,1613;19,68;18,1287;19,6063;22,8598;22,9317;21,9925;22,3832;3,5413;0;-3,64776;-7,51428;+
Q965X9(22);18,1967;16,145;17,7467;19,3551;21,8039;20,8258;21,0868;20,9538;2,48939;0,000102886;-3,30673;-4,72523;+
Q8T3D2(2993);16,6407;20,301;18,5889;16,6874;21,5954;20,9007;19,2031;20,9536;1,37465;0,00443472;-2,6087;-2,57231;+
Q8T3D2(2999);17,0587;17,7171;16,6756;16,3719;20,696;21,0804;21,1763;20,6709;4,78037;0;-3,95004;-12,427;+
Q8T5S1(555);18,4858;15,9009;18,3384;16,3035;21,9041;20,9608;21,0034;20,8488;2,81261;3,44E-05;-3,92211;-5,48269;+
Q8T5S1(577);19,0229;20,3032;17,5713;19,7537;21,1442;20,5579;20,7356;20,3214;1,3182;0,00517463;-1,527;-2,47604;+
Q8WQA8(6);32,7184;32,2908;24,3704;32,3318;33,9468;33,9457;32,845;33,5875;0,762548;0,0297341;-3,15341;-1,54727;+
Q8WQA8(9);32,5365;31,373;29,059;31,6937;25,1753;34,3997;33,29;34,3543;0,0999851;0,603987;-0,63926;-0,272524;
Q8WQA8(29);27,4442;28,1264;27,0411;27,8678;27,7953;28,5146;27,5762;27,3853;0,232663;0,298019;-0,197981;-0,576493;
Q8WQA8(33);19,9924;18,9348;19,8893;17,572;25,034;21,4561;23,745;23,2588;2,43317;0,000125528;-4,27636;-4,60095;+
Q8WQA8(50);29,703;30,0538;19,9766;30,5913;31,9867;30,2908;30,4826;31,3078;0,638393;0,0474655;-3,4358;-1,33617;+
Q8WQF7(155);21,9834;24,0544;21,801;22,5254;21,1767;21,0873;20,9648;20,4251;1,68377;0,00174007;1,67755;3,11516;+
Q8WQF7(178);16,4125;19,2786;17,3875;18,6452;21,0484;21,1002;19,9045;21,1894;2,17794;0,000618557;-2,87967;-4,06162;+
Q8WQF7(186);17,0112;17,8728;18,6419;18,432;21,149;20,5547;21,2614;20,8325;3,51806;0;-2,95993;-7,44142;+
Q8WQF7(175);19,6641;18,5315;16,7271;19,4539;23,3335;21,4209;22,2846;21,4805;2,33727;0,000303371;-3,53571;-4,39366;+
Q8WQF7(166);17,3245;19,3702;18,5508;21,7593;21,8753;21,176;20,9735;21,1903;1,12224;0,00925009;-2,05258;-2,14653;+
Q8WQF7(37);23,5669;24,0948;23,1472;23,755;24,3895;22,3675;22,4793;22,5446;0,637015;0,0476056;0,695789;1,3338;+
Q8WQF7(52);17,3271;17,5161;19,0289;17,2669;24,9846;24,0339;24,0458;26,6443;4,13967;0;-7,14242;-9,61319;+
Q8WQF7(272);17,6326;16,6629;18,4679;17,6725;23,0025;22,9204;24,5605;24,69;4,28454;0;-6,18436;-10,1929;+
Q93168(211);19,6221;19,2095;20,4483;17,5761;21,6207;20,7804;20,6099;20,7472;1,43216;0,0037478;-1,72557;-2,67116;+
Q93168(220);15,8946;19,1221;18,561;18,3761;24,6472;23,9207;25,338;24,4201;3,8438;0;-6,59301;-8,51943;+
Q93168(273);16,878;19,3789;19,2471;18,8796;21,5523;19,7818;19,9908;21,3783;1,50904;0,00289601;-2,07987;-2,80471;+
Q93211(6);24,4995;25,741;23,4399;24,5519;25,7349;25,7872;25,3448;25,1458;0,9796;0,0141933;-0,945083;-1,9093;+
Q93211(29);23,3643;24,8097;24,7446;24,4045;25,8178;24,3355;24,0318;25,1581;0,428212;0,112388;-0,505005;-0,962284;
Q93213(390);19,0722;18,5283;19,0752;16,8088;21,8684;20,8726;21,1894;21,1512;2,62267;3,04E-05;-2,89928;-5,02838;+
Q93235(4);24,0941;21,7421;25,1688;23,8682;24,5983;23,2788;23,261;26,2358;0,254275;0,266321;-0,625193;-0,621985;
Q93244(330);19,3696;18,3935;17,1397;18,3415;21,8956;21,1171;20,2515;20,5069;2,3863;0,000184903;-2,63171;-4,49893;+
Q93249(373);21,9943;23,1081;23,3886;22,095;25,3099;24,6342;25,9524;23,4594;1,85535;0,00107313;-2,19245;-3,43109;+
Q93249(363);19,5031;14,7567;16,0399;19,2815;21,6725;20,6785;20,972;20,2023;1,53567;0,00271716;-3,48601;-2,85137;+
Q93249(355);16,7021;19,2339;18,0949;17,5564;22,2554;21,5965;22,1648;21,2221;3,27236;5,10E-05;-3,91288;-6,70565;+
Q93289(467);22,8521;22,4312;22,4551;20,9203;21,5577;20,9422;20,5312;21,2892;1,18899;0,00744828;1,08461;2,25811;+
Q93291(90);19,6223;16,7758;17,9799;18,5104;22,5931;21,1704;22,474;21,0202;2,59541;6,49E-05;-3,59233;-4,96537;+
Q93315(5);23,4689;23,2033;22,1115;23,014;24,5608;23,4374;24,3816;23,3013;1,17061;0,00797285;-0,970896;-2,22734;+
Q93315(19);17,8796;20,3394;16,2813;17,5813;23,9377;23,143;25,1942;24,9387;3,1916;4,77E-05;-6,283;-6,47702;+
Q93321(269);19,4171;18,9079;19,9323;20,2352;21,7305;21,1084;21,3671;20,9709;2,59562;6,50E-05;-1,67109;-4,96585;+
Q93333(8);19,7958;18,5502;18,0928;17,5732;20,5901;21,1875;20,3363;21,0823;2,36337;0,000249135;-2,29605;-4,44952;+
Q93338(224);17,5216;18,4524;18,9262;15,9031;21,5511;20,11;20,0384;20,9586;2,10168;0,000708685;-2,96369;-3,90779;+
Q93379(285);16,1753;15,2241;17,8754;17,331;21,7218;20,986;20,3721;21,1509;3,27976;5,13E-05;-4,40625;-6,72692;+
Q93413(98);19,6035;19,1246;19,5683;17,6602;21,3077;20,913;19,7773;20,2144;1,47128;0,00324037;-1,56399;-2,7389;+
Q93454(258);18,2796;15,2988;17,9498;19,313;21,2579;20,9945;20,0138;21,3394;1,9007;0,000985612;-3,19112;-3,51669;+
Q93513(276);19,8982;18,8544;16,5359;18,877;21,5285;20,4379;20,3607;20,3987;1,50368;0,00300896;-2,14006;-2,79535;+
Q93513(344);16,422;18,1692;17,4042;19,6284;20,3796;19,8117;21,1811;21,0838;1,95265;0,000882543;-2,70811;-3,61589;+
Q93513(236);18,4722;17,4722;18,7015;17,9997;21,4162;19,6946;20,6348;21,2668;2,79371;3,40E-05;-2,59167;-5,43626;+
Q93513(205);17,165;17,0165;16,1387;18,8592;21,8225;20,3536;20,9528;20,6516;2,86305;3,62E-05;-3,65027;-5,60802;+
Q93535(348);26,57;28,2978;26,5518;27,4595;28,0194;24,4024;26,0783;26,7536;0,477408;0,0907146;0,906345;1,05247;
Q93553(30);18,161;17,7658;15,5145;17,0164;20,8491;21,1697;19,5752;21,0746;2,67038;3,14E-05;-3,55276;-5,13996;+
Q93572(274);19,4385;20,6311;18,1933;17,6007;21,8345;20,8664;20,9893;20,1758;1,41908;0,00387053;-2,00058;-2,64861;+
Q93572(16);17,7579;20,0313;19,7498;16,8425;21,6072;21,2527;21,1932;21,167;1,87894;0,00102623;-2,70968;-3,4755;+
Q93572(295);16,528;19,9411;18,7932;20,2162;20,5932;20,789;21,142;20,771;1,21819;0,00697209;-1,95415;-2,30712;+
Q93572(57);18,4146;18,1814;17,0095;17,3117;25,0519;24,6689;23,2921;24,7852;4,88508;0;-6,72023;-12,9535;+
Q93572(71);22,3552;23,5806;22,4757;21,3026;27,3399;25,4829;25,5761;26,4481;2,9931;3,99E-05;-3,78322;-5,94076;+
Q93572(162);19,3033;16,1887;18,5053;16,4047;24,2172;24,5253;23,3049;24,4272;3,67532;0;-6,51812;-7,94639;+
Q93572(92);16,7417;18,8476;18,3276;18,6047;20,9741;21,1788;20,4484;21,3927;2,84221;3,53E-05;-2,86809;-5,55599;+
Q93572(134);18,478;19,7621;17,6935;19,2777;21,8445;19,958;20,9058;21,4079;1,97278;0,000854478;-2,22623;-3,65468;+
Q93572(146);17,5717;15,222;20,597;18,4814;21,97;20,8982;20,374;21,3184;1,46437;0,00337351;-3,17216;-2,72691;+
Q93572(101);18,6943;19,5963;19,067;18,69;24,7518;22,8022;23,8363;24,9321;4,1096;0;-5,06871;-9,49662;+
Q93573(173);17,7498;17,9748;17,4919;17,7446;20,9328;20,326;19,8252;21,095;4,00901;0;-2,80447;-9,11578;+
Q93573(134);18,3562;16,9228;15,526;19,4168;21,4781;20,7364;21,2944;21,3614;2,26454;0,000375405;-3,66212;-4,24025;+
Q93573(130);16,3999;15,5499;19,6549;18,0765;20,9822;20,7922;21,186;20,4609;2,00492;0,000800757;-3,43506;-3,71699;+
Q93573(38);17,76;17,1141;16,4936;19,3541;21,3186;21,0693;21,0735;20,5108;2,69171;3,18E-05;-3,31259;-5,19039;+
Q93573(31);16,1385;18,0504;17,0352;17,1552;24,566;22,4053;22,8878;23,2614;4,28761;0;-6,1853;-10,2055;+
Q93573(33);18,2023;17,5793;18,5744;19,2449;21,786;20,7609;20,7967;20,4133;2,84376;3,54E-05;-2,53901;-5,55984;+
Q93573(5);18,0818;18,0604;16,005;18,499;21,6235;20,8409;20,6302;21,4181;2,89893;3,70E-05;-3,46661;-5,69841;+
Q93573(105);19,0583;20,9349;16,6173;16,0038;24,5799;21,1764;20,8993;22,9684;1,61103;0,00210298;-4,25243;-2,98464;+
Q93576(34);24,8579;23,4721;23,2867;23,294;26,1302;23,4036;24,1341;23,8233;0,396994;0,130632;-0,64511;-0,903919;
Q93576(39);16,6499;19,9796;18,7286;19,6264;25,0561;22,5203;22,5713;22,7673;2,45303;0,000100244;-4,48263;-4,64462;+
Q93576(12);25,7644;25,3786;22,8339;26,6611;27,7308;26,0882;25,8557;25,4711;0,545492;0,0672934;-1,12696;-1,17427;
Q93618(38);15,3557;17,5269;19,3818;20,3729;21,4163;21,2404;20,1028;20,129;1,16013;0,0082622;-2,56281;-2,2098;+
Q93694(136);17,6321;19,9515;16,972;18,2804;21,2509;20,9854;21,2504;21,3486;2,45907;0,000100861;-2,99983;-4,65793;+
Q93694(183);18,6613;16,4333;14,0217;18,6967;21,3796;20,2273;21,3082;20,8056;1,8811;0,00102852;-3,97696;-3,47958;+
Q93694(45);21,5935;23,5479;23,9768;22,4775;21,9245;20,5716;21,2123;20,87;1,54671;0,00258432;1,75432;2,87077;+
Q93694(124);27,6031;27,1966;27,3548;27,5667;31,7344;28,3575;29,0278;29,4737;1,62187;0,00207761;-2,21806;-3,00398;+
Q93725(48);20,3849;22,1533;23,2078;20,5974;23,5834;22,0481;22,8007;22,6553;0,795729;0,0266905;-1,18602;-1,603;+
Q93725(11);19,3548;19,9651;17,513;16,4902;24,5496;22,8679;23,7159;22,4362;2,79304;3,40E-05;-5,06165;-5,4346;+
Q93725(6);16,8324;19,5054;16,5008;15,4386;17,8846;20,6198;20,849;21,0713;1,42501;0,00382151;-3,03689;-2,65883;+
Q93838(12);22,9047;23,14;23,7838;24,1203;19,9949;20,9946;20,1622;21,2114;3,38408;5,78E-05;2,89641;7,0325;+
Q93871(257);17,2555;17,9518;17,4085;17,9033;20,2245;21,0574;21,1595;20,537;4,48872;0;-3,11481;-11,0638;+
Q93871(14);23,9328;25,7348;25,0434;25,9263;27,5142;25,8095;26,4211;24,9902;0,716749;0,0352202;-1,0244;-1,46993;+
Q93871(15);23,7533;23,5512;25,0461;24,8111;22,1051;22,0947;24,8311;22,306;0,976186;0,0143159;1,4562;1,90363;+
Q93892(311);17,0747;17,3444;16,7018;17,9846;21,6887;20,9235;21,0623;20,4296;4,23968;0;-3,74964;-10,0101;+
Q93896(587);16,2381;14,2564;17,8415;18,5739;24,9327;21,8096;21,6827;21,9795;2,50395;6,08E-05;-5,87359;-4,75774;+
Q93896(337);16,4424;18,3916;19,6316;17,9485;23,8821;22,3883;21,5226;21,5164;2,56554;6,31E-05;-4,22383;-4,89693;+
Q93896(370);20,6281;22,4249;21,9025;21,5301;24,8364;25,1747;24,7764;24,5235;3,68676;0;-3,20634;-7,98423;+
Q93896(11);17,9324;17,174;16,9726;17,2375;26,6732;24,5954;24,0961;24,8398;4,86901;0;-7,72197;-12,8713;+
Q93896(242);17,2626;18,4587;16,476;18,2691;24,3439;24,3865;23,7729;24,472;5,00125;0;-6,6272;-13,562;+
Q93896(244);19,976;15,8087;17,4357;18,3243;21,4342;20,8688;21,0574;20,8861;1,9496;0,000880515;-3,17549;-3,61003;+
Q93896(253);16,8433;17,8986;18,7929;19,1192;26,2848;24,9107;25,4762;24,1673;4,33068;0;-7,04625;-10,3841;+
Q93932(200);23,6651;22,9283;22,6569;23,3577;24,4081;23,1304;23,5406;23,6705;0,757609;0,030232;-0,535382;-1,53895;+
Q93932(50);17,0212;16,839;18,3937;17,2908;21,9935;22,0109;20,9516;20,1666;3,33167;5,44E-05;-3,89449;-6,8776;+
Q93934(57);17,9231;14,8228;19,2735;20,7699;23,8317;21,1439;23,1287;22,001;1,67202;0,00183944;-4,32903;-3,09394;+
Q94051(72);25,3643;26,6017;23,6861;25,1206;29,3461;26,3811;27,0771;27,6057;1,48751;0,00309288;-2,40936;-2,76714;+
Q94051(74);20,3578;19,5154;16,3313;18,7565;23,7116;23,7947;23,9987;25,6471;2,88393;3,66E-05;-5,5478;-5,66049;+
Q94051(92);15,9998;18,6304;16,3102;18,2902;25,9931;24,6081;23,3715;24,7293;3,85893;0;-7,36786;-8,57259;+
Q94051(51);18,3582;19,2398;19,3637;18,148;25,1103;24,6578;24,7813;23,819;5,10294;0;-5,81469;-14,1168;+
Q94051(49);17,7374;17,6002;19,845;14,7289;25,101;25,7795;24,8099;24,1624;3,30088;5,23E-05;-7,48535;-6,78791;+
Q94051(8);16,9931;18,2094;19,8418;17,7853;21,7081;20,7524;20,6555;20,603;2,22507;0,000458047;-2,72235;-4,1583;+
Q94057(77);21,7719;22,2319;19,4578;21,8587;26,246;23,8026;23,6349;24,2223;1,94591;0,000878899;-3,14637;-3,60294;+
Q94148(117);20,5903;19,6301;17,3986;16,7703;24,2513;22,8126;22,0135;24,0668;2,37326;0,000222738;-4,68874;-4,47079;+
Q94216(162);17,6353;19,7227;17,4552;19,9974;21,4256;20,5625;20,928;21,046;1,78123;0,00129231;-2,28784;-3,29314;+
Q94216(383);16,269;17,4472;17,1409;18,2853;24,6226;23,2435;23,9422;22,8098;4,48688;0;-6,36895;-11,0557;+
Q94216(213);17,4965;20,0279;18,8889;17,3385;24,4713;23,4499;22,9451;24,5203;3,46291;0;-5,4087;-7,27079;+
Q94230(52);17,0036;18,6431;18,725;19,0041;24,2071;21,9584;22,8293;24,1627;3,36036;5,61E-05;-4,94545;-6,96204;+
Q94230(87);18,0312;18,4627;18,0016;19,392;21,9435;21,1422;20,7833;20,1514;2,66117;3,11E-05;-2,53322;-5,11829;+
Q94230(181);15,8103;20,0232;18,4175;19,7119;24,9755;22,1704;22,7413;23,4241;2,2762;0,00032321;-4,83709;-4,26464;+
Q94230(153);16,9801;17,5676;20,5318;20,8514;23,4275;22,8823;22,533;22,7376;2,07638;0,000727451;-3,91234;-3,85744;+
Q94272(175);19,4119;16,1883;18,0461;18,0406;21,449;21,0969;20,5664;21,1541;2,42321;0,000153293;-3,14488;-4,57916;+
Q94300(6);24,7611;24,8262;25,3002;24,2891;23,7482;24,5618;24,2787;23,9576;1,27611;0,00565624;0,657554;2,40473;+
Q95005(234);16,1832;16,1638;17,9242;19,5819;21,8797;20,945;21,227;20,5784;2,28409;0,000324796;-3,69428;-4,28117;+
Q95008(167);19,4831;20,6243;17,3863;17,8948;21,8775;20,5892;20,9362;21,2608;1,58148;0,00232814;-2,31881;-2,93216;+
Q95008(191);16,4251;19,7835;20,2673;18,5521;21,9522;20,6326;20,0896;20,8796;1,19165;0,00744029;-2,13152;-2,26258;+
Q95017(162);18,0541;17,9006;18,1258;19,4415;19,7733;21,1465;21,1682;21,164;2,56266;6,29E-05;-2,43253;-4,89036;+
Q95PZ7(82);16,2248;19,5613;20,1688;17,6856;24,9612;25,7897;24,0953;24,7909;3,28266;5,15E-05;-6,49917;-6,73526;+
Q95PZ7(47);16,4404;18,7314;19,8994;17,4125;23,4221;23,6021;23,0467;24,1706;3,32967;5,43E-05;-5,43944;-6,87176;+
Q95Q18(43);15,8308;18,6297;17,7057;20,1394;21,8548;20,9126;20,3206;20,5754;1,59331;0,00220817;-2,83945;-2,95314;+
Q95Q18(44);18,6639;17,0378;19,1309;18,4157;21,8889;21,2699;20,9549;20,8986;2,95258;3,88E-05;-2,94099;-5,83558;+
Q95Q93(393);17,3982;18,6307;20,7011;17,4391;25,0533;23,7901;25,1438;23,2683;3,15934;4,62E-05;-5,77158;-6,38744;+
Q95Q93(395);19,5146;17,5758;19,0094;18,4499;21,7275;20,9618;21,3708;20,8186;2,84824;3,55E-05;-2,58228;-5,571;+
Q95Q93(392);18,6439;17,7979;20,7969;17,4411;20,5553;21,0773;21,0066;20,8367;1,55653;0,00257711;-2,199;-2,88807;+
Q95QA6(637);25,984;23,3974;24,8575;24,4693;22,9389;20,3953;23,0779;22,6609;1,57233;0,00238884;2,4088;2,91597;+
Q95QA6(557);19,6165;17,8112;17,5963;17,9826;21,761;20,7298;21,1255;20,3384;2,59022;6,46E-05;-2,73701;-4,95343;+
Q95QA6(36);18,24;17,3083;19,2965;16,3766;21,8264;21,0625;20,8247;20,9755;2,63889;3,07E-05;-3,36689;-5,06614;+
Q95QA6(353);18,2333;15,8852;18,9053;17,3777;23,3273;24,2218;23,2401;23,4677;3,88221;0;-5,96384;-8,65494;+
Q95QA6(357);21,2872;22,4669;21,4206;22,2172;21,5302;21,0621;21,0436;20,677;1,19439;0,00741622;0,76976;2,26716;+
Q95QA6(67);14,6051;18,1836;18,6847;17,4818;21,9435;20,2826;20,2713;20,0515;1,81642;0,00114088;-3,39842;-3,35835;+
Q95QA6(358);20,3153;16,6887;19,5103;20,2264;20,7936;20,3571;20,9743;21,3439;0,986456;0,0138364;-1,68207;-1,92069;+
Q95QA6(252);17,2243;18,6314;17,1312;17,7838;21,948;20,932;21,1953;20,4858;3,52943;0;-3,44758;-7,477;+
Q95QA6(263);17,2695;16,8169;17,4716;17,7752;25,1913;22,4668;23,3298;22,8665;4,15022;0;-6,1303;-9,65439;+
Q95QA6(622);16,8585;16,8607;17,2187;20,182;21,7774;20,9448;21,321;21,3058;2,30362;0,000328556;-3,55724;-4,32228;+
Q95QC9(490);17,2931;15,7237;18,7248;18,3604;21,359;20,5619;21,3796;20,3744;2,47617;0,000102117;-3,39319;-4,69581;+
Q95QD1(208);21,3939;21,7013;19,9094;22,4403;21,2211;21,1984;21,3466;20,5398;0,200495;0,354192;0,284766;0,507008;
Q95QF1(130);17,8042;18,4592;18,631;18,0817;24,3366;23,6822;23,9672;24,0022;6,57802;0;-5,75304;-25,0852;+
Q95QF1(141);16,8647;15,5437;18,5838;20,7103;26,7019;24,1612;22,517;24,3801;2,44085;0,000126137;-6,51443;-4,6178;+
Q95QF1(128);21,4322;25,4362;23,5585;24,7335;28,4626;27,8481;27,362;27,4021;2,32057;0,000332219;-3,97858;-4,35815;+
Q95QL0(557);18,5876;19,3278;16,7379;16,8999;21,84;21,2501;21,1579;21,2327;2,74153;3,28E-05;-3,48185;-5,30948;+
Q95QN5(125);19,0631;20,1189;18,5361;17,8371;21,5202;20,8968;21,3719;20,6464;2,27011;0,000345572;-2,22001;-4,25189;+
Q95QN6(393);24,018;26,4374;24,1542;25,7808;27,4143;28,6373;27,6974;28,4472;2,35008;0,000307692;-2,95145;-4,42102;+
Q95QN6(396);25,7591;28,0956;24,4777;27,5303;30,0746;29,2091;29,5888;28,162;1,63432;0,00201784;-2,79295;-3,02624;+
Q95QN6(400);27,1724;28,6637;24,4777;27,5572;29,6407;28,3009;27,8236;29,3947;0,939803;0,0163374;-1,82221;-1,8432;+
Q95QN6(436);22,4068;22,9096;23,8958;22,6629;26,9388;26,2761;26,3178;27,0121;4,14704;0;-3,66743;-9,64196;+
Q95QN6(439);15,1063;19,8406;20,1283;18,3053;24,5872;23,9428;24,0853;25,3851;2,67204;3,14E-05;-6,155;-5,14388;+
Q95QN6(378);28,7646;29,5309;22,9803;29,3174;32,3131;31,1873;22,1178;30,8326;0,20565;0,344798;-1,46443;-0,518296;
Q95X11(109);20,2616;18,0113;20,461;15,571;21,1525;21,0014;21,3665;21,0758;1,17876;0,00781512;-2,57285;-2,24097;+
Q95X44(10);22,9023;23,2628;19,4739;22,3844;26,396;24,9846;25,0596;24,9247;1,93265;0,000949431;-3,33538;-3,57755;+
Q95X44(26);18,3754;16,203;18,9519;16,7955;24,275;23,2968;20,6172;23,2358;2,69193;3,18E-05;-5,27476;-5,19092;+
Q95X44(191);18,4974;15,7878;18,776;16,4481;24,1915;25,9124;23,9893;23,6384;3,64819;0;-7,05556;-7,85728;+
Q95XC1(82);21,4838;21,8915;22,0449;21,0647;26,5604;26,1678;24,7141;27,3932;3,57635;0;-4,58766;-7,62536;+
Q95XH1(218);17,6366;18,8991;18,2844;17,5673;25,4888;24,1162;25,9649;23,2237;4,08548;0;-6,60157;-9,40404;+
Q95XN2(43);16,9502;20,7523;20,5718;19,4031;21,7077;21,1623;20,9692;20,8546;1,00891;0,0129852;-1,75407;-1,95798;+
Q95XN7(77);19,6397;18,9209;17,3786;16,769;21,8333;20,3261;19,8106;20,3829;1,6387;0,00200325;-2,41116;-3,03407;+
Q95XN7(4);17,8737;17,4312;20,6869;19,2737;22,9823;23,3346;24,4897;24,7639;2,99185;3,99E-05;-5,07625;-5,93749;+
Q95XR1(78);16,9308;20,6883;19,1585;15,8591;22,3688;19,3721;20,7201;19,783;0,964255;0,0149641;-2,40182;-1,88382;+
Q95XR1(23);17,9298;17,8757;19,5693;17,721;19,556;20,9781;19,4597;20,8226;1,76114;0,00138136;-1,93011;-3,25614;+
Q95XR1(9);17,0015;17,4401;18,5418;18,3738;21,4224;20,9527;21,2482;20,9666;3,85228;0;-3,30818;-8,5492;+
Q95XR4(386);17,268;17,7401;17,12;14,879;25,7509;25,2665;22,1556;23,4848;3,40351;0;-7,41265;-7,09063;+
Q95XU3(332);20,0379;17,3967;17,8506;18,0418;25,5501;23,4212;24,6943;25,1884;3,85046;0;-6,38176;-8,54281;+
Q95XU3(388);16,0486;17,942;19,431;17,3508;26,9278;24,7143;22,3208;25,0556;3,01427;4,09E-05;-7,06149;-5,99628;+
Q95XU3(134);23,4814;24,9257;23,9666;23,0924;27,6397;24,9755;24,9619;25,023;1,21925;0,00688615;-1,7835;-2,3089;+
Q95XU3(399);19,1611;20,0027;17,3735;18,0871;22,8754;22,6316;21,7923;22,9029;3,06353;4,26E-05;-3,89446;-6,12698;+
Q95XU3(750);15,6711;17,2222;18,7825;19,0545;21,1581;20,9887;21,3273;21,0067;2,3263;0,000333147;-3,43765;-4,37034;+
Q95XU3(243);23,8484;24,8111;24,7455;24,4868;25,8143;22,9745;23,9029;24,4676;0,106688;0,582737;0,183153;0,289161;
Q95XU6(15);18,4724;17,5439;18,0634;16,915;21,9535;20,361;21,0706;21,2307;3,45913;0;-3,40528;-7,2592;+
Q95XV3(378);19,4704;21,2368;17,039;20,3443;21,589;20,488;19,8977;20,8717;0,574711;0,0603923;-1,18898;-1,22566;
Q95XX0(95);16,9379;17,1014;19,4208;16,8473;27,9652;27,5934;27,4767;27,2831;5,38857;0;-10,0027;-15,7928;+
Q95XX0(75);24,7524;25,0254;24,6023;23,1757;29,0423;28,8401;28,2993;28,9702;4,19952;0;-4,39908;-9,84898;+
Q95XX0(83);25,6648;24,9648;26,3684;25,0495;30,0175;29,5892;29,4891;29,6174;4,70457;0;-4,16644;-12,0585;+
Q95XX0(93);24,2208;24,9599;21,2697;23,7701;29,1199;27,5854;28,0086;27,1893;2,5669;6,33E-05;-4,42065;-4,90002;+
Q95XX0(11);16,372;17,9015;15,5375;18,3001;21,6658;20,8457;20,9288;20,1313;2,76698;3,33E-05;-3,8651;-5,37106;+
Q95XX0(69);15,9199;15,875;17,7427;18,2288;25,6102;23,9789;24,0968;23,8311;4,25646;0;-7,43764;-10,0782;+
Q95XX0(139);16,0489;19,5368;17,7431;17,0528;24,782;23,9094;23,9472;23,1663;3,65848;0;-6,35582;-7,89099;+
Q95Y04(3);17,7145;16,8472;17,3067;15,7374;22,2779;20,2721;20,269;21,2304;3,16812;4,65E-05;-4,1109;-6,41171;+
U4PC73(180);17,4852;18,6073;17,5164;16,5909;21,8277;20,4309;21,2511;21,1636;3,44057;0;-3,6184;-7,20259;+
Q95Y68(35);17,8935;14,615;18,0961;19,5799;21,1599;20,107;20,7856;20,4309;1,54654;0,0025833;-3,07474;-2,87048;+
Q95Y72(11);18,6324;16,823;16,0039;18,472;21,0806;20,7914;19,952;20,9902;2,46233;0,000101235;-3,22072;-4,66515;+
Q95Y88(355);22,9709;22,6272;23,5337;23,1322;23,3484;20,9506;23,5172;22,9372;0,247614;0,275435;0,377662;0,608058;
Q95Y90(166);20,6895;20,9324;22,7234;19,3956;23,9812;22,0595;22,0352;23,2545;1,19806;0,00734535;-1,89739;-2,27331;+
Q95Y90(21);19,0332;17,089;18,1741;19,4563;25,7722;25,4117;27,5995;25,9292;4,43823;0;-7,74;-10,8424;+
Q95Y90(119);18,8284;16,188;16,7809;18,5682;28,0345;28,3524;26,7023;26,7031;4,80838;0;-9,8567;-12,5658;+
Q95Y90(80);20,1812;16,5817;18,3675;17,0936;23,8521;22,6967;20,18;21,6822;1,95453;0,000882949;-4,04676;-3,61951;+
Q95Y97(215);23,1603;24,6145;22,5367;24,0293;25,9877;24,1238;24,7014;24,1857;0,940738;0,0162886;-1,16445;-1,84475;+
Q95YC6(37);16,0581;16,9105;19,3296;18,6971;20,8536;20,4272;21,2933;20,9533;2,15035;0,000610066;-3,13302;-4,0056;+
Q95YD1(285);17,9428;16,4248;18,2796;19,2457;21,0712;21,1134;20,515;21,4131;2,59781;6,52E-05;-3,05491;-4,9709;+
Q95YD9(30);17,7654;18,7557;17,1936;20,1224;23,6295;22,5541;23,2907;22,8878;3,29862;5,21E-05;-4,63125;-6,78137;+
Q95YF3(28);17,1037;15,9062;17,5393;18,7449;21,6815;20,9949;20,0226;21,3908;2,76634;3,33E-05;-3,69893;-5,36951;+
Q95YF3(33);18,8507;19,8849;17,8801;17,5989;24,2016;23,9139;23,75;23,041;3,97999;0;-5,17296;-9,00848;+
Q95YF3(178);17,4373;17,9028;18,1972;19,911;20,4306;21,173;21,2944;21,1891;2,44448;0,000126444;-2,65967;-4,62579;+
Q95YF3(110);16,5523;16,764;21,4293;19,7602;21,358;20,9783;20,4077;21,2154;1,01047;0,0129027;-2,36338;-1,96057;+
Q95ZI6(139);17,2696;15,5044;21,1357;18,8423;23,535;22,1774;23,3547;22,5648;2,05295;0,00074153;-4,71995;-3,81109;+
Q95ZJ9(148);18,0303;20,3891;20,3326;18,6632;25,297;25,7791;25,6353;25,0891;4,21106;0;-6,09634;-9,89507;+
Q95ZL1(18);25,7749;25,9191;24,4779;25,279;26,5562;26,5539;25,3271;24,7089;0,317715;0,195262;-0,423794;-0,750827;
Q95ZL1(7);16,7146;18,8993;17,3558;19,0959;24,9287;24,9208;24,9761;23,564;4,16676;0;-6,58101;-9,71928;+
Q95ZW1(172);17,5054;19,5184;18,5044;17,5895;20,9051;19,8493;20,1686;20,5858;2,14616;0,000629873;-2,09777;-3,99713;+
Q95ZW2(123);18,8347;16,8197;18,2077;18,3395;22,3121;21,7574;21,1492;21,4692;3,46597;0;-3,62158;-7,28017;+
