Leading.proteins.Positions.within.proteins;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value  daf2_d15_eat2_d15; Student's T-test Difference  daf2_d15_eat2_d15;Student's T-test Test statistic  daf2_d15_eat2_d15;Sign p-val: 0.05 
Q9NEZ8(170);19,4757;20,5074;20,6714;20,6484;20,1042;21,4466;21,8544;19,7294;0,332369;0,314929;-0,457887;-0,77972;
Q9NGJ7(272);22,7303;22,0065;21,553;23,1239;22,046;20,8531;21,0731;21,0648;1,31518;0,0248747;1,09419;2,47091;+
Q9NGT3(5);18,6676;21,2683;19,4189;21,2786;21,3485;21,0282;20,9058;20,5048;0,532936;0,173653;-0,788468;-1,15204;
Q9NLD1(6);19,2248;20,0207;19,5318;18,832;21,3871;19,8002;20,5101;20,5586;1,52434;0,0156236;-1,16165;-2,83149;+
Q9TW67(428);20,8846;19,5552;16,1283;18,6171;21,7683;25,6125;25,9088;24,3787;2,18764;0,00402735;-5,62076;-4,08141;+
Q9TW67(102);20,3912;19,8014;21,2931;19,4059;20,5224;19,1891;19,5859;21,236;0,0508741;0,832205;0,0895538;0,145;
Q9TW67(400);17,7673;19,1415;19,1383;19,5906;23,2346;21,5811;22,7263;24,279;2,97689;0,00102874;-4,04583;-5,89851;+
Q9TW67(358);18,3247;20,5558;19,9848;19,1612;21,7953;20,5297;21,7452;20,2997;1,35048;0,0229578;-1,58584;-2,531;+
Q9TXH9(112);19,4969;18,6812;18,2155;17,7129;23,2787;21,6789;21,5163;22,4316;3,26445;0,000703704;-3,69976;-6,68297;+
Q9TXH9(153);19,0583;19,5154;18,2774;20,2962;22,9518;22,8204;22,6402;22,6376;3,72004;0,00060423;-3,47569;-8,09519;+
Q9TXH9(206);19,3286;19,2136;21,176;20,2864;23,1659;22,7238;23,0693;22,8544;3,11871;0,000881029;-2,9522;-6,27595;+
Q9TXH9(218);19,5371;20,4768;19,9576;20,6101;21,9959;20,215;20,9076;20,7489;0,934536;0,0627797;-0,821468;-1,83445;
Q9TXH9(102);23,7783;24,3201;24,8664;24,2975;21,7595;21,1498;20,0077;20,4467;3,63065;0,000547945;3,47464;7,80011;+
Q9TXH9(127);20,0374;20,1304;20,5262;19,5083;19,0672;19,0356;19,2173;21,7307;0,160547;0,555351;0,287868;0,417327;
Q9TXH9(88);19,1228;19,1572;20,1684;19,494;23,9319;21,8796;21,1319;21,9367;2,25922;0,00351246;-2,73443;-4,22914;+
Q9TXH9(90);20,8324;21,5167;19,7588;19,9987;23,7497;21,4529;21,4527;22,2873;1,35162;0,0229651;-1,709;-2,53295;+
Q9TXI3(136);18,7145;20,9645;21,5715;20,3226;21,9276;21,2294;21,6355;21,5075;0,956208;0,0593726;-1,18171;-1,87045;
Q9TXN6(602);19,9101;19,5184;19,8368;21,5862;19,9634;21,036;20,9461;20,7365;0,379427;0,271037;-0,457619;-0,870638;
Q9TXN6(7);20,9559;22,8964;20,4336;22,099;21,795;19,9673;21,833;21,7299;0,139702;0,596959;0,264904;0,368811;
Q9TXQ1(823);19,6439;21,0046;19,9263;16,8699;22,0228;20,869;20,6875;20,4383;0,873843;0,0726201;-1,64323;-1,73349;
Q9TXQ6(99);21,1102;20,2981;18,7791;18,7052;23,553;26,116;27,2915;25,6722;3,04025;0,000987805;-5,93503;-6,06495;+
Q9TXU1(337);18,5089;21,042;21,2461;19,6185;21,5315;20,4206;21,7159;20,544;0,623646;0,13581;-0,949097;-1,31074;
Q9TXV8(1421);20,9609;20,8898;21,0558;19,998;22,5795;21,7412;22,2993;22,7794;2,55604;0,00246154;-1,62371;-4,87529;+
Q9TXV8(1447);19,5658;21,6537;19,9495;20,4414;21,7409;21,3914;20,8373;19,972;0,436981;0,229317;-0,582806;-0,978511;
Q9TXZ9(132);17,302;19,2982;18,4995;20,185;21,8245;20,5617;20,1059;21,6049;1,61156;0,0130727;-2,20307;-2,98559;+
Q9TYK1(95);18,553;21,5001;19,0469;17,8363;21,8615;17,7662;19,912;21,6479;0,372796;0,277082;-1,0628;-0,857987;
Q9TYP8(136);19,0801;18,8109;20,6605;20,0014;21,8268;19,9094;20,2905;21,307;1,00094;0,0524181;-1,19521;-1,94475;
Q9TYP9(1150);23,9774;24,5766;25,6799;24,8978;27,1624;23,3854;21,8533;21,5143;0,433598;0,231071;1,30407;0,97226;
Q9TYP9(1036);17,938;19,8877;20,8706;16,5951;21,7031;19,9896;21,5413;21,711;1,2165;0,0315376;-2,41338;-2,30427;+
Q9TYP9(1062);20,4537;19,7865;18,4546;21,1202;21,1698;20,2606;21,2416;21,4676;0,866568;0,0739507;-1,08116;-1,72137;
Q9TYS3(165);25,4627;26,0927;26,5789;26,5682;28,0038;27,0899;25,9768;25,4446;0,301925;0,345612;-0,453183;-0,719352;
Q9TYT8(209);25,1622;25,5512;26,4401;25,0927;24,1986;23,2178;23,1766;23,9705;2,49856;0,00266112;1,92064;4,74569;+
Q9TZ26(301);19,6798;20,0003;18,0669;20,8462;21,5577;21,2947;20,935;20,1759;1,06487;0,0455992;-1,34252;-2,05098;+
Q9TZ58(260);20,0757;18,2578;18,2584;20,6245;20,6402;20,7613;20,6591;20,1134;1,01207;0,050955;-1,23937;-1,96323;
Q9TZ69(78);21,1793;23,2693;24,0245;23,5892;21,9129;18,6152;21,5044;20,66;1,28492;0,0270467;2,34245;2,41962;+
Q9TZ69(158);18,7114;18,9106;21,0098;20,2953;20,7926;20,6504;21,556;20,1265;0,838679;0,0789905;-1,0496;-1,67485;
Q9TZ69(168);20,5517;19,507;19,9758;17,0579;25,1858;24,6273;23,8728;23,3853;2,92633;0,0011231;-4,99466;-5,76817;+
Q9TZ69(74);18,8391;20,1865;18,9625;19,0471;24,5478;27,0385;25,5742;27,4346;4,07288;0,000188034;-6,88997;-9,356;+
Q9TZI1(466);19,7161;19,6617;20,5028;19,9414;22,0079;20,1013;21,568;20,3127;1,07195;0,0453183;-1,04199;-2,06276;+
Q9TZI7(125);18,7404;19,6657;19,5036;17,9359;19,4248;20,6756;21,0943;21,7;1,5205;0,0157617;-1,76224;-2,82475;+
Q9TZL8(713);20,3774;20,4977;20,6534;20,9178;28,1027;26,088;25,1504;26,614;4,07284;0,000187234;-5,8772;-9,35584;+
Q9TZL9(420);20,0667;19,4651;19,7731;20,5493;21,0608;21,3474;20,7134;19,8139;0,975119;0,0568376;-0,77032;-1,90186;
Q9TZL9(521);18,7945;17,393;18,5409;17,4669;20,6087;20,513;21,2397;20,8824;3,36236;0,000521385;-2,76212;-6,96795;+
Q9U1P6(37);21,3132;22,7964;22,5787;22,7379;19,427;21,3953;21,4356;21,3146;1,29133;0,0265476;1,46342;2,43047;+
Q9U1Q1(70);19,9389;18,7307;21,0022;21,2268;21,4099;18,7991;21,5555;19,6186;0,0477794;0,841771;-0,121147;-0,136594;
Q9U1Q4(1016);18,5391;21,1902;20,591;19,4275;21,2029;20,5813;19,3069;21,2312;0,376446;0,273789;-0,643637;-0,864958;
Q9U1S8(529);20,7171;18,4416;16,4996;18,3696;20,4792;21,0881;20,4721;21,3198;1,40396;0,0206879;-2,33279;-2,62259;+
Q9U1W0(282);21,5214;19,7247;20,446;18,164;22,1689;23,3214;22,0092;22,5916;1,8138;0,00911494;-2,55878;-3,35348;+
Q9U1W1(103);22,4875;22,6739;22,9168;22,4175;21,5971;21,2953;20,6059;20,6972;3,01051;0,00096;1,57504;5,9864;+
Q9U1W1(142);18,6928;18,7389;21,8794;18,4128;20,9984;19,1644;20,2451;20,7021;0,409574;0,247644;-0,846529;-0,927555;
Q9U1W8(76);21,2063;18,3959;18,113;20,1451;25,8333;23,8025;23,0538;22,739;2,31371;0,00336237;-4,39208;-4,34362;+
Q9U1W8(79);18,8599;19,7947;19,6076;19,8823;24,2139;25,3189;23,4067;24,4785;4,36541;0;-4,81839;-10,5301;+
Q9U1X8(26);19,8324;20,2548;20,6049;20,2327;22,426;19,5855;21,5741;22,8441;0,94832;0,0607604;-1,37619;-1,85735;
Q9U1X9(40);19,2732;21,9201;20,9053;20,3013;25,197;25,957;25,8716;25,9138;3,92601;0,000553191;-5,13487;-8,81176;+
Q9U1X9(24);21,2717;19,3226;21,0915;20,3169;25,3749;21,2671;23,6247;22,7585;1,53664;0,0151569;-2,75563;-2,85307;+
Q9U222(164);20,1274;19,6294;20,391;17,5675;19,7992;21,5444;19,4046;20,5854;0,524416;0,177973;-0,904569;-1,13689;
Q9U228(73);20,4611;18,2118;21,3541;18,5359;21,713;20,3314;20,2921;21,0962;0,715449;0,105792;-1,21744;-1,46773;
Q9U275(401);25,8596;25,5327;24,9294;25,921;20,0637;19,1448;20,7903;20,8317;4,63586;0;5,35302;11,7332;+
Q9U275(430);17,3764;18,8421;19,8088;18,74;20,3973;21,2424;21,4246;21,0631;2,27846;0,00355356;-2,34;-4,26936;+
Q9U275(206);23,8224;23,7123;21,7668;23,0233;21,9247;20,6225;21,1885;21,1094;1,86025;0,00826725;1,86994;3,44031;+
Q9U280(699);20,2356;18,5006;21,1694;21,378;23,5579;24,1228;24,8713;24,0616;2,7802;0,00187;-3,83249;-5,40323;+
Q9U2C3(183);20,5956;18,6657;18,3065;19,7276;21,6498;19,4187;21,3176;20,4925;0,997744;0,0526154;-1,39578;-1,93943;
Q9U2C3(194);18,9833;21,0969;21,0949;19,6544;24,7321;23,0609;22,9365;21,1722;1,66101;0,0119471;-2,76802;-3,07411;+
Q9U2F6(89);19,2903;21,6776;17,1111;18,0811;23,8527;24,3215;24,604;23,8685;2,65694;0,00197241;-5,12167;-5,10837;+
Q9U2G5(203);19,3629;20,6159;19,8059;18,8544;26,8427;23,4428;23,7731;23,1833;2,60888;0,00231438;-4,6507;-4,99645;+
Q9U2G5(199);20,127;18,1327;19,4083;20,8774;25,6472;22,1441;24,3259;23,1284;2,32409;0,00333894;-4,17503;-4,36563;+
Q9U2H9(64);19,2136;17,9059;20,3645;21,4152;21,9631;21,0947;21,5153;20,605;0,998736;0,0524751;-1,56974;-1,94108;
Q9U2H9(57);18,9571;18,1699;20,8011;19,9814;25,3277;23,8097;25,1879;23,7056;3,36273;0,000523517;-5,03038;-6,96907;+
Q9U2K5(247);17,2823;20,7715;20,4172;19,2736;24,7191;20,0102;20,3723;21,6884;0,855896;0,0761959;-2,26134;-1,70358;
Q9U2Q8(58);21,0746;18,4878;19,1481;21,2945;22,529;22,0799;22,1399;22,1007;1,69338;0,0114721;-2,2111;-3,13254;+
Q9U2Q8(72);20,1976;19,565;19,0097;20,6146;21,911;21,4329;20,565;19,7337;0,903818;0,0673945;-1,06392;-1,78338;
Q9U2Q8(74);24,1844;23,6699;22,3127;23,7976;21,6541;21,2374;20,8393;21,1368;2,67666;0,00195111;2,27426;5,15477;+
Q9U2Q9(269);18,431;19,9495;21,069;17,7538;24,2363;24,873;23,4901;23,625;2,96188;0,00100987;-4,75526;-5,85958;+
Q9U2S4(69);21,5235;18,9204;20,4004;20,6201;23,3904;23,6071;24,3633;24,6169;2,97862;0,00103319;-3,62832;-5,90301;+
Q9U2S4(55);15,7618;21,8177;19,5648;19,1599;20,662;20,4228;21,2966;20,8617;0,659776;0,122746;-1,7347;-1,37288;
Q9U2S4(58);20,2937;20,3045;18,4377;19,791;21,4656;21,1398;20,3647;21,5587;1,48325;0,0173801;-1,42549;-2,75972;+
Q9U2V9(37);19,5465;17,9519;18,9963;20,9473;21,3173;20,0966;20,9781;19,9968;0,888072;0,0699467;-1,23669;-1,75719;
Q9U2V9(393);19,0997;19,8236;20,6394;21,4325;22,2612;24,8256;23,8864;22,2224;2,01849;0,00558865;-3,05011;-3,74347;+
Q9U2V9(357);16,8583;19,0876;21,0855;21,5017;21,5626;20,4813;20,5669;20,408;0,460036;0,214032;-1,12145;-1,02085;
Q9U2X0(172);17,1923;18,5554;19,5966;18,2754;20,0169;21,5427;20,3484;21,5889;2,08001;0,00502932;-2,46928;-3,86463;+
Q9U302(101);20,7575;18,9271;17,8901;21,2646;21,6174;21,2218;20,1513;19,9479;0,535704;0,172393;-1,0248;-1,15695;
Q9U302(210);26,279;24,1365;25,6049;25,1356;26,7638;21,344;21,5404;20,5459;0,936649;0,0623967;2,74046;1,83796;
Q9U302(179);24,1288;24,4368;25,9041;24,0817;21,5756;19,5461;21,481;20,5118;3,02339;0,000977376;3,85925;6,02032;+
Q9U302(188);18,3355;19,3408;21,6783;20,9519;21,9591;20,8899;21,5067;21,192;0,826171;0,0810241;-1,31029;-1,65396;
Q9U302(596);18,1645;20,6419;20,9504;18,0584;20,5681;18,7274;20,9805;20,8521;0,3856;0,265598;-0,828224;-0,882372;
Q9U302(313);21,4196;18,8576;19,3129;18,8482;20,6588;20,3102;21,8489;21,1555;1,02365;0,0496795;-1,38374;-1,98247;+
Q9U302(226);20,7335;19,6042;17,9434;21,5983;22,7975;21,7412;21,2194;21,2833;1,06994;0,0453744;-1,79056;-2,05941;+
Q9U302(129);21,8642;22,1758;21,9138;21,6259;25,045;26,0865;26,288;26,1731;4,88789;0;-4,00321;-12,9679;+
Q9U302(125);22,4627;23,7268;22,9989;23,7126;21,9296;18,3558;20,5772;21,3933;1,70447;0,0112337;2,66126;3,15265;+
Q9U302(194);23,1988;22,8047;23,608;22,7906;21,5291;21,1121;19,9747;19,0897;2,41418;0,00301079;2,67413;4,55944;+
Q9U330(134);20,0621;21,7707;16,8318;17,4447;24,9753;24,0757;25,1299;25,8351;2,5889;0,00234437;-5,9767;-4,9504;+
Q9U332(54);19,9174;20,2067;19,5497;19,3602;23,9996;26,6836;25,993;26,1143;4,14937;0;-5,93911;-9,65107;+
Q9U332(66);18,2611;18,828;19,329;20,3449;21,8947;19,3913;20,3735;20,9074;1,10612;0,041409;-1,45097;-2,11965;+
Q9U3C0(168);19,609;19,9999;20,3097;20,1685;20,6496;21,5264;20,8;20,9395;2,10557;0,00487459;-0,957098;-3,91555;+
Q9U3C8(225);20,0498;21,101;19,9341;20,8081;23,2602;26,1788;25,1924;26,1039;3,16174;0,000831081;-4,7106;-6,39406;+
Q9U3K5(396);21,3087;21,0395;19,1614;19,694;20,3144;21,1886;20,0061;19,5734;0,0164898;0,944869;0,0302424;0,0486954;
Q9U3K5(18);21,2802;20,2233;20,6548;20,6371;21,3367;21,1964;21,627;21,0017;1,22835;0,0305921;-0,591623;-2,32419;+
Q9U3K5(137);17,679;19,3152;21,1859;20,3132;22,343;25,1699;25,1845;24,9325;2,47109;0,00272393;-4,78416;-4,68455;+
Q9U3S8(101);18,9999;21,9454;20,1864;19,465;23,8724;22,4405;21,7576;22,2947;1,67347;0,0118668;-2,44213;-3,09656;+
Q9U5C1(274);20,0473;18,0627;20,8675;21,1437;29,2824;30,1322;30,5855;31,5279;4,7636;0;-10,3517;-12,3446;+
Q9U5C1(280);27,1332;27,7799;27,3856;26,4205;28,8608;21,9701;22,6341;23,0053;0,967479;0,0578094;3,0622;1,88917;
Q9U5C1(170);19,2605;18,8794;20,7987;19,7903;23,2548;25,1453;26,6865;25,5472;3,24533;0,000896175;-5,47625;-6,62844;+
Q9U5C1(164);18,9792;21,0617;21,5911;21,8572;21,782;19,3458;21,0141;19,6249;0,19482;0,490222;0,430602;0,49451;
Q9U5C1(272);18,7999;19,4014;19,5748;21,0703;25,8048;25,8;25,0623;25,2927;4,5134;0;-5,77836;-11,1736;+
Q9UAQ6(199);24,0673;24,8945;24,5067;24,2833;24,484;23,6225;24,4761;25,3571;0,0412576;0,861454;-0,0469775;-0,118718;
Q9UAQ6(200);20,3661;21,8445;20,6888;20,3889;26,6811;26,2551;27,1198;25,9187;4,9;0;-5,6716;-13,0301;+
Q9UAQ6(119);23,8447;25,8417;23,74;25,2505;21,5993;20,5059;21,8269;20,4802;2,88213;0,00125638;3,56619;5,65597;+
Q9UAT3(246);22,0048;21,8571;22,3205;21,827;24,0281;27,5681;27,3587;27,1664;2,76007;0,00192611;-4,52797;-5,35428;+
Q9UAT3(14);22,757;22,1438;21,4132;20,6077;25,972;25,8334;25,6806;26,0665;3,92627;0,00055516;-4,15768;-8,8127;+
Q9UAT3(3);24,1282;24,6495;23,5945;24,5262;24,3122;25,955;26,3108;25,599;1,42525;0,0197243;-1,31963;-2,65925;+
Q9UAW9(475);20,6088;21,4986;18,1588;19,0346;21,4984;21,068;20,2682;20,525;0,596917;0,146138;-1,01469;-1,26441;
Q9UAZ6(235);25,1323;25,2015;25,8421;25,4196;20,1886;19,7723;21,7594;19,1708;3,97472;0,000401487;5,17608;8,98909;+
Q9XTB5(498);20,3129;20,1035;17,5038;19,7647;21,2154;21,3157;21,0741;21,6509;1,5437;0,01499;-1,89281;-2,86548;+
Q9XTT9(37);25,3318;25,3494;25,3208;22,9716;21,7645;20,6235;21,1355;21,47;2,80616;0,00178117;3,49503;5,4668;+
Q9XTT9(104);21,7695;21,7923;20,5445;22,4448;23,8058;26,1558;26,7911;26,1878;2,74759;0,0019708;-4,09735;-5,32411;+
Q9XTU6(76);18,4326;17,5494;18,8688;20,2771;29,0733;23,364;23,0172;20,637;1,50142;0,0165547;-5,24089;-2,79139;+
Q9XTU6(8);20,1001;20,5316;20,1264;19,4277;24,2362;21,8546;21,934;23,168;2,391;0,00307425;-2,75177;-4,50908;+
Q9XTV4(109);17,4687;20,2865;20,6727;19,6462;23,2724;24,621;26,7192;24,1926;2,64235;0,00208438;-5,18276;-5,07421;+
Q9XTV4(30);20,2697;21,9663;20,6171;20,218;20,1792;21,299;21,5169;21,6543;0,314997;0,331666;-0,394595;-0,745436;
Q9XTV4(86);20,7338;20,4913;17,9331;20,039;21,8289;21,1969;21,5425;19,9312;0,875654;0,0722387;-1,32557;-1,73651;
Q9XTZ4(209);22,9639;22,0741;22,0605;21,8896;21,5629;23,5123;25,0215;22,8165;0,611532;0,140313;-0,981273;-1,28978;
Q9XU13(1002);20,697;19,6415;21,4844;21,5824;27,0227;23,608;21,9248;23,8734;1,5181;0,015723;-3,25587;-2,82056;+
Q9XU15(313);19,3324;19,9256;20,4932;18,2768;21,4016;20,121;20,9746;19,3085;0,68924;0,113575;-0,944399;-1,4232;
Q9XUB2(272);16,4335;19,4383;18,787;20,5732;21,1948;19,9112;20,0356;20,8079;0,921877;0,0645701;-1,67936;-1,81341;
Q9XUB7(148);23,8814;23,6076;22,7887;23,7323;21,9443;21,5396;20,4467;20,5876;2,78281;0,00180225;2,37293;5,4096;+
Q9XUB7(47);20,6329;20,4062;19,4305;20,2288;21,4294;19,7617;20,5193;20,8667;0,491115;0,19613;-0,469649;-1,07725;
Q9XUR4(292);16,1372;19,9896;19,3593;20,064;21,1398;20,7676;21,5392;21,5405;1,32466;0,0242859;-2,35923;-2,48703;+
Q9XUR4(413);21,2588;18,0113;20,6603;17,9982;21,7647;21,3141;19,9859;20,0389;0,635165;0,131784;-1,29375;-1,33061;
Q9XUR4(425);18,725;19,1567;21,4051;20,8226;20,0658;21,558;21,1321;21,1735;0,633088;0,132539;-0,955033;-1,32703;
Q9XUS9(101);16,5296;19,5086;19,8241;19,6696;20,9479;19,8474;19,9203;21,5381;0,969621;0,057421;-1,6804;-1,89273;
Q9XUU8(674);19,3189;17,8229;20,5116;19,6813;21,8337;20,1545;21,1075;20,6566;1,27964;0,0274592;-1,60442;-2,4107;+
Q9XUU8(7);19,5565;17,8662;19,0021;19,4608;21,2633;19,3874;20,7713;19,5586;1,1074;0,041247;-1,27378;-2,12178;+
Q9XUU8(9);18,6413;20,8551;20,8239;19,8856;20,8414;21,2785;21,802;19,6528;0,568139;0,158175;-0,842218;-1,21414;
Q9XUV0(100);18,7997;20,8854;19,4835;19,0896;21,8663;19,8745;20,1736;20,7558;0,871561;0,0729242;-1,10301;-1,72969;
Q9XUW5(426);19,5072;17,6074;20,4726;19,4659;21,5385;20,4802;20,2619;20,2976;1,06997;0,0453966;-1,38126;-2,05946;+
Q9XUW5(174);19,0178;19,182;18,4427;17,8919;20,833;21,1829;20,6921;21,0755;3,49125;0,000480769;-2,31226;-7,35806;+
Q9XUW5(499);19,3441;20,9634;19,9924;19,0222;22,2774;23,5062;23,4748;24,2927;3,00097;0,000955752;-3,55726;-5,96137;+
Q9XUY1(10);17,8968;19,7281;20,4465;19,9665;19,7526;19,5157;21,4833;20,9027;0,583846;0,151358;-0,90406;-1,24163;
Q9XVA4(154);22,6421;22,7634;24,6394;23,3713;24,1525;26,1825;26,9693;25,2524;1,62327;0,0127329;-2,28512;-3,00648;+
Q9XVA4(162);25,3242;24,7645;25,1451;23,3713;27,0694;22,6857;22,9157;22,1262;0,333137;0,314431;0,952038;0,781227;
Q9XVA4(163);19,0699;20,0361;21,3368;19,4705;21,6004;21,0851;21,487;18,5;0,333349;0,314322;-0,689824;-0,781642;
Q9XVA4(152);24,9296;25,0922;25,3845;25,981;26,8268;23,3125;22,8285;24,4527;0,490834;0,196144;0,99168;1,07674;
Q9XVA4(164);23,8407;24,8561;24,574;23,962;21,161;20,0167;20,2632;20,9508;4,27615;0;3,71026;10,1585;+
Q9XVA4(143);17,8408;21,0182;19,417;19,7269;19,739;21,2082;20,6375;20,242;0,63013;0,133716;-0,955925;-1,32193;
Q9XVA4(6);19,4759;20,6698;21,8205;20,8573;21,6314;20,2771;21,6302;20,8797;0,284794;0,364582;-0,398742;-0,684778;
Q9XVE9(103);25,348;25,4914;26,6129;25,4808;29,3185;22,913;23,7801;23,451;0,22931;0,43421;0,867605;0,569352;
Q9XVE9(19);21,3004;16,8493;20,2206;19,0296;23,547;24,3744;23,7773;24,7661;2,52146;0,00257778;-4,76621;-4,79705;+
Q9XVF7(46);18,2283;19,8128;18,8463;19,7875;23,6256;22,647;22,6733;21,607;3,07008;0,00100778;-3,46948;-6,14453;+
Q9XVF7(42);23,751;23,8442;26,0575;23,2697;26,4604;21,7315;22,9025;22,7806;0,259403;0,395074;0,761868;0,63265;
Q9XVH6(25);16,8146;19,2099;19,0633;20,0073;19,702;20,0367;20,3054;21,3312;1,05751;0,0462033;-1,57003;-2,03875;+
Q9XVH6(69);17,8578;20,6497;19,3015;19,9636;21,3019;20,2789;21,0563;21,3038;1,27165;0,0279269;-1,54206;-2,39719;+
Q9XVI9(70);18,9006;20,2261;20,9025;19,5545;22,4438;23,5667;23,3352;20,4762;1,67799;0,0119064;-2,55958;-3,10472;+
Q9XVJ2(2);19,5841;19,3293;20,9354;20,412;20,0564;20,3555;21,8286;20,9654;0,655734;0,1245;-0,736254;-1,36596;
Q9XVJ2(66);20,2;20,1584;18,8157;20,1171;19,7921;19,4463;21,1296;21,2946;0,465707;0,211163;-0,592882;-1,0312;
Q9XVJ2(23);20,09;19,7832;19,8654;18,7056;21,065;20,8026;20,6872;19,4834;0,987214;0,0545115;-0,89851;-1,92195;
Q9XVJ3(5);26,2252;26,6236;27,3948;26,2041;25,5271;24,164;24,051;24,4182;2,49331;0,0026501;2,07182;4,73396;+
Q9XVL1(32);19,4089;20,3812;20,7052;20,6689;21,6877;20,7877;19,048;21,6912;0,312432;0,334037;-0,512581;-0,740338;
Q9XVL1(33);18,5896;19,3586;19,4976;20,8062;20,9955;20,6846;20,7829;21,5627;1,55518;0,0148639;-1,44341;-2,8857;+
Q9XVL1(16);19,6412;20,0931;19,3487;19,9138;20,9697;20,8451;21,1709;19,0133;0,691728;0,112988;-0,750528;-1,42744;
Q9XVP0(78);17,8244;21,1165;19,5071;19,6185;20,6004;21,5343;20,3642;19,2254;0,509618;0,185489;-0,914459;-1,11048;
Q9XVP0(83);18,6149;20,9535;20,701;18,4867;26,8766;25,4177;26,4965;25,7436;3,89744;0,000530612;-6,44452;-8,70919;+
Q9XVP0(13);21,9202;22,1769;22,0542;21,3917;23,4333;26,0228;23,8503;26,0676;2,20027;0,0039622;-2,95775;-4,10727;+
Q9XVP0(14);18,0374;20,232;19,6521;18,047;26,6357;24,4377;26,2551;26,4131;4,0304;0,000174603;-6,94328;-9,1956;+
Q9XVP0(65);19,4938;20,497;19,1936;20,1946;24,3061;21,012;21,9825;22,8453;1,91099;0,00736145;-2,69171;-3,53623;+
Q9XVP0(71);20,4356;19,9987;18,9373;20,2861;25,5104;28,2617;27,9139;27,6346;4,35852;0;-7,41573;-10,501;+
Q9XVR6(223);28,7274;28,2881;27,2778;28,271;28,5977;25,8582;23,5704;24,3109;1,1644;0,0359631;2,55676;2,21694;+
Q9XVR6(32);19,2666;18,629;19,2851;18,7033;27,5529;25,7047;26,4106;26,1408;5,62186;0;-7,48125;-17,3017;+
Q9XVU3(46);20,6231;19,6762;19,5725;19,1854;21,9892;21,0924;20,7956;21,2779;2,06841;0,00510412;-1,52445;-3,84164;+
Q9XVW1(82);20,2465;18,9253;20,417;20,0489;23,6694;22,3134;21,7783;21,0966;1,94315;0,00676104;-2,30499;-3,59766;+
Q9XVW9(84);20,6461;20,5256;20,7817;19,8012;24,6502;25,3673;24,5109;24,2819;4,95231;0;-4,26397;-13,3024;+
Q9XVX5(69);17,6151;21,3329;18,9496;17,6023;20,1935;21,1049;20,2799;20,0651;0,84731;0,077585;-1,53586;-1,68926;
Q9XW16(42);18,3717;20,1432;20,0241;18,7521;23,6742;26,1846;25,8847;25,4699;3,788;0,000628931;-5,98058;-8,32584;+
Q9XW16(64);24,3838;25,0393;25,0801;25,5202;20,0243;20,1565;21,4525;20,2471;4,51794;0;4,53571;11,1939;+
Q9XW17(223);18,4286;19,6284;17,67;21,2445;21,5112;18,6573;20,6986;21,5297;0,625994;0,134741;-1,35633;-1,31479;
Q9XW17(198);21,2034;19,5739;17,9355;18,1843;26,4976;22,954;23,8481;22,5181;2,17497;0,00424809;-4,73021;-4,05556;+
Q9XW17(209);19,526;21,8857;19,4207;21,3742;25,4456;22,5038;24,5014;24,1462;2,19022;0,0039863;-3,59762;-4,08669;+
Q9XW17(194);21,2365;19,4455;19,4663;19,7389;24,5006;21,802;21,9612;22,6925;1,98743;0,00583256;-2,76726;-3,68303;+
Q9XW17(215);22,7977;24,1769;23,5298;23,8393;27,1585;25,7451;25,1057;26,1992;2,48784;0,0026419;-2,4662;-4,72176;+
Q9XW17(185);19,4063;20,1626;20,0952;18,377;20,4147;20,6957;20,7125;19,4967;0,810262;0,083867;-0,819669;-1,62734;
Q9XW17(48);22,9606;21,6473;21,5324;23,2315;19,9998;19,7109;21,4749;20,8751;1,65444;0,0121424;1,8278;3,0623;+
Q9XW17(40);18,1299;19,8489;21,2757;20,4285;24,6291;24,2047;24,3443;23,7577;3,11175;0,0009472;-4,31321;-6,25702;+
Q9XW20(95);21,3019;20,5195;20,2102;17,849;21,8373;19,3165;20,8969;20,0303;0,242221;0,417527;-0,550093;-0,596721;
Q9XW20(200);22,2365;23,2833;23,4012;23,812;21,7885;20,6375;18,6835;20,4803;2,07211;0,00512065;2,7858;3,84896;+
Q9XW20(177);19,5085;20,6854;18,1391;20,2444;21,8946;20,7632;21,3641;20,7861;1,34162;0,0235588;-1,55764;-2,51591;+
Q9XW37(156);20,1786;21,4548;19,9832;19,7051;20,5772;19,4456;19,5388;20,2292;0,346809;0,301544;0,382772;0,807911;
Q9XW37(16);20,0812;19,8422;20,413;19,8439;21,9958;21,1068;21,354;20,3365;1,69158;0,0115454;-1,1532;-3,12927;+
Q9XW41(152);18,9049;21,7733;20,3092;19,6511;19,973;20,0101;20,585;21,2876;0,172916;0,528754;-0,304337;-0,445534;
Q9XW68(208);19,9254;17,6656;20,9538;18,4095;22,0265;21,48;21,2549;21,4301;1,64392;0,0123484;-2,30929;-3,04342;+
Q9XW92(456);19,5456;18,3837;19,6003;20,6064;21,4433;21,5022;21,3931;21,579;2,27623;0,00354399;-1,9454;-4,26469;+
