ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value daf2_d15_eat2_d15; Student's T-test Difference daf2_d15_eat2_d15;Student's T-test Test statistic daf2_d15_eat2_d15;Sign p-val: 0.05 
Q9N3T5;15,7311;15,8623;16,0402;16,2299;16,9586;16,9992;17,061;17,7227;2,93692;0,000210873;-1,21949;-5,7953;+
Q9N3T8;14,1779;13,3597;13,7334;14,408;17,1772;17,9722;17,2718;17,7208;4,70754;0,000144404;-3,61578;-12,0727;+
Q9N3U9;12,1401;13,0483;12,782;13,6537;14,8001;15,4671;14,9525;15,3226;3,1514;0,000180099;-2,22955;-6,36552;+
Q9N3V9;12,8971;13,8173;13,2492;12,9999;14,7599;14,5135;13,594;15,0427;1,78257;0,00293515;-1,23665;-3,29561;+
Q9N3X2;18,6367;18,7044;19,5232;18,8372;20,1972;20,6842;20,0917;20,4827;2,9734;0,000213779;-1,4386;-5,88945;+
Q9N3Y1;16,6899;17,0095;16,8462;17,1135;18,0035;18,769;18,0084;18,9366;2,91592;0,000230392;-1,51458;-5,74159;+
Q9N3Z0;11,8913;13,4044;13,681;13,4931;16,1453;16,3813;16,2468;15,9151;3,43936;0,000128902;-3,05469;-7,19892;+
Q9N3Z1;17,2807;18,5066;17,5972;17,5182;14,5737;14,2806;14,3971;14,3635;4,70128;0,000143541;3,32195;12,0427;+
Q9N3Z3;12,263;12,0167;11,7686;11,8188;15,0196;15,5223;14,5512;14,9986;4,97139;9,08E-05;-3,05613;-13,4031;+
Q9N408;18,0295;18,788;18,0821;17,9842;18,8853;18,9287;19,0065;18,9904;2,05156;0,00166887;-0,731735;-3,80836;+
Q9N413;15,6036;15,8792;15,2045;14,5767;14,3038;14,132;14,1911;15,476;0,946904;0,0257133;0,790325;1,855;+
Q9N416;13,8583;13,3431;14,136;13,7637;16,7689;16,2966;15,9535;16,1598;4,37171;0,000107817;-2,51942;-10,5568;+
Q9N419;12,7586;14,0836;13,385;13,784;14,3057;15,491;15,0606;15,3364;2,13499;0,00126621;-1,5456;-3,97459;+
Q9N425;12,8469;13,2295;13,0068;13,467;16,1887;17,3141;16,2127;16,4525;4,58044;0,00012931;-3,40449;-11,4769;+
Q9N431;16,8549;16,6782;16,4687;16,4814;19,6748;19,9075;19,5836;20,0902;6,21253;0,000458015;-3,19318;-21,7728;+
Q9N456;19,1193;18,8971;19,0673;19,4891;21,9483;22,9864;22,0238;22,2925;4,66279;0,000138408;-3,16953;-11,8597;+
Q9N457;12,2399;11,982;11,4137;12,082;16,5501;17,2727;16,7494;17,1166;6,04749;0,000365854;-4,99283;-20,4214;+
Q9N477;13,0274;14,1142;13,6309;13,5983;15,8781;15,9957;15,6182;15,3073;3,63414;0,000142301;-2,10715;-7,81148;+
Q9N478;16,5142;16,8127;16,1941;16,789;14,4852;15,4533;14,8071;15,4518;2,78807;0,000279503;1,52821;5,42244;+
Q9N488;12,1688;11,8256;11,7009;12,0613;13,8828;14,9356;14,3677;14,5305;4,30154;0,000102652;-2,49;-10,263;+
Q9N489;15,9999;16,2069;15,4621;15,8732;14,5699;14,7932;13,0212;15,0267;1,72704;0,00345082;1,53281;3,19371;+
Q9N492;16,393;16,0106;15,8513;16,9338;17,6147;18,5777;17,7739;18,8739;2,57445;0,000469145;-1,9129;-4,91728;+
Q9N4A5;15,7866;15,5334;15,9661;16,1027;17,1799;17,8897;17,2862;17,9478;3,4971;0,000132849;-1,72869;-7,37617;+
Q9N4A7;15,5696;15,7761;15,4973;15,4153;15,9504;16,6723;15,6769;17,3941;1,14423;0,0153245;-0,858828;-2,18323;+
Q9N4B1;14,2981;14,7754;14,608;14,0674;15,6311;15,9206;15,6829;15,9356;3,59061;0,000139358;-1,35533;-7,67092;+
Q9N4C2;12,3099;11,6904;11,6731;12,0728;14,2853;15,2238;14,9946;15,2492;4,47126;0,000116732;-3,0017;-10,9868;+
Q9N4C3;12,2674;12,0571;11,5535;12,0872;14,9049;15,1247;14,7761;14,6983;5,43624;0,000159574;-2,88471;-16,0905;+
Q9N4C6;16,5377;16,6648;12,3678;16,0669;18,1156;18,2161;17,3221;18,395;1,32114;0,00958042;-2,60291;-2,48104;+
Q9N4D8;17,704;17,7345;18,0365;17,6656;18,2267;18,4847;18,4273;18,0037;1,95515;0,00219256;-0,500487;-3,62071;+
Q9N4D9;15,4835;15,5;15,3252;15,5577;16,9967;16,784;15,903;17,3569;2,21151;0,00103192;-1,29356;-4,13036;+
Q9N4E2;11,4068;11,9041;11,7128;12,015;14,3985;14,9012;14,8367;15,4942;4,69954;0,000143198;-3,14799;-12,0344;+
Q9N4E8;14,741;15,4647;14,7459;14,6403;14,3276;15,4382;14,7142;14,8828;0,0683395;0,630407;0,0572953;0,191569;
Q9N4E9;11,8745;11,7378;11,4696;11,6541;14,5391;14,4213;14,541;14,5361;7,16924;0;-2,82541;-31,522;+
Q9N4F0;17,4308;17,096;16,1543;16,6936;13,181;15,4194;14,7569;15,4769;1,9189;0,00229652;2,13511;3,55131;+
Q9N4F1;15,6748;16,2957;13,9705;15,1252;14,4816;15,2561;14,1763;15,2687;0,359286;0,156584;0,470904;0,832054;
Q9N4F3;15,4679;15,0404;14,7806;15,1342;16,5566;16,5766;15,9862;17,2078;2,67072;0,000358631;-1,47601;-5,14075;+
Q9N4G7;14,5472;14,4922;14,8903;14,9618;15,6972;16,5347;17,5894;15,4829;1,75932;0,00307565;-1,60319;-3,2528;+
Q9N4G8;17,4171;17,4006;18,1528;18,1453;20,7083;21,0968;20,7738;21,4846;4,61644;0,000133333;-3,23694;-11,6428;+
Q9N4G9;19,3006;19,0852;19,3082;19,4099;21,0555;21,8129;21,2159;21,276;4,60704;0,000132304;-2,06412;-11,5992;+
Q9N4H7;16,2163;16,0827;15,9796;15,7921;17,9978;19,2571;18,6156;18,4473;4,05587;0,000123033;-2,5618;-9,29147;+
Q9N4I0;16,5285;16,5016;16,2608;16,4485;18,8983;19,2426;19,0751;18,8088;6,31178;0;-2,57134;-22,6273;+
Q9N4I3;17,5206;17,5989;17,0093;17,0289;17,6639;18,5185;17,5335;18,9247;1,24359;0,0116507;-0,870727;-2,34985;+
Q9N4I4;18,2731;17,8292;18,4686;18,3418;18,0706;17,798;17,8253;17,7728;1,23209;0,0120422;0,361487;2,3305;+
Q9N4I5;15,8974;16,2282;17,7218;17,3069;16,7615;17,3919;15,5387;17,136;0,047829;0,723005;0,0815475;0,136729;
Q9N4J2;18,209;18,43;18,2484;19,1532;20,4821;21,3363;21,2746;21,5534;3,76751;0,000102442;-2,65142;-8,25572;+
Q9N4J7;14,0456;13,5111;13,4974;13,9953;14,8726;15,5165;14,6137;15,2773;2,69802;0,00036227;-1,30764;-5,20536;+
Q9N4J8;16,2414;16,9076;16,4855;16,2686;18,8665;19,3678;19,2862;19,8167;4,58893;0,000130293;-2,85853;-11,5158;+
Q9N4K0;17,7623;17,4819;18,0524;17,9409;18,5161;19,2661;18,3884;19,2961;2,09844;0,0015187;-1,0573;-3,90132;+
Q9N4L6;15,712;14,9876;15,3265;14,7043;15,8717;14,945;15,1957;14,7004;0,00439749;0,970927;0,00438452;0,0131617;
Q9N4L8;17,9497;18,1141;18,3705;18,4469;19,101;18,2009;19,1285;18,7135;1,217;0,0125421;-0,565652;-2,30511;+
Q9N4L9;16,9156;16,3336;16,149;16,6935;14,0401;15,094;14,9988;15,4585;2,46128;0,000642531;1,62509;4,66282;+
Q9N4M0;12,261;9,52656;11,6049;11,8997;14,078;15,5368;14,2725;15,3337;2,55179;0,000505747;-3,48223;-4,86563;+
Q9N4M4;20,5308;20,3766;20,6447;20,7329;21,9113;22,731;22,1752;22,7935;3,69969;0,000147721;-1,83151;-8,02719;+
Q9N4N3;13,1756;14,1906;13,5554;12,5788;14,9285;14,9119;14,6521;15,0864;2,31383;0,000865672;-1,51962;-4,34388;+
Q9N4N4;13,7549;13,7458;14,1407;14,4875;16,3428;16,5216;16,3283;16,2391;4,7812;7,80E-05;-2,32572;-12,4311;+
Q9N4P0;16,9829;16,3633;16,5751;16,3507;14,7948;14,8707;14,5689;15,2827;3,70748;0,000148751;1,6887;8,05317;+
Q9N4P2;16,4289;16,4462;16,2085;16,1751;18,4558;18,61;18,1406;18,2917;5,5164;0,000181818;-2,05989;-16,6032;+
Q9N4P4;11,2654;11,806;11,7376;11,9563;14,6804;14,9975;14,652;15,002;5,67841;0,000226415;-3,14165;-17,6879;+
Q9N4P9;12,2708;11,85;9,69372;12,048;14,5836;14,6479;15,0144;14,8891;2,81202;0,00028158;-3,31815;-5,48123;+
Q9N4S0;14,9101;15,1202;15,1472;15,3775;14,6374;14,2084;14,527;15,1134;1,30746;0,00982023;0,517251;2,45782;+
Q9N4S3;13,9299;13,1585;12,8504;12,4907;14,1473;15,4356;15,0685;15,8846;2,25843;0,000979646;-2,0266;-4,2275;+
Q9N4U0;15,3242;15,0562;14,9851;15,5992;14,7119;14,8445;14,7431;13,8236;1,37779;0,00844154;0,710362;2,57768;+
Q9N4U1;11,7503;12,061;11,3842;11,7249;14,9595;15,3564;14,8007;15,0361;5,76124;0,000248963;-3,30808;-18,2686;+
Q9N4U5;14,0582;14,1065;14,4584;14,7567;15,1706;15,8331;15,5476;15,5615;2,84303;0,000260664;-1,18324;-5,55802;+
Q9N4V2;16,382;16,3311;16,3458;15,5519;15,9399;15,5702;14,282;14,5636;1,27101;0,0108132;1,0638;2,39611;+
Q9N4X1;12,1665;12,0452;10,9572;11,9412;16,9733;17,5937;17,2108;17,8586;5,50953;0,000178571;-5,63162;-16,5587;+
Q9N4X8;17,2492;16,5856;16,9132;17,276;17,2491;17,3093;17,2584;17,7642;0,977008;0,0236746;-0,389238;-1,905;+
Q9N4Y8;18,0413;18,1021;17,7692;18,0175;17,9326;18,6041;17,273;18,2876;0,0496932;0,714282;-0,0418019;-0,141798;
Q9N4Y9;14,7691;15,2495;15,213;14,7711;16,1837;16,871;15,6805;17,0292;2,26151;0,000965932;-1,44042;-4,23393;+
Q9N4Z0;15,1918;15,4169;14,9684;15,7571;15,9628;17,5692;16,4976;17,2627;2,00067;0,00200561;-1,48953;-3,70872;+
Q9N4Z7;14,57;15,4509;14,7979;14,65;16,855;18,2092;17,6361;18,2197;3,55294;0,000136898;-2,86279;-7,55104;+
Q9N511;15,5189;15,5976;15,342;15,513;16,792;18,9393;18,4767;16,1915;1,72521;0,00344981;-2,10701;-3,19038;+
Q9N537;16,9566;17,1969;17,2415;17,3542;17,6326;18,6644;17,9392;18,3119;2,13322;0,00130968;-0,94971;-3,97103;+
Q9N538;15,8477;15,8325;16,1723;15,9365;15,7093;16,9241;14,9995;16,5896;0,0890202;0,550716;-0,108357;-0,244938;
Q9N584;13,2684;13,3694;13,4291;13,7856;16,7695;16,7789;16,6175;16,7028;6,81173;0;-3,25407;-27,4579;+
Q9N585;15,612;15,7724;16,0017;15,6241;16,9071;16,337;16,0916;16,0629;1,48797;0,00641535;-0,597088;-2,76793;+
Q9N588;17,0209;17,2157;16,6721;17,2159;18,8706;19,0319;18,8907;18,9901;5,13476;0,000108499;-1,91467;-14,2948;+
Q9N590;15,2464;15,0745;15,1763;14,8837;17,1042;17,2578;17,093;17,5864;5,34544;0,000142857;-2,16514;-15,5281;+
Q9N592;13,515;14,9734;15,7669;15,1301;14,0538;15,5032;14,5038;14,8899;0,0684885;0,629971;0,108705;0,19196;
Q9N595;16,1906;14,965;15,2092;15,6644;16,9834;16,4082;16,6734;16,307;1,8961;0,00233809;-1,08567;-3,50797;+
Q9N599;17,2407;16,9813;17,1084;17,0468;18,59;19,0219;18,6429;18,6858;5,19385;0,000118343;-1,64081;-14,6309;+
Q9N5A0;12,9568;13,4389;11,8928;12,1899;14,9815;15,4831;14,5049;15,4576;2,97315;0,000213689;-2,48714;-5,8888;+
Q9N5B3;16,8958;17,0589;17,1901;17,3884;18,5142;20,0574;19,5498;20,3262;3,0157;0,000217133;-2,47858;-6,00004;+
Q9N5B7;17,2602;17,3867;17,2842;17,5041;18,9154;19,09;18,7105;19,1124;5,20872;0,00011976;-1,59827;-14,7167;+
Q9N5C4;11,1862;13,9402;13,4094;13,4444;13,8115;15,3876;13,8217;15,3079;1,09139;0,0176457;-1,58714;-2,09512;+
Q9N5D7;11,8702;11,8333;11,7321;11,9794;14,6258;15,4915;14,498;14,9127;4,96265;9,04E-05;-3,02825;-13,3569;+
Q9N5E3;12,216;12,0164;11,7297;12,0809;14,9521;15,4523;14,2763;15,4758;4,26407;0,000100251;-3,02837;-10,1091;+
Q9N5E4;18,6701;18,7459;18,4234;18,1631;14,1117;14,936;14,9733;14,8164;5,37582;0,00014742;3,7913;15,7141;+
Q9N5F6;14,4554;15,5011;13,8271;15,1265;15,9939;16,1857;16,4223;16,9197;2,11296;0,00143738;-1,65286;-3,93034;+
Q9N5G3;16,2626;16,5441;16,3885;16,5365;14,2152;15,4309;13,8399;14,8314;2,69762;0,000362134;1,85358;5,20441;+
Q9N5K0;13,6541;13,4897;14,3002;12,8867;14,5166;15,2806;14,9135;14,3537;1,79168;0,00281389;-1,18343;-3,31245;+
Q9N5K1;15,357;15,4446;14,8921;15,2642;17,9655;17,2454;17,2815;16,8542;3,70324;0,000148234;-2,09719;-8,03902;+
Q9N5K2;14,8164;15,8434;14,5795;14,3499;14,1093;15,3048;14,8225;15,1274;0,046611;0,728957;0,0562739;0,133408;
Q9N5K3;15,5235;15,8929;14,8025;15,4208;14,0289;14,5586;14,9286;15,4672;0,886843;0,0305877;0,664102;1,75514;+
Q9N5L0;15,7397;15,8457;15,6814;15,7506;18,3601;18,3243;18,4576;18,5082;8,30396;0;-2,65818;-48,7977;+
Q9N5M2;17,5048;18,1996;17,1007;16,7409;17,7949;17,4804;17,3645;17,5949;0,210247;0,287493;-0,172177;-0,528312;
Q9N5N3;17,2199;17,1163;17,4374;17,413;14,753;14,788;14,51;14,64;6,70457;0;2,62391;26,3437;+
Q9N5N4;17,218;17,3043;16,6526;17,0693;14,9668;15,021;14,3628;15,1582;4,13242;9,02E-05;2,18384;9,58496;+
Q9N5R9;14,8385;15,0005;15,1218;15,071;20,8581;21,529;21,1345;21,571;7,41781;0;-6,26522;-34,6929;+
Q9N5S7;14,269;13,5153;14,3863;14,1827;14,6347;15,283;14,8279;14,7103;1,72208;0,00349488;-0,775647;-3,18468;+
Q9N5S8;12,188;12,0261;11,4519;12,0742;14,4469;15,2042;14,8827;15,492;4,4839;0,000117994;-3,07139;-11,0425;+
Q9N5U1;18,6598;18,4212;18,5458;18,8773;19,8823;20,2754;19,6235;20,2579;3,53146;0,000135235;-1,38377;-7,48336;+
Q9N5U5;13,7717;14,3133;12,0938;13,0107;15,0348;14,2141;14,2307;14,7696;1,28369;0,0104504;-1,26494;-2,41755;+
Q9N5V3;16,9677;16,9729;16,7583;16,9793;19,2646;19,416;19,3184;19,4747;7,37976;0;-2,44885;-34,1878;+
Q9N5V4;13,0103;13,4317;12,464;13,2603;14,847;14,9784;14,0886;14,6116;2,82646;0,000259128;-1,58985;-5,51689;+
Q9N5X5;12,3175;12,072;11,7119;12,0344;14,2627;14,8778;14,1371;14,1123;4,37754;0,000108597;-2,31352;-10,5815;+
Q9N5X8;12,0214;11,8727;11,7532;12,0669;13,8322;14,3186;14,6938;14,1624;4,70432;0,000143713;-2,32318;-12,0573;+
Q9N5Y2;16,1913;16,3465;16,1909;16,2414;18,0098;18,7524;18,7022;18,731;4,80654;7,93E-05;-2,30632;-12,5567;+
Q9NA26;14,7231;13,5629;14,7891;15,0805;15,244;15,5846;15,2196;15,3461;1,24305;0,0116476;-0,809669;-2,34894;+
Q9NA32;15,2006;15,6389;15,2066;15,3375;14,9837;15,0758;14,6936;14,9875;1,67917;0,00382981;0,410713;3,10685;+
Q9NA39;20,4382;20,2537;20,5488;20,6643;20,8515;21,1946;20,9041;21,2682;2,27623;0,000934943;-0,578418;-4,26469;+
Q9NA69;13,0351;13,8694;13,6508;13,8029;14,6813;15,4626;15,071;15,1732;3,03012;0,000219084;-1,50744;-6,03811;+
Q9NA72;11,8429;11,8522;11,7035;12,0903;14,4448;15,4766;14,1944;15,4338;3,93115;0,000114362;-3,01516;-8,83032;+
Q9NA74;17,5252;17,7123;17,7421;17,7785;19,032;19,6979;19,1816;19,5953;4,22123;9,72E-05;-1,68718;-9,93582;+
Q9NA75;14,5644;13,7087;14,5054;14,4245;17,9817;19,6246;18,0019;19,7208;3,87557;0,000109484;-4,5315;-8,63141;+
Q9NA78;14,4905;14,8139;15,1097;15,0875;15,6719;17,3122;16,3771;16,9192;2,34709;0,00078249;-1,6947;-4,41462;+
Q9NA80;12,275;11,8723;11,6693;12,0563;14,978;14,7695;14,1653;15,4093;4,21181;9,59E-05;-2,86228;-9,89806;+
Q9NA91;13,2013;13,0231;12,0764;12,63;18,8789;17,3839;15,249;16,5949;2,76983;0,000277457;-4,29398;-5,37797;+
Q9NA97;13,9626;15,0014;11,3911;12,1205;15,8688;15,9011;15,0798;15,8767;1,62306;0,00459492;-2,56272;-3,00611;+
Q9NA98;15,6622;15,6738;17,3245;16,6618;18,3632;18,7196;18,6445;18,7627;2,8257;0,000259027;-2,29191;-5,51501;+
Q9NAA5;13,2754;13,7914;12,9263;13,8601;17,0786;17,4616;17,908;17,9727;5,00796;9,38E-05;-4,14195;-13,598;+
Q9NAA7;13,5768;12,8093;13,0948;13,5814;14,7017;14,4625;14,4775;15,2947;2,77717;0,000278207;-1,46851;-5,39584;+
Q9NAB0;16,2966;16,8804;16,3106;16,572;16,0242;16,4206;15,0806;16,0512;1,00849;0,0219101;0,620717;1,95728;+
Q9NAB1;14,9052;14,5899;14,5117;14,6304;14,7547;15,0486;14,3752;15,268;0,425606;0,12188;-0,202347;-0,957448;
Q9NAB2;15,1463;15,8954;16,1556;15,898;14,4907;15,1116;14,4974;15,2921;1,66222;0,00398618;0,925874;3,0763;+
Q9NAB3;15,9478;16,4479;16,2003;16,4494;16,883;18,1857;16,9726;18,6321;1,67619;0,00386694;-1,40698;-3,10147;+
Q9NAB4;15,4375;15,2434;15,5687;15,7551;16,8572;16,8243;16,31;16,6813;3,39242;0,000126046;-1,16703;-7,05741;+
Q9NAB7;15,956;16,0454;15,8621;16,1898;18,5326;19,2924;18,7613;18,9813;5,47386;0,000169972;-2,87857;-16,3292;+
Q9NAC5;13,4327;14,4335;12,9375;13,6002;14,8142;15,1071;14,3142;14,6096;1,69945;0,00365668;-1,1103;-3,14354;+
Q9NAD6;12,0163;12,0769;11,6507;11,9886;14,9104;15,1732;14,9625;15,397;6,19895;0,000441176;-3,17763;-21,6584;+
Q9NAE2;16,3415;16,1017;15,9409;16,3162;17,8998;17,7718;17,2997;17,6747;4,05289;0,000122682;-1,4864;-9,28024;+
Q9NAF9;16,6883;16,6938;16,3048;17,8065;14,7911;15,316;13,7423;15,1343;2,36251;0,000786254;2,12744;4,44766;+
Q9NAG2;14,0916;13,1738;14,1023;10,9824;13,6167;14,4975;13,8371;15,2977;0,724066;0,0491582;-1,22476;-1,48232;+
Q9NAG4;13,3268;13,7207;12,3532;14,0624;14,8216;15,5472;14,588;15,0719;2,08934;0,00154868;-1,64138;-3,88318;+
Q9NAG5;14,3926;14,9739;14,7844;14,9171;15,855;15,5166;15,6108;15,9915;2,90997;0,000230016;-0,97645;-5,72644;+
Q9NAH3;16,0143;16,4729;15,7477;15,6377;17,4421;17,5048;17,5668;17,7877;3,69574;0,000147296;-1,6072;-8,01404;+
Q9NAH4;14,9865;16,872;16,9193;17,1787;17,597;17,3508;17,4369;17,6418;1,03138;0,020766;-1,01751;-1,99531;+
Q9NAH6;15,0945;15,2302;15,7564;15,5823;17,7812;18,2323;18,1117;18,4102;4,97435;9,12E-05;-2,71801;-13,4188;+
Q9NAH7;15,4219;15,0507;14,532;15,5882;14,8656;14,4569;14,5928;15,0293;0,758246;0,0444647;0,412031;1,54002;+
Q9NAI5;16,7141;16,8755;16,7666;16,97;16,8333;17,2031;16,8222;16,8918;0,446742;0,113387;-0,106053;-0,996494;
Q9NAI7;14,9808;14,7305;14,7728;15,2422;14,903;14,7419;15,0539;14,2621;0,405995;0,130572;0,191334;0,920848;
Q9NAJ4;17,2254;15,3749;17,3992;17,077;19,4962;20,3452;20,0841;20,404;3,18424;0,000181984;-3,31325;-6,45649;+
Q9NAK5;12,1159;12,7457;13,3009;13,026;14,9232;15,4087;13,9648;13,8099;2,02747;0,00183459;-1,72953;-3,76103;+
Q9NAM7;14,0849;14,2642;14,0266;14,5259;16,7989;17,2103;15,6274;17,0187;3,21422;0,000184162;-2,43846;-6,54044;+
Q9NAN1;16,1319;15,6422;15,7723;16,3925;17,5984;18,7165;18,0772;18,4915;3,52496;0,000134737;-2,23617;-7,46301;+
Q9NAN2;14,681;14,6527;14,8463;14,8667;15,7413;16,8355;15,9765;16,7419;2,86057;0,000262948;-1,56213;-5,60181;+
Q9NAP9;13,646;14,5581;13,8283;14,092;14,9507;14,3095;13,9678;15,4739;0,826879;0,0360553;-0,644366;-1,65514;+
Q9NAQ2;15,542;15,9018;15,5085;15,5293;16,3053;16,8258;16,4889;17,2744;2,4958;0,000628895;-1,10317;-4,73952;+
Q9NAQ9;16,2122;17,0542;17,0643;17,029;14,9979;15,5098;14,2502;15,3514;2,68788;0,000360643;1,81261;5,18131;+
Q9NAR3;16,6117;17,1683;15,863;16,9456;20,4325;21,1768;20,7964;21,3445;4,742;0,000149068;-4,29042;-12,2391;+
Q9NDC9;14,7267;15,2915;15,092;15,2802;14,4589;15,272;15,0485;14,3242;0,571884;0,0760975;0,321723;1,22071;
Q9NEI6;14,2554;14,6982;14,6277;14,8785;14,9939;15,4546;15,0174;14,9479;1,49013;0,00640468;-0,48848;-2,7717;+
Q9NEL2;14,6887;14,1252;14,3522;15,4907;14,6653;15,0282;14,4243;14,8518;0,0871449;0,557296;-0,0782046;-0,240173;
Q9NEM5;12,2691;11,8726;9,37124;11,8781;14,8692;14,4508;14,9521;15,1868;2,67492;0,000359165;-3,51697;-5,15068;+
Q9NEN6;18,5159;18,1378;18,5664;18,2968;19,8211;20,3156;19,95;20,3194;4,39423;0,000110803;-1,72231;-10,6527;+
Q9NEQ0;15,9978;16,2541;15,1236;16,1643;14,4067;14,9329;15,052;15,2254;1,69051;0,00375993;0,980679;3,12734;+
Q9NEQ5;12,1293;11,8119;11,6933;12,016;15,7802;16,647;15,8534;17,135;4,90236;8,61E-05;-4,44123;-13,0423;+
Q9NEQ8;15,2938;14,4784;15,6902;16,0111;14,6901;14,7441;14,7828;15,4928;0,535319;0,084809;0,4409;1,15626;
Q9NES7;12,2269;12,0844;11,6859;11,3941;14,9185;15,2852;14,1517;14,7792;4,16018;9,27E-05;-2,93586;-9,69341;+
Q9NES8;15,1899;15,7882;14,9772;15,3113;17,2802;18,2837;17,4276;18,4177;3,54068;0,000135881;-2,53567;-7,51235;+
Q9NET2;16,0607;14,5126;15,7543;16,0594;14,7573;15,2411;13,9839;14,5733;1,10901;0,016946;0,957874;2,12446;+
Q9NET7;12,007;12,0042;11,6166;12,0296;14,8246;14,6075;14,9763;15,3529;5,46716;0,000168067;-3,026;-16,2864;+
Q9NEU2;12,0915;0;14,2742;13,6185;14,9809;15,322;14,5958;14,5931;0,703874;0,052051;-4,87688;-1,44809;
Q9NEU3;11,9765;11,5671;11,485;11,5586;14,7095;14,2139;14,4952;15,4667;4,37722;0,000108401;-3,07453;-10,5802;+
Q9NEU5;12,8713;13,3875;12,9586;11,1906;14,6397;15,5142;14,8888;14,4148;2,24449;0,000976064;-2,26236;-4,19851;+
Q9NEW5;12,3006;11,873;11,7332;12,0591;14,7262;13,7055;14,5536;14,7101;3,96306;0,000117086;-2,43238;-8,94635;+
Q9NEW6;17,5223;17,4888;17,665;17,9723;20,0906;20,5149;19,9884;20,3972;5,35009;0,000144231;-2,58567;-15,5565;+
Q9NEW7;13,2912;13,8367;14,0266;14,423;16,3996;15,5833;15,9659;16,1725;3,47548;0,000131282;-2,13596;-7,30939;+
Q9NEY7;13,3095;13,5994;13,4324;13,2801;14,81;14,4555;14,3191;14,3991;3,79797;0,000103865;-1,09054;-8,36015;+
Q9NEZ5;16,0084;16,2406;16,3279;15,987;18,0628;18,4248;18,2841;18,7128;5,06582;0,000100503;-2,23016;-13,9118;+
Q9NEZ8;16,1973;16,1587;16,5318;16,5544;16,4825;17,4335;16,3134;17,6359;0,875334;0,0314971;-0,605772;-1,73598;+
Q9NF11;17,951;18,1652;17,6434;18,0532;20,5231;21,9406;21,4946;22,1301;4,10986;8,89E-05;-3,56891;-9,49761;+
Q9NF22;14,7509;15,9863;14,8452;15,2032;14,3355;15,0558;14,8286;14,0348;0,876706;0,0313875;0,632727;1,73826;+
Q9NGT3;10,4895;12,0079;11,5744;11,8625;15,0373;14,8718;14,4661;14,6888;3,97811;0,000118703;-3,28244;-9,00155;+
Q9NHC3;13,8011;13,6626;13,5482;13,8864;14,7994;15,0652;14,542;14,8182;3,7791;0,000103056;-1,08164;-8,29533;+
Q9NHZ6;12,1648;12,0528;9,87754;11,831;14,9058;14,7462;13,1786;15,2776;2,28604;0,000921833;-3,04556;-4,28528;+
Q9NLD1;16,6442;17,4242;16,2494;17,5814;18,9375;19,7982;19,216;19,6067;3,20149;0,000183234;-2,41483;-6,50469;+
Q9TVW5;18,2841;18,2253;18,2837;18,8285;14,3308;15,1721;14,7283;15,0485;5,29645;0,00013363;3,58547;15,2326;+
Q9TW45;14,3677;13,6895;13,7041;14,1573;14,9192;15,0312;15,4026;15,5339;2,84122;0,000260355;-1,24209;-5,55351;+
Q9TW65;12,0253;12,0258;11,7047;11,8209;13,9383;15,3535;13,5296;14,7541;3,0167;0,000217317;-2,4997;-6,00268;+
Q9TW67;14,2123;14,4284;13,3952;14,6786;14,8761;15,47;14,2485;14,9927;0,983812;0,0232108;-0,718235;-1,9163;+
Q9TXH9;17,8126;17,8456;17,9764;18,2074;18,2876;18,6858;18,4161;18,903;2,01073;0,00195628;-0,612627;-3,72833;+
Q9TXI3;17,6437;17,9795;17,6936;18,0856;18,272;19,603;18,3843;19,5226;1,58149;0,00490031;-1,09492;-2,93219;+
Q9TXI4;17,4558;17,1063;17,835;17,7839;16,4832;17,6509;16,5973;17,6383;0,59028;0,0717708;0,452837;1,25285;
Q9TXI7;12,0652;11,7871;11,4861;11,9109;14,4086;14,3535;14,9574;15,3396;4,50387;0,00012;-2,95243;-11,1311;+
Q9TXK1;17,211;17,1762;16,8026;17,1702;15,8975;15,8912;16,0397;15,5717;3,97407;0,000118376;1,23999;8,98671;+
Q9TXN6;12,2941;12,0943;11,7802;11,9196;15,0459;14,6593;14,9161;14,6712;5,88411;0,0003;-2,80109;-19,1641;+
Q9TXP0;16,2669;16,0654;16,3839;17,0497;17,4784;18,5251;18,1833;18,6944;2,68759;0,000360509;-1,77881;-5,18062;+
Q9TXQ1;12,3066;12,9354;11,3595;9,9148;14,339;14,6305;13,4612;14,9613;2,00515;0,00197317;-2,71894;-3,71745;+
Q9TXQ6;16,8605;16,7732;16,566;16,7626;18,9015;19,2854;19,4181;19,4874;5,64971;0,000217391;-2,53254;-17,4909;+
Q9TXQ7;12,3204;12,0773;11,3274;11,8702;14,0149;15,3733;13,8483;15,1523;3,05392;0,000221262;-2,69839;-6,10131;+
Q9TXR4;12,14;12,0636;11,5697;12,031;14,462;16,0413;15,7957;16,1235;3,96323;0,000117166;-3,65458;-8,94698;+
Q9TXR7;15,369;15,4189;15,516;15,8633;15,9098;15,8275;15,567;15,7344;0,812876;0,0374235;-0,217869;-1,63172;+
