geneName;Leading.proteins,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
epn-1;Q9BI71,21.8234,23.6702,20.4991,22.478,21.7646,21.6793,21.328,21.7449
epn-1;Q9BI71,26.1306,25.1809,24.4357,26.2878,28.047,27.9426,27.1045,28.5041
epn-1;Q9BI71,18.453,16.9495,19.6228,18.3984,25.1202,24.9947,24.9796,26.5449
;Q9BKR9,19.8319,18.0963,17.7298,17.5504,23.9456,22.9826,22.4288,24.5915
;Q9BKR9,16.6195,16.3834,16.9814,19.4497,25.0985,22.9277,23.1988,22.9847
;Q9BKU3,19.0487,19.6886,17.3858,18.4068,21.3856,21.157,20.0202,21.1002
;Q9BKU5,17.9726,16.8655,16.6519,19.1682,21.8644,21.5894,20.0657,21.6885
moag-4;Q9BKU8,18.1283,18.1582,20.2574,18.0221,21.3997,20.674,20.3169,21.5978
rpl-17;Q9BL19,18.5511,18.7671,16.7696,19.6602,25.3861,25.044,25.0965,25.1923
rpl-17;Q9BL19,18.0084,16.3983,20.2232,16.8911,24.189,23.6469,24.3701,24.4314
rpl-17;Q9BL19,23.9719,25.0911,21.0469,22.227,20.1082,28.5317,26.8231,27.7082
rpl-17;Q9BL19,15.1263,19.3661,17.602,16.0263,24.347,22.7707,23.2022,23.2563
rpl-17;Q9BL19,21.8684,17.8141,19.3878,18.9783,22.4076,23.4733,23.0114,24.3712
rpl-17;Q9BL19,17.4198,17.2063,17.794,19.3729,20.3303,21.4303,21.1066,20.4612
rpl-17;Q9BL19,17.7345,17.5927,19.2466,19.3125,21.6424,21.6406,21.3898,21.2191
rpl-17;Q9BL19,16.515,18.0363,19.1314,19.7497,22.0627,22.0339,22.779,24.2101
;Q9BL28,19.4858,18.3154,19.0823,19.9775,21.8614,21.6172,20.3493,20.7377
swsn-3;Q9BL39,18.1971,17.633,19.3357,19.1082,20.5953,21.1607,20.5134,21.364
;Q9BL59,21.1432,18.8933,19.1055,20.031,22.6961,22.5485,22.295,22
vps-4;Q9BL83,20.7296,18.4475,18.3398,20.3021,21.1333,21.7116,20.9019,20.9614
;Q9GRY9,16.274,18.824,19.0597,20.6358,21.2661,21.6668,20.9866,20.5778
;Q9GRY9,20.4706,20.0306,18.8463,16.4291,20.3118,19.9667,20.9948,20.9646
tcc-1;Q9GRZ9,20.841,21.5334,16.6212,18.9616,23.761,22.6381,22.6148,23.4535
tcc-1;Q9GRZ9,21.4369,17.9411,17.5144,20.059,22.3754,23.3254,23.4199,23.6404
tcc-1;Q9GRZ9,17.7506,21.1574,20.2752,18.516,21.9498,21.4261,19.5145,20.8134
;Q9GUE9,18.6636,21.0763,19.0721,18.8324,21.8623,21.6267,20.4641,20.1825
cpx-1;Q9GUM7,20.6437,15.1951,17.2831,17.1775,20.2139,21.6007,19.6114,21.799
eel-1;Q9GUP2,20.6903,16.9603,19.1111,16.9041,21.3707,21.1315,20.9421,20.5189
eel-1;Q9GUP2,17.9357,17.0252,15.8233,19.895,19.1153,20.6173,20.6892,21.4018
unc-27;Q9GYF1,18.9321,21.0593,20.3511,19.3016,20.4572,21.3055,21.2533,21.6427
unc-27;Q9GYF1,17.0603,17.457,16.0454,19.0734,21.6938,21.633,20.5015,21.6808
unc-27;Q9GYF1,16.4422,17.5041,19.335,17.3059,21.3905,20.4564,20.934,21.2641
unc-27;Q9GYF1,18.8937,19.7914,17.9204,19.3295,24.2661,24.2452,24.4034,23.1213
hap-1;Q9GYG4,19.8245,19.5753,18.3438,18.8349,21.3051,21.1271,21.0242,21.3075
snx-1;Q9GYJ9,18.709,18.2248,17.1155,16.3264,20.8983,21.5102,22.4635,22.801
;Q9GYK1,22.054,23.6255,22.8312,23.2131,24.6373,24.7107,25.7848,24.3152
C05D9.3;Q9GYK2,24.4903,24.0629,23.0771,24.6941,21.0519,21.5013,21.4397,21.0208
;Q9GYM4,17.9254,17.9918,20.1959,19.2273,21.5267,21.6227,20.8369,20.3988
;Q9GYP5,23.0167,24.4986,22.0313,23.9654,23.5635,24.5891,24.496,24.6776
;W6RRW5,19.2121,19.1271,17.8292,20.585,20.3246,20.6899,21.4862,20.1792
;Q9GYR5,18.6259,20.2662,19.4286,17.5605,20.333,20.8717,20.1802,20.6622
arrd-18;Q9GYT5,19.7948,19.2123,18.1555,18.9571,21.9388,21.0115,19.9542,21.7233
sid-1;Q9GZC8,17.0985,20.138,17.9791,18.6594,23.4409,21.3774,21.2481,21.2976
;Q9GZE9,16.2094,16.432,19.3029,19.9748,23.8333,21.3719,22.1921,24.197
;Q9GZE9,17.6538,18.5787,18.4905,20.5234,24.3117,25.4972,23.1797,23.4015
ribo-1;Q9GZH4,17.6424,18.3993,19.0194,19.1945,20.7869,20.771,20.8173,21.5655
ribo-1;Q9GZH4,16.7998,17.0808,20.362,18.5855,21.3926,20.4754,21.1132,21.0482
pbo-1;Q9N2Y1,23.3035,23.0659,23.513,22.6135,24.2386,23.4906,23.2605,24.2636
pbo-1;Q9N2Y1,19.9039,19.3665,19.2094,17.3761,20.6491,20.395,20.7941,20.792
ptr-21;Q9N2Z6,18.4067,18.3542,18.6098,19.5988,21.3896,20.3636,20.2885,21.5371
ptr-21;Q9N2Z6,17.0902,17.8072,19.5188,19.7719,20.8559,21.0493,19.874,21.5783
acs-13;V6CK48,17.2061,18.3581,19.5585,16.6279,25.488,23.418,24.1266,24.1228
acs-13;V6CK48,17.2895,20.9123,18.6854,16.6002,24.6216,24.3143,24.4291,25.148
deps-1;V6CLC9,17.687,17.5117,18.7365,18.6021,23.339,22.8956,22.5609,23.2507
;Q9N321,17.8971,17.7777,19.9551,18.1605,23.3965,22.4897,23.2394,24.2169
cct-8;Q9N358,17.6901,20.1869,19.5269,19.9784,22.8575,22.6534,21.8089,23.0915
cct-8;Q9N358,17.1801,16.355,19.3246,18.1666,21.8709,22.9207,22.7359,22.3318
;Q9N362,23.909,24.1994,21.4696,24.5927,25.4729,27.5402,26.7673,27.5391
;Q9N370,18.8235,20.1845,19.3913,19.8107,24.3104,25.1162,24.2059,24.0682
;Q9N370,16.7013,19.3375,19.3335,18.391,25.305,24.3629,23.9439,24.217
;Q9N370,17.2098,16.2698,19.6687,17.1019,21.0365,21.6478,19.9199,21.1602
;Q9N370,23.6379,21.5755,21.7714,25.1404,24.9674,24.2777,24.1973,23.6802
;Q9N381,16.0384,17.9709,19.6541,19.7996,26.2732,26.411,24.9877,24.723
;Q9N381,17.9526,17.3002,18.7275,18.0833,27.914,26.4154,27.764,28.3338
;Q9N393,19.6419,16.2329,17.8841,18.7536,20.5745,20.3017,21.1508,20.5979
;Q9N393,18.8644,17.439,18.7766,17.9877,21.7253,19.8731,20.5955,20.1265
samt-1;Q9N3A9,17.4194,19.3507,16.7014,21.7913,24.5142,23.366,25.0424,25.2795
;Q9N3D0,16.9952,17.5476,20.3964,18.5563,21.0668,21.5687,20.6676,20.0802
;Q9N3D1,18.9183,19.5674,15.8887,20.2829,24.9715,23.5079,23.4882,24.2435
;Q9N3F7,19.043,17.679,17.0711,19.7145,24.6285,23.1181,23.5822,23.8525
;Q9N3G2,19.4662,18.4381,16.7935,19.3606,21.5663,19.9638,21.5775,22.928
inx-22;Q9N3R5,18.2754,18.2666,17.708,17.5891,24.836,23.2484,23.2984,22.9892
;Q9N3S8,23.0732,24.2529,23.0089,23.63,20.6397,21.3235,20.0122,21.4103
;Q9N3S8,20.1341,16.8931,17.2508,20.1846,21.4694,21.0438,21.3956,21.5606
skr-14;Q9N3U9,25.3006,24.8659,26.6067,24.9961,27.928,27.1516,27.2281,27.5821
skr-14;Q9N3U9,20.071,18.4047,17.8298,16.9475,24.8379,24.356,25.6248,25.8591
rps-4;Q9N3X2,19.1363,16.7055,18.61,20.149,21.6282,21.5408,21.3946,20.8558
rps-4;Q9N3X2,20.0568,17.8234,19.2,18.6757,23.1885,22.7687,23.2158,22.882
rps-4;Q9N3X2,21.2028,22.0832,22.2775,21.717,22.9007,24.3272,23.1508,24.4213
rps-4;Q9N3X2,19.6027,20.2048,18.3873,17.0446,24.9671,25.1314,26.3815,27.3943
rps-4;Q9N3X2,17.3224,20.572,18.7326,18.1463,24.9301,25.5535,23.9279,25.0917
;Q9N3Y1,19.1388,18.0375,20.0994,18.9648,21.7035,20.3475,21.3531,21.0961
glrx-10;Q9N456,17.3733,19.5712,17.0799,21.4171,20.8691,21.6173,19.3129,21.4632
glrx-10;Q9N456,18.9792,19.6661,17.8085,18.6097,21.5152,19.7333,20.9185,21.9043
glrx-10;Q9N456,18.3268,15.3179,17.1034,18.4073,20.6043,20.3166,21.0918,21.294
pinn-1;Q9N492,17.5742,18.7846,14.8688,18.0707,22.6484,22.2372,20.0605,20.7549
yop-1;Q9N4G8,24.0174,24.9504,22.3712,24.1163,25.5667,24.9216,25.027,26.3372
yop-1;Q9N4G8,20.4612,16.4547,19.263,17.8735,21.5486,23.9585,24.5077,24.7943
snr-7;Q9N4G9,21.4754,23.4625,24.3685,23.681,20.869,21.4723,20.7737,20.139
copa-1;Q9N4H7,18.9525,19.5864,20.7797,20.3642,26.0801,26.4088,27.4875,26.2835
copa-1;Q9N4H7,17.9766,16.724,19.6454,18.6416,26.0801,26.4088,24.6068,24.9016
copa-1;Q9N4H7,17.4179,18.1239,19.4588,20.8754,21.5121,20.9359,19.5275,21.5538
;Q9N4I3,17.83,20.2151,17.5591,17.6361,21.8624,19.9337,20.976,21.7761
;Q9N4I3,19.6155,18.1861,19.0525,20.202,21.0008,20.8798,20.8059,21.8805
;Q9N4I3,18.4327,19.3859,19.471,20.7834,20.9303,20.1243,19.7731,20.6367
;Q9N4I3,17.374,18.3844,17.8866,15.9117,21.6146,23.7227,23.4728,21.8684
;Q9N4I3,18.2105,18.0702,19.9405,17.2006,21.13,20.8265,20.4674,20.4719
;Q9N4I3,16.2811,16.7106,19.8883,17.0847,21.473,21.3674,21.059,21.6889
rpl-10a;rpl-1;Q9N4I4,18.9605,17.4649,19.0666,19.8002,25.657,24.2292,25.4665,23.796
rpl-10a;rpl-1;Q9N4I4,19.7459,18.1682,18.898,18.4638,22.8552,22.7247,23.038,23.4422
rpl-10a;rpl-1;Q9N4I4,19.2377,16.0658,18.1749,17.2265,25.9034,25.9584,23.75,25.6953
rpl-10a;rpl-1;Q9N4I4,22.8744,21.5206,21.5698,24.0552,24.1431,24.8625,24.8226,25.6141
vit-3;Q9N4J2,24.8976,25.3704,23.7681,25.8129,23.5927,23.7801,22.4126,23.9289
cct-3;Q9N4J8,20.1178,18.3724,19.612,19.832,23.6189,23.6019,22.7059,23.5106
cct-3;Q9N4J8,17.1396,18.4074,19.6692,18.1126,21.9478,21.5935,21.3229,20.5852
cct-3;Q9N4J8,20.4805,19.1705,17.3309,17.9197,22.5485,21.6031,21.9026,21.726
anc-1;Q9N4M4,20.4119,19.0795,17.7516,18.5712,22.2782,20.9575,22.2835,22.4421
anc-1;Q9N4M4,20.3171,18.871,18.064,16.3601,24.5146,24.0199,21.5389,22.7937
anc-1;Q9N4M4,20.185,20.4311,17.2644,17.7773,21.3461,21.459,20.8149,20.6783
anc-1;Q9N4M4,19.2254,20.7463,19.2554,18.8491,22.0843,22.0334,21.8324,23.2851
anc-1;Q9N4M4,16.82,20.5424,18.0574,18.0888,21.8942,21.6297,20.9571,21.262
anc-1;Q9N4M4,17.7414,17.3732,18.2954,20.4275,21.9684,21.6228,20.9215,21.6056
;Q9N4P0,22.3809,22.5457,23.8471,23.6098,23.7768,23.1413,24.3603,23.8839
aakg-3;Q9N501,24.051,24.3755,24.7078,24.9082,20.7228,21.3134,21.0481,21.5904
szy-2;Q9N537,16.956,19.5429,19.0828,18.0846,21.7088,21.7812,20.1518,21.6093
szy-2;Q9N537,17.8902,21.7269,19.8939,17.873,20.4543,21.1239,20.071,21.811
dhs-9;Q9N538,24.6869,23.6072,22.761,24.974,23.6183,25.6394,25.3313,24.709
tyms-1;Q9N588,26.1103,25.0213,23.0935,26.8929,24.9135,24.1716,24.7643,25.1102
pas-3;Q9N599,19.8543,18.6619,17.4016,18.4731,21.4168,20.6749,21.1667,21.1937
rme-1;Q9N5B7,16.7105,18.2186,17.2703,18.7186,20.6957,21.0884,20.0902,21.8903
rme-1;Q9N5B7,19.9558,18.8752,15.0501,19.6371,21.0792,21.496,20.8285,21.7469
pme-4;Q9N5L4,23.9618,23.6963,23.7483,23.591,25.1095,24.2621,21.9812,24.808
pdf-2;Q9N5M2,16.5856,17.5261,20.1286,18.0322,21.1836,21.2274,20.2497,21.9146
;Q9N5M3,17.0421,18.5008,19.732,18.2527,21.9499,20.8431,21.076,21.7095
odd-2;Q9N5X6,16.7845,19.3573,19.0741,17.4911,20.8402,21.763,19.3138,21.0048
ccg-1;Q9NA39,24.4305,28.0424,26.5047,25.5583,21.4152,21.408,21.4704,21.774
ccg-1;Q9NA39,26.4244,26.0705,26.2663,26.7302,23.5111,23.7642,21.8236,23.6005
;Q9NA82,16.0237,19.0585,19.3718,17.1339,22.521,23.6003,23.5924,22.0217
aat-9;Q9NA91,25.0996,23.2507,23.5833,25.5222,25.927,26.2317,25.1955,25.5485
arp-1;Q9NA98,19.3848,19.3548,18.1563,19.5063,21.6157,21.2051,21.2415,21.2755
arp-1;Q9NA98,19.5872,20.0066,18.2554,20.2826,21.3218,21.0775,21.3855,21.6925
pinn-4;Q9NAF9,16.0397,20.3375,20.6166,20.3391,21.7225,20.9215,20.2235,20.5641
;Q9NEI8,20.3141,18.0778,19.1994,17.6287,21.1871,21.724,20.7545,21.6307
rps-6;Q9NEN6,19.9012,18.956,19.7138,20.6277,21.9139,21.1835,21.4144,21.4055
rps-6;Q9NEN6,17.3334,18.1732,17.9785,21.6186,25.3744,22.4643,23.1883,23.8227
rps-6;Q9NEN6,20.4597,18.8301,19.084,18.3387,21.9168,21.3915,21.3762,21.3205
rps-6;Q9NEN6,25.4984,25.5913,25.7134,24.5674,28.3119,27.2525,26.9922,26.5673
rps-6;Q9NEN6,18.2108,19.264,18.6229,17.8512,24.0124,23.3712,25.1038,25.9664
fat-1;Q9NEQ0,20.5942,16.2328,18.7106,15.5752,27.9199,26.9935,26.7196,27.8409
fat-1;Q9NEQ0,20.8033,18.187,19.5753,19.1167,24.3059,22.3983,23.4038,23.9246
rsp-3;Q9NEW6,19.1613,19.9425,18.7723,18.7148,21.7125,21.629,20.3594,21.7618
rsp-3;Q9NEW6,19.0771,20.082,19.1051,18.4299,21.8028,20.4768,20.7319,21.7122
rsp-3;Q9NEW6,17.9785,18.796,21.1729,18.9577,21.6931,21.6999,20.8851,21.3783
rsp-3;Q9NEW6,18.5085,16.4555,17.0447,19.1546,22.2342,22.5881,21.2811,21.6338
ech-7;Q9NEZ8,17.1538,18.5303,18.7605,19.6584,24.9126,24.7741,25.1004,25.5557
clc-5;Q9NGJ7,21.9025,22.0834,22.8674,21.5262,21.4615,21.7327,20.397,21.8655
mdf-2;Q9NGT3,24.3424,24.0886,23.8558,23.9157,23.8317,23.3227,22.5164,24.9501
hrp-2;Q9NLD1,22.042,22.9115,22.1178,23.0837,23.311,21.8654,21.8527,23.0279
png-1;Q9TW67,15.6396,18.8447,17.7781,18.4417,25.3912,24.8657,23.9567,24.9578
png-1;Q9TW67,17.9827,18.196,19.038,19.6292,25.2625,24.3901,23.4946,25.3562
png-1;Q9TW67,19.0465,18.7331,17.7972,19.1676,23.4475,23.7373,21.8632,23.3822
png-1;Q9TW67,20.0359,20.7094,17.715,19.6289,21.6609,21.5488,21.2901,21.1507
ubxn-1;Q9TXH9,18.917,20.3274,18.2513,20.9725,19.6427,20.7947,21.1878,21.8143
ubxn-1;Q9TXH9,16.9927,18.8139,20.1646,19.1482,21.7792,21.2621,20.12,20.1237
ubxn-1;Q9TXH9,17.9493,16.9538,20.1105,16.8443,21.2537,21.5234,20.7582,21.5106
ubxn-1;Q9TXH9,18.465,16.6638,18.2375,18.2709,21.6283,20.5993,21.4857,21.7785
ubxn-1;Q9TXH9,24.6467,25.1361,24.6904,24.223,25.0659,25.6419,25.0539,24.2513
ubxn-1;Q9TXH9,20.2455,18.062,19.1838,19.3686,21.206,20.1616,20.2408,21.269
ubxn-1;Q9TXH9,19.712,16.7328,16.7309,17.602,20.9873,21.6678,21.4996,21.1044
ubxn-1;Q9TXH9,26.332,25.2799,23.3457,23.5406,23.8682,22.422,22.7463,25.2364
did-2;Q9TXI3,18.8013,20.3084,17.311,17.6666,21.8897,21.2521,21.2914,21.5772
atg-9;Q9TXN6,19.6843,20.1456,19.5597,19.0119,21.6475,21.2567,20.4628,21.5773
atg-9;Q9TXN6,16.4823,20.1171,18.577,18.3902,23.3403,22.0423,23.7306,24.8643
pme-5;Q9TXQ1,19.6166,18.6506,20.0919,19.2594,22.2487,24.1556,23.845,23.6683
;Q9TXQ6,19.5822,17.5169,17.0921,18.8026,25.5629,23.2532,24.3245,24.7266
;Q9TXU1,19.4978,19.1344,16.7532,16.8008,21.2374,18.9542,21.1737,21.5472
abt-4;Q9TXV8,15.5143,20.0135,15.7274,18.855,21.326,21.9244,21.6232,22.1917
abt-4;Q9TXV8,19.3769,18.4172,17.7009,20.9432,21.0122,20.3494,20.0943,21.8761
ykt-6;Q9TXZ9,24.7308,24.8555,24.9354,24.7849,21.9709,21.6279,20.4397,21.7354
Y66H1A.4;Q9TYK1,19.3352,19.8982,18.7831,19.5729,21.0624,20.1338,20.9439,21.8346
;Q9TYP8,19.4536,18.1461,20.7902,20.2322,21.9674,21.0992,20.6581,20.4788
mca-2;Q9TYP9,23.9679,23.9417,24.1727,24.1821,26.1689,26.791,24.8346,26.3358
mca-2;Q9TYP9,18.9464,18.8749,17.6053,18.3425,20.5046,21.1563,19.5472,20.8611
mca-2;Q9TYP9,20.091,18.8147,18.105,18.1651,21.5365,20.1615,21.5201,20.6306
ftn-2;Q9TYS3,27.2733,26.5312,24.6873,26.1064,25.1129,25.1248,25.6224,24.5667
;Q9TYT8,24.6383,24.2391,21.9737,24.8844,25.1307,24.0671,24.7106,25.8299
fbxa-60;fbxa-59;Q9TZ26,17.8392,17.3519,18.1376,18.4051,22.6139,23.0742,22.9638,22.6065
;Q9TZ58,19.4041,18.3524,18.7051,18.988,21.9566,20.9751,20.6072,20.3783
ubc-20;Q9TZ69,17.0946,19.6564,19.9099,19.3988,21.1992,21.2516,21.0641,20.5461
ubc-20;Q9TZ69,23.5364,22.7514,22.4153,25.4855,23.945,23.3351,22.9501,23.8025
ubc-20;Q9TZ69,16.7404,18.9838,17.6701,16.2627,25.2371,24.8366,25.0016,26.0922
ubc-20;Q9TZ69,17.3109,16.6747,20.3369,20.7401,24.4413,24.1636,24.7404,25.237
T10B11.2;Q9TZI1,20.858,17.9783,18.3986,18.6081,20.6364,20.6835,20.9076,21.5423
acs-16;Q9TZI7,18.3855,16.5375,20.09,18.4806,21.9558,21.4903,20.1299,21.4456
pfk-1;Q9TZL8,21.6195,23.2643,20.7267,22.9541,22.4872,22.2163,22.0635,22.6023
fard-1;Q9TZL9,21.702,19.4045,19.6889,17.9403,21.0676,21.4863,21.2172,19.2252
fard-1;Q9TZL9,18.8456,18.893,19.4687,18.2159,20.749,21.1768,20.2276,20.8221
ins-24;Q9U1P6,24.1087,24.489,25.1599,25.0169,24.3543,25.7721,24.5177,24.7661
ubc-14;Q9U1Q1,17.2765,21.1056,17.7119,19.7079,21.7795,19.7646,21.2893,21.5023
vrs-2;Q9U1Q4,17.5662,16.0172,16.7261,19.4807,22.6689,23.9001,22.982,23.8548
;Q9U1S8,18.4319,20.5209,17.9043,17.3129,23.4643,22.7015,22.4447,22.1495
dnj-29;Q9U1W0,18.384,21.0567,16.3823,20.3773,24.6843,23.6548,23.554,25.3745
tfg-1;Q9U1W1,19.4662,19.5285,18.8958,19.188,25.4529,25.5398,25.1353,25.0054
tfg-1;Q9U1W1,20.7753,17.2924,16.6607,18.9909,21.5077,21.3134,21.2672,21.6152
lsm-3;Q9U1W8,16.3744,16.5398,20.4371,19.4636,20.062,21.497,19.7785,19.5083
lsm-3;Q9U1W8,18.4852,14.7538,16.507,19.6722,21.4084,20.9138,21.3296,21.5539
;Q9U1X8,20.9393,20.3595,18.8274,18.6523,21.1744,21.3135,21.0229,20.8367
rla-2;Q9U1X9,18.7347,18.7252,19.6698,19.6681,25.616,25.0481,24.4822,24.8778
rla-2;Q9U1X9,21.6647,17.4132,16.3136,19.372,21.4221,20.9836,21.3691,20.9825
;Q9U222,18.308,17.7232,20.2995,20.4686,21.1757,21.5212,21.1984,21.4755
mif-1;Q9U228,19.2165,15.8964,19.8094,20.403,19.8233,20.6981,21.3545,21.777
haf-7;Q9U275,18.1598,19.5607,18.9172,18.1482,21.2484,20.5865,20.5583,21.403
haf-7;Q9U275,19.3729,16.6076,18.2693,18.6568,21.5971,21.7205,21.1282,20.5005
haf-7;Q9U275,21.8021,19.2867,16.8654,16.9417,24.863,24.597,23.2636,24.5334
tat-1;Q9U280,22.2928,23.8197,23.5511,22.118,22.4491,24.0518,23.9181,24.8193
rab-35;Q9U2C3,19.9513,18.9055,18.4378,19.5619,20.0593,21.1661,19.8874,21.591
rab-35;Q9U2C3,15.7797,16.5367,17.5319,18.7436,21.8765,21.7428,23.5031,22.2879
vps-2;Q9U2F6,17.5365,16.316,19.0494,17.9321,21.7479,20.8994,20.9521,21.5567
mrp-7;Q9U2G5,17.5386,19.3166,18.2608,19.998,19.9962,20.9724,20.7157,21.6603
mrp-7;Q9U2G5,18.0705,18.3899,17.4843,19.4431,21.1234,21.7531,20.9232,21.8233
eef-1B.2;Q9U2H9,17.6006,16.588,19.4534,18.082,20.466,20.2355,20.7259,20.4164
eef-1B.2;Q9U2H9,16.6975,18.0874,16.0103,17.5931,21.9586,21.56,20.5984,22.8053
;Q9U2K5,19.7892,20.1428,17.2195,19.9766,21.7368,20.5496,20.7284,21.3746
fkb-2;Q9U2Q8,16.0988,18.2081,18.7306,18.0916,21.8547,20.6398,20.375,20.9202
fkb-2;Q9U2Q8,15.9113,16.7511,19.7053,18.4358,24.0771,23.8925,21.5426,22.0719
fkb-2;Q9U2Q8,19.4391,17.9229,19.6627,19.7914,21.8124,19.5801,21.1802,20.0108
gsk-3;Q9U2Q9,20.0168,17.8598,17.1359,20.3798,21.7302,21.0396,21.3025,21.2432
arf-6;Q9U2S4,21.883,19.1494,19.8811,21.3489,25.0793,21.7306,23.2442,23.1178
arf-6;Q9U2S4,17.5546,18.7258,17.6507,20.599,21.3616,21.7557,21.0913,21.5388
arf-6;Q9U2S4,18.3978,19.0316,17.2306,20.958,21.7041,19.7833,21.0543,20.9434
map-2;Q9U2V9,18.3491,20.2498,17.7446,20.4911,21.0974,21.6958,20.4658,20.5088
map-2;Q9U2V9,16.9699,17.1723,18.7568,20.6262,20.7628,20.6997,21.5137,21.516
map-2;T27A8.3;Q9U2V9,17.5931,19.0208,16.9087,19.3282,21.6845,21.3944,21.4827,21.7594
prmt-1;Q9U2X0,17.6811,16.7173,19.2799,18.7164,25.7297,24.5213,23.6898,23.7864
pab-1;Q9U302,19.7058,17.3394,18.0901,19.818,24.2832,23.6477,24.1839,23.4694
pab-1;Q9U302,17.3087,18.1867,19.1758,18.6432,25.3845,28.2449,25.338,26.0231
pab-1;Q9U302,19.7054,19.007,18.7221,18.0009,21.1426,21.5506,21.0807,21.7827
pab-1;Q9U302,19.683,18.5141,17.0395,17.69,22.4898,20.7431,22.1912,22.1373
pab-1;Q9U302,19.4574,17.7039,19.3337,19.5475,20.8467,20.6794,20.6231,20.6128
pab-1;Q9U302,21.4941,20.9771,19.451,19.0317,21.2758,22.9203,22.1447,22.9438
pab-1;Q9U302,18.0978,18.6937,18.2312,17.8949,26.9281,26.4729,25.0041,26.1263
pab-1;Q9U302,20.9633,18.4544,17.259,17.339,24.7718,24.843,24.3926,24.3948
pab-1;Q9U302,18.2365,19.2623,20.6114,21.0566,24.4506,24.8296,23.6378,24.4491
pab-1;Q9U302,23.5454,24.2305,21.9879,22.2073,20.9242,25.9972,24.9336,25.652
;Q9U330,15.582,17.0068,17.1542,20.3114,20.4989,20.5805,20.3491,21.6219
rpl-31;Q9U332,19.7864,17.9843,17.4499,20.3634,24.5889,24.0662,24.4629,23.7672
rpl-31;Q9U332,20.0315,19.7492,20.0724,18.5669,21.4704,21.6996,21.477,21.594
;Q9U3C0,20.0937,18.4695,18.5139,21.5723,20.7827,18.9393,20.8632,20.9948
dcn-1;Q9U3C8,18.3383,19.9722,15.4744,18.992,21.5861,21.6017,20.0208,21.3656
inx-2;Q9U3K5,18.4312,20.1375,18.9009,16.5845,23.5568,22.2225,23.012,24.9245
inx-2;Q9U3K5,18.7797,19.5954,19.9168,20.3419,24.0523,24.4141,23.3035,22.7296
inx-2;Q9U3K5,15.8853,20.2343,18.6095,19.0863,20.7216,20.3876,20.9414,21.0522
;Q9U3S8,18.7279,20.2273,18.381,19.6947,21.3648,20.8952,20.2456,21.5423
;Q9U5C1,20.6755,17.6414,21.2684,19.1179,25.4947,24.2132,24.8822,24.8683
;Q9U5C1,28.0536,28.4684,26.1104,25.9652,30.2383,30.3329,29.3783,30.1652
;Q9U5C1,21.5254,20.9615,22.2051,21.9295,23.865,21.9695,22.4297,22.2397
;Q9U5C1,19.0105,18.8987,19.7138,19.2767,25.6308,23.6103,23.9992,23.2316
;Q9U5C1,21.381,19.0186,18.5477,16.8656,24.9249,24.756,25.3342,26.347
rab-1;Q9UAQ6,23.0402,22.6189,24.8176,24.1888,25.149,24.7855,25.0121,25.2409
rab-1;Q9UAQ6,18.5429,20.8494,19.6494,19.3391,25.5791,24.7997,24.885,25.3845
rab-1;Q9UAQ6,24.1316,25.3114,23.296,24.0755,25.2831,24.3789,24.4955,25.6535
mct-2;Q9UAT3,17.9774,18.2865,17.3501,18.3483,26.1248,23.749,25.5463,26.2718
mct-2;Q9UAT3,19.9916,15.816,20.7313,19.1213,26.1505,25.3422,25.4252,25.922
mct-2;Q9UAT3,20.5796,23.2106,21.8026,24.3643,27.8176,27.19,26.5957,27.7565
;Q9UAW9,15.4818,17.5931,18.6688,17.8334,21.6837,20.8956,19.1123,21.9136
;Q9UAZ6,18.9381,18.9874,18.477,19.8889,24.7267,24.9157,24.3993,25.6493
lem-2;Q9XTB5,17.5671,17.8498,20.3437,19.07,26.7476,27.5979,25.3839,25.6238
rpt-6;Q9XTT9,19.1958,18.8485,17.756,18.8826,21.7274,21.0736,20.618,21.3617
rpt-6;Q9XTT9,17.6401,18.2523,17.3574,17.0056,23.5051,22.6358,23.2887,23.9161
snr-6;Q9XTU6,19.5454,19.5678,18.9609,19.6694,25.5024,25.6283,25.2253,24.6177
snr-6;Q9XTU6,19.2588,17.7878,20.6864,19.5338,21.1615,20.3216,21.1907,20.4562
mbf-1;Q9XTV4,18.869,18.1244,16.5896,19.2418,20.8487,20.1836,21.2035,21.8269
mbf-1;Q9XTV4,19.325,18.7545,19.7987,17.5466,22.0292,20.8789,21.2374,20.9748
mbf-1;Q9XTV4,20.2626,20.437,17.5835,19.1754,19.6006,19.9955,20.4675,21.7496
;Q9XTZ4,20.0729,20.6872,17.317,19.6766,21.7063,20.7356,21.1652,21.6226
sca-1;Q9XU13,17.911,18.0983,17.8814,19.6959,21.937,21.2327,20.9637,20.788
;Q9XU15,18.0539,19.5528,19.001,18.3405,21.7776,19.6514,21.017,21.8068
mex-5;Q9XUB2,17.8852,18.99,19.1283,20.5187,20.2662,21.4172,20.8259,20.0881
far-6;Q9XUB7,25.9848,23.8901,22.909,25.9869,24.8781,24.7095,23.2617,24.3592
far-6;Q9XUB7,21.181,18.1585,18.0732,17.3384,23.0654,21.6607,22.5198,23.626
