geneName;Leading.proteins,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,,,
;Q965Q1,16.6987,16.9435,17.5057,15.7714,22.7822,23.6352,23.4749,23.1519,,,
;Q965Q1,20.4672,19.2683,15.6385,16.5708,20.225,21.1447,20.5484,21.3832,,,
;Q965R9,25.4194,25.8492,24.952,24.9456,21.0706,21.5977,21.6546,21.1335,,,
;Q965R9,19.7104,18.6253,18.5735,15.5131,20.4729,21.1887,21.4434,20.3568,,,
eif-3.I;Q965S8,17.4847,16.2611,18.4514,16.3726,20.8879,21.1067,21.8129,20.6525,,,
eif-3.I;Q965S8,18.2258,17.6657,19.9654,17.8418,24.4403,25.0806,24.8935,22.8832,,,
xpo-2;Q965V4,19.6173,15.6721,17.8991,18.5454,20.1701,19.7756,21.0076,19.9987,,,
ubh-3;Q965V9,18.1305,17.1514,15.8877,17.4988,25.7055,28.3249,27.9835,29.6327,,,
;Q965W8,20.1863,16.9808,19.9357,18.9714,21.1016,20.8116,21.5197,20.1541,,,
nape-1;Q965X7,16.4065,17.5316,15.3847,20.7357,19.7332,19.2724,19.8237,20.6636,,,
;Q966A5,17.0103,16.9408,19.2964,18.7405,20.6535,21.52,21.4069,21.3604,,,
;Q966A5,18.7484,16.6209,20.0463,18.9785,20.8369,21.0115,19.9433,21.1193,,,
;Q966A5,17.4581,18.5345,18.4809,16.7991,19.9862,21.5888,21.8104,20.9723,,,
;Q966A5,16.9844,17.9412,17.9105,20.2795,23.0306,24.2657,22.3827,22.555,,,
rpl-7A;Q966C6,16.9581,18.5175,18.4322,16.5565,20.2287,21.605,21.354,20.6053,,,
rpl-7A;Q966C6,16.7781,19.315,17.9784,18.2707,21.0864,24.5775,23.5002,23.7803,,,
rpl-7A;Q966C6,16.6086,19.546,20.4644,17.6199,24.8045,24.4527,24.6419,24.5242,,,
;Q966C7,16.2298,18.395,18.7875,16.072,22.5277,23.0783,21.1366,20.7528,,,
;Q966C7,17.6845,19.8613,21.0727,18.948,22.938,23.4019,23.3281,21.8077,,,
;Q966C7,17.5024,18.5227,20.1798,19.3261,23.4206,25.2963,25.7318,25.1705,,,
pbs-1;Q966I8,15.0248,19.0882,17.4804,17.9137,22.5202,23.4714,22.9753,23.8012,,,
col-165;Q966K5,18.9233,18.7205,16.8926,18.2433,20.2323,19.7427,21.2672,20.5462,,,
E01A2.2;Q966L5,18.099,18.529,17.6906,18.5069,20.3847,20.8911,21.8276,18.4831,,,
uri-1;Q966M4,16.0442,20.2511,17.1902,17.3339,21.0202,21.7404,22.3247,21.5584,,,
dbr-1;Q966M6,19.8102,16.6948,18.3508,15.8616,20.7027,20.5828,21.2565,20.9174,,,
;Q9BI62,16.985,18.8912,16.6111,20.6023,27.7906,25.2456,25.3492,25.4943,,,
epn-1;Q9BI71,17.7354,19.2346,19.6947,15.2313,24.3777,26.6533,26.8566,25.327,,,
epn-1;Q9BI71,19.9676,19.4899,19.8196,18.9669,20.7323,20.3649,19.9984,19.1905,,,
epn-1;Q9BI71,26.664,25.5465,23.9875,25.4614,24.349,27.128,28.1928,27.0185,,,
epn-1;Q9BI71,15.8417,19.0302,19.3534,18.8229,21.6354,21.1557,22.5754,22.5688,,,
epn-1;Q9BI71,24.7311,25.4816,24.8396,24.1591,25.2126,26.4371,25.9249,24.4144,,,
epn-1;Q9BI71,21.2107,21.4172,23.0653,23.5835,19.2433,21.0108,21.5501,20.0578,,,
;Q9BKR9,17.969,18.4334,16.5361,18.7827,25.0453,23.717,23.8508,23.6776,,,
;Q9BKR9,18.908,19.3192,15.2835,19.7661,21.069,22.0602,21.8208,21.5942,,,
;Q9BKU3,19.041,17.2774,17.0798,17.4507,22.1227,23.7043,23.6013,24.0579,,,
;Q9BKU5,17.3435,18.3668,17.208,20.6014,20.724,24.0098,24.7696,23.7952,,,
moag-4;Q9BKU8,19.532,20.5849,20.0345,19.8432,20.6431,21.6116,21.2266,19.2786,,,
rpl-17;Q9BL19,17.1946,20.0594,14.5961,17.508,26.1309,25.8229,25.9958,25.5076,,,
rpl-17;Q9BL19,18.3237,19.3887,19.4153,17.345,25.0136,25.2842,25.0017,25.1837,,,
rpl-17;Q9BL19,27.2551,25.9492,24.9272,26.9712,25.6993,29.0775,28.8089,28.4924,,,
rpl-17;Q9BL19,17.2077,21.2103,18.8817,16.8023,21.2143,22.3291,23.9943,21.1303,,,
rpl-17;Q9BL19,18.0028,16.193,17.3343,19.1102,20.5179,21.8099,19.0954,20.5856,,,
rpl-17;Q9BL19,15.9032,15.6085,17.8717,19.6214,20.3537,21.891,20.0575,21.1311,,,
rpl-17;Q9BL19,19.251,17.2785,16.7482,16.9885,26.357,29.0601,28.0173,26.8111,,,
rpl-17;Q9BL19,18.0067,16.9311,18.8197,19.4409,20.6849,20.1357,21.642,21.4496,,,
;Q9BL28,18.4734,18.4067,17.4708,16.8213,20.9567,20.0293,21.6604,21.2356,,,
swsn-3;Q9BL39,19.0969,18.6195,16.1804,16.7578,20.0893,21.8193,21.6597,19.2593,,,
;Q9BL59,21.107,21.5273,25.4064,20.6653,23.6418,22.2764,22.3162,22.2866,,,
vps-4;Q9BL83,17.5647,18.18,18.3526,17.8771,20.4694,21.4244,21.3788,20.7729,,,
;Q9GRY9,17.915,16.8444,17.3359,16.6139,19.9121,21.5469,20.909,21.4457,,,
;Q9GRY9,18.9003,18.9884,19.6432,20.2616,20.5579,20.8453,21.7653,20.6125,,,
tcc-1;Q9GRZ9,16.4563,17.6217,19.3346,17.9237,20.5633,20.6669,21.4901,20.3633,,,
tcc-1;Q9GRZ9,17.4012,17.6613,16.3967,19.0636,19.2533,21.3157,21.7749,20.8715,,,
tcc-1;Q9GRZ9,18.7444,17.7502,19.1207,17.894,20.3142,21.5515,21.2452,20.8372,,,
;Q9GUE9,19.0676,17.2567,16.5049,16.9894,18.4381,21.2517,20.5219,20.7335,,,
cpx-1;Q9GUM7,17.4927,17.9541,17.291,17.0256,20.9784,20.779,21.3911,21.2269,,,
eel-1;Q9GUP2,17.507,18.531,19.9754,20.7391,19.564,21.8706,21.408,21.4367,,,
eel-1;Q9GUP2,19.4963,18.9232,20.905,19.4327,24.1843,26.3525,25.3769,25.6524,,,
unc-27;Q9GYF1,18.2899,15.9896,17.2546,17.8894,20.1371,21.6869,21.5301,21.3383,,,
unc-27;Q9GYF1,17.1143,17.5967,17.5312,17.7223,20.7186,21.4959,21.209,19.746,,,
unc-27;Q9GYF1,17.8998,18.4998,15.6205,17.0883,19.3807,21.3438,20.758,21.1299,,,
unc-27;Q9GYF1,20.7155,18.1432,17.5679,16.9701,20.1029,20.3804,21.2522,21.0992,,,
hap-1;Q9GYG4,20.0084,17.6701,18.4324,14.8757,21.3914,22.785,22.035,24.0121,,,
snx-1;Q9GYJ9,15.9675,18.2411,18.9739,19.8259,25.0947,22.657,20.983,23.2259,,,
;Q9GYK1,24.2684,23.5201,22.608,23.0414,22.9484,22.3744,23.1759,23.0347,,,
C05D9.3;Q9GYK2,16.9919,14.7808,16.001,18.6511,21.0163,19.3558,21.8582,20.4641,,,
;Q9GYM4,16.8726,17.4442,19.6052,20.2,19.5677,21.9325,20.6147,20.5329,,,
;Q9GYP5,17.3025,16.4427,15.9374,17.8765,22.5352,24.3694,23.2302,23.0475,,,
;W6RRW5,18.5002,15.8705,19.5395,18.5875,27.9747,23.5668,22.501,23.8755,,,
;Q9GYR5,19.0259,15.6177,17.8184,15.7711,22.0233,23.5713,23.7943,23.077,,,
arrd-18;Q9GYT5,18.2753,15.7141,20.3845,20.5369,20.775,21.3854,21.755,20.0623,,,
sid-1;Q9GZC8,19.9382,17.2723,18.0222,18.8982,20.9929,21.2299,21.6968,20.6761,,,
;Q9GZE9,23.3288,23.5347,24.7711,23.021,24.6644,25.0147,23.9853,24.7815,,,
;Q9GZE9,24.1865,24.9072,24.4445,24.9001,23.2347,25.7389,25.7597,26.1815,,,
ribo-1;Q9GZH4,18.0424,18.7979,18.3602,19.8461,20.213,20.3303,19.9408,20.8867,,,
ribo-1;Q9GZH4,16.7445,16.1512,19.3732,18.3757,20.5574,20.8896,20.0725,21.4076,,,
pbo-1;Q9N2Y1,21.6685,21.9512,24.4111,20.9705,21.7327,24.7694,23.6029,23.5119,,,
pbo-1;Q9N2Y1,17.499,18.6745,19.3948,18.7696,20.0828,21.1706,20.7407,21.1073,,,
ptr-21;Q9N2Z6,17.2699,20.0846,21.1865,20.1246,20.6552,21.5621,20.3909,21.1088,,,
ptr-21;Q9N2Z6,18.6622,17.0903,17.2021,17.5056,20.6287,21.7537,20.1665,20.9378,,,
acs-13;V6CK48,19.0266,17.0783,17.3427,20.8449,22.4882,21.515,21.8312,21.7996,,,
acs-13;V6CK48,17.2649,18.3484,17.0229,17.8964,19.5435,19.9721,20.5376,21.1664,,,
deps-1;V6CLC9,16.5824,17.7621,15.7433,19.7866,20.0576,20.7792,21.3749,20.1622,,,
;Q9N321,16.3156,16.4611,17.399,18.8596,25.97,25.3154,24.2724,24.8409,,,
cct-8;Q9N358,17.6374,16.7103,18.5649,17.6477,22.1346,23.4061,23.5823,22.4831,,,
cct-8;Q9N358,15.5995,19.8437,18.7758,19.1783,24.4026,23.1088,22.984,23.4677,,,
;Q9N362,24.5734,24.9751,23.6701,24.7295,21.9315,24.8652,24.5327,23.227,,,
;Q9N370,16.9796,18.0317,18.1802,15.4873,21.4472,25.0088,24.9484,23.2323,,,
;Q9N370,17.506,16.8268,17.9867,19.5976,25.5842,25.2561,26.1381,25.4064,,,
;Q9N370,18.9656,16.164,17.9041,18.7911,25.304,24.5476,24.2345,24.9952,,,
;Q9N370,26.0191,23.8938,26.838,26.419,25.2005,25.8937,23.5209,24.1675,,,
;Q9N381,18.2028,20.0804,18.0765,20.6627,23.6512,25.4025,24.3916,25.8543,,,
;Q9N381,24.3759,23.9875,23.9811,25.0791,20.0692,21.6,21.5225,18.7042,,,
;Q9N393,18.8977,20.285,20.285,20.8673,19.9347,21.0803,21.1056,21.2635,,,
;Q9N393,17.0662,18.2584,16.7654,17.2543,21.076,20.582,21.5741,21.1931,,,
samt-1;Q9N3A9,18.6524,19.1958,18.7279,17.7815,23.1501,21.5394,24.9083,21.5114,,,
;Q9N3D0,17.7998,18.2272,20.1814,17.646,23.2369,24.9542,24.5376,22.9223,,,
;Q9N3D1,19.9306,18.1394,17.4576,17.7397,22.5212,23.9041,22.9207,22.7812,,,
;Q9N3F7,22.7899,23.3416,23.1422,22.7872,20.9451,19.5407,21.4878,20.7597,,,
;Q9N3G2,19.6964,17.7891,18.4454,16.9494,23.5023,22.3626,22.3798,22.6123,,,
inx-22;Q9N3R5,19.7443,19.2286,19.0894,18.624,20.275,20.9584,21.1526,20.7838,,,
;Q9N3S8,18.5762,19.1247,17.9157,19.0857,20.6332,19.9502,20.5344,19.5681,,,
;Q9N3S8,18.8311,16.6802,15.7785,18.0775,20.6704,21.2546,20.6291,20.4842,,,
skr-14;Q9N3U9,24.932,26.3897,22.1711,25.8605,23.1496,26.3409,26.0636,24.3068,,,
skr-14;Q9N3U9,17.5499,18.0576,15.4402,15.8719,20.0481,20.0441,21.5094,21.1394,,,
rps-4;Q9N3X2,18.8829,20.2375,19.5042,19.3468,20.5224,24.2134,23.1916,23.6956,,,
rps-4;Q9N3X2,17.4148,16.9473,20.5854,17.6536,24.0389,24.0646,23.7654,23.8793,,,
rps-4;Q9N3X2,18.2397,19.3077,21.1601,15.5015,23.2405,25.6601,25.7143,24.7298,,,
rps-4;Q9N3X2,18.7981,17.3516,19.9052,18.4872,23.573,23.8073,24.1062,22.6431,,,
rps-4;Q9N3X2,15.1139,19.416,17.9689,16.6205,21.9473,23.4165,23.1449,22.3,,,
;Q9N3Y1,18.4913,18.6391,17.5624,20.3537,18.9369,20.1544,20.9694,20.3358,,,
glrx-10;Q9N456,16.9347,20.0967,18.4593,19.0886,19.8142,21.6208,20.4353,20.4052,,,
glrx-10;Q9N456,17.7124,18.9578,20.7257,20.836,20.0401,21.8335,20.934,20.642,,,
glrx-10;Q9N456,19.1463,16.6119,17.7062,17.097,19.952,21.2626,20.0986,20.3291,,,
pinn-1;Q9N492,18.3674,19.0078,18.0637,18.5175,25.06,22.9269,23.6533,23.9524,,,
yop-1;Q9N4G8,24.45,24.0038,27.1311,24.3914,23.8053,25.7919,25.3538,24.0308,,,
yop-1;Q9N4G8,23.0399,23.5291,22.5915,24.2492,23.3877,24.5417,24.4068,24.9182,,,
snr-7;Q9N4G9,17.6172,17.0958,18.9864,18.9257,22.0978,23.0417,21.0032,21.7386,,,
copa-1;Q9N4H7,24.9051,25.5368,23.0691,24.8159,20.5432,21.0971,21.556,20.4888,,,
copa-1;Q9N4H7,24.9051,25.5368,24.8274,24.8159,20.6186,21.6502,21.7882,19.3639,,,
copa-1;Q9N4H7,16.4732,16.6422,17.8234,16.1295,20.2119,21.7327,22.5461,19.9955,,,
;Q9N4I3,15.8642,17.3929,17.4678,19.4558,20.7025,21.3656,20.1374,20.0956,,,
;Q9N4I3,16.191,20.5971,20.337,18.0766,20.9646,21.5551,20.3222,21.3043,,,
;Q9N4I3,18.5468,17.5494,19.0292,18.1033,19.3033,21.0264,21.5844,21.349,,,
;Q9N4I3,17.2645,14.7829,18.3747,16.0023,20.3522,21.6427,21.7763,21.1202,,,
;Q9N4I3,16.9695,18.0053,17.1169,18.4662,20.4017,21.6503,21.2646,21.0297,,,
;Q9N4I3,20.7958,18.8114,17.7684,17.9077,20.8286,21.7291,21.413,21.1656,,,
rpl-10a;rpl-1;Q9N4I4,20.3351,17.9568,18.58,16.4821,23.6182,24.7355,24.0426,23.9624,,,
rpl-10a;rpl-1;Q9N4I4,17.1298,17.8047,19.2238,19.2121,20.2144,20.7186,20.1355,20.8202,,,
rpl-10a;rpl-1;Q9N4I4,22.1615,21.2412,26.7919,22.5228,24.6513,23.4442,24.6803,23.9258,,,
rpl-10a;rpl-1;Q9N4I4,18.6101,17.4885,15.2249,21.2669,23.9453,26.0925,26.0956,24.9788,,,
vit-3;Q9N4J2,19.4721,21.2362,19.8969,19.2537,19.7667,20.8413,21.5851,21.2583,,,
cct-3;Q9N4J8,18.1614,18.5991,19.3063,17.196,19.892,23.0881,22.6161,23.3821,,,
cct-3;Q9N4J8,20.2659,16.7546,17.9394,18.2603,22.6948,23.1771,23.0203,23.6591,,,
cct-3;Q9N4J8,23.4321,24.0315,26.149,23.0856,23.2403,25.4801,23.8707,25.7712,,,
anc-1;Q9N4M4,17.93,15.7433,18.1359,20.8437,20.811,21.633,20.4432,21.2654,,,
anc-1;Q9N4M4,17.1511,17.8749,16.7304,15.9434,20.1108,22.2536,22.0402,21.5072,,,
anc-1;Q9N4M4,17.6838,21.3495,18.017,16.6519,21.0369,21.0231,21.2119,20.8836,,,
anc-1;Q9N4M4,19.6173,19.1641,18.3253,19.9657,22.9616,24.0976,24.027,23.2408,,,
anc-1;Q9N4M4,20.0032,17.9748,19.5171,18.7404,20.5832,21.59,18.8206,20.4203,,,
anc-1;Q9N4M4,18.0135,19.0625,17.6971,18.277,19.3458,21.4328,20.2386,20.7877,,,
;Q9N4P0,27.5146,27.5186,25.6209,27.4403,23.4498,25.524,25.3509,25.3716,,,
aakg-3;Q9N501,25.229,26.0756,26.1085,24.6758,24.0108,25.5344,25.2645,26.3149,,,
szy-2;Q9N537,17.0294,18.4452,19.9358,17.1357,20.8504,21.4289,20.9059,21.1399,,,
szy-2;Q9N537,17.456,15.1833,18.8459,18.1973,20.2119,21.5797,21.6909,21.4193,,,
dhs-9;Q9N538,24.3436,25.3358,25.8462,23.8092,20.9186,24.3666,23.4943,22.8811,,,
tyms-1;Q9N588,18.1772,18.0516,18.6905,18.6929,20.3156,21.8144,21.7334,21.0897,,,
pas-3;Q9N599,18.8454,18.7367,17.3842,16.8986,21.0459,21.5229,21.509,21.2717,,,
rme-1;Q9N5B7,18.7605,17.0359,19.4598,16.9338,19.7795,20.325,21.4378,20.6773,,,
rme-1;Q9N5B7,18.9399,16.3802,15.5274,17.3102,20.5854,20.6179,20.6297,20.6523,,,
pme-4;Q9N5L4,17.4295,17.3163,16.4552,18.1643,21.0796,20.8537,21.8663,20.7919,,,
pdf-2;Q9N5M2,16.5666,19.714,19.0194,17.2621,20.8526,21.1398,20.3502,20.9278,,,
;Q9N5M3,19.3936,16.0385,18.0236,18.3727,28.7874,27.7171,26.9352,25.802,,,
odd-2;Q9N5X6,23.2345,24.8231,22.1337,24.6151,20.4139,21.0924,21.2184,20.3066,,,
ccg-1;Q9NA39,19.9097,20.2214,17.2463,18.5546,25.1149,29.4513,29.1458,28.4935,,,
ccg-1;Q9NA39,16.586,18.1746,18.7508,19.2952,23.3757,24.1079,23.626,24.3749,,,
;Q9NA82,17.841,18.1213,19.8776,19.3256,24.0683,22.726,21.9851,22.5013,,,
aat-9;Q9NA91,26.034,25.3151,24.8686,25.4536,24.8441,26.4664,25.9898,25.2759,,,
arp-1;Q9NA98,15.4575,18.4717,16.1714,19.9697,21.7458,26.4061,25.794,24.4891,,,
arp-1;Q9NA98,18.9685,18.819,16.7897,18.8368,19.7824,21.4667,20.9512,20.2264,,,
pinn-4;Q9NAF9,19.077,18.5114,19.3381,19.214,19.8116,21.7256,21.5067,20.5776,,,
;Q9NEI8,17.3682,20.1262,21.5716,16.5592,19.8904,21.166,20.6062,20.5908,,,
rps-6;Q9NEN6,21.1771,16.5408,15.4816,18.4768,20.8061,20.7425,21.5026,21.354,,,
rps-6;Q9NEN6,17.0688,20.5354,20.4195,17.1096,19.8641,21.3969,21.109,19.3883,,,
rps-6;Q9NEN6,19.1837,17.8039,17.0644,19.7171,21.8258,22.5446,22.8664,23.151,,,
rps-6;Q9NEN6,28.4828,28.7633,28.437,28.6457,25.7331,28.4239,28.377,26.5914,,,
rps-6;Q9NEN6,23.4861,22.0262,24.6154,24.4886,23.388,23.7278,23.1885,24.0443,,,
fat-1;Q9NEQ0,27.2209,28.0765,27.4237,27.0851,25.2317,29.2532,29.2376,28.1768,,,
fat-1;Q9NEQ0,24.4172,23.5891,24.6463,24.1573,25.7778,26.1184,25.8879,23.4421,,,
rsp-3;Q9NEW6,16.5616,19.3691,17.8312,17.392,19.5206,21.7632,21.431,21.1917,,,
rsp-3;Q9NEW6,19.6318,16.9164,18.2237,16.9094,20.7294,21.2466,19.4866,19.7828,,,
rsp-3;Q9NEW6,17.5969,20.0621,19.6687,15.7202,20.5025,20.9425,21.1228,20.6471,,,
rsp-3;Q9NEW6,18.4537,19.265,20.5093,18.4425,21.1931,23.149,22.932,22.3378,,,
ech-7;Q9NEZ8,24.9106,25.2719,22.1939,25.241,19.9379,20.0847,21.3054,21.2493,,,
clc-5;Q9NGJ7,19.0335,16.9396,19.4548,16.9382,19.6528,20.8506,21.1358,20.8049,,,
mdf-2;Q9NGT3,19.1669,16.636,16.8303,18.2876,20.2708,21.457,21.4608,21.2203,,,
hrp-2;Q9NLD1,19.6383,19.2593,18.3593,16.1795,20.8051,21.2518,21.5395,20.0874,,,
png-1;Q9TW67,18.4033,14.4157,19.8793,17.6878,23.6226,24.4771,24.5499,23.4744,,,
png-1;Q9TW67,16.7769,17.5838,15.9699,17.5519,22.9562,25.7476,24.8629,24.5833,,,
png-1;Q9TW67,18.1574,17.6564,16.4584,19.6122,22.6126,22.2796,23.4951,23.0123,,,
png-1;Q9TW67,18.7209,15.9155,17.5965,15.3714,20.3325,21.5263,21.46,20.5564,,,
ubxn-1;Q9TXH9,18.1472,15.4535,19.5145,19.7361,20.6991,21.6399,20.8426,21.0155,,,
ubxn-1;Q9TXH9,17.6449,20.5187,17.3938,20.8259,19.4422,21.6213,21.7798,20.3474,,,
ubxn-1;Q9TXH9,16.9727,18.6746,18.3128,19.6398,20.5272,19.9611,21.6356,21.4104,,,
ubxn-1;Q9TXH9,18.7906,18.3752,18.5838,16.8241,20.4854,20.2659,19.2739,19.604,,,
ubxn-1;Q9TXH9,22.9439,23.2933,22.6106,22.7523,20.5752,21.7186,21.3332,19.5092,,,
ubxn-1;Q9TXH9,21.4993,19.2638,19.5573,16.894,20.1546,20.2781,21.7168,20.9837,,,
ubxn-1;Q9TXH9,19.1375,17.4572,19.1488,17.6744,18.841,22.1397,21.3875,20.9375,,,
ubxn-1;Q9TXH9,16.5144,20.0495,19.7533,16.7127,20.6876,21.1,21.2066,21.2749,,,
did-2;Q9TXI3,18.0388,18.6845,17.7737,20.1838,19.5712,21.9378,19.6258,20.7647,,,
atg-9;Q9TXN6,18.2639,20.0552,16.908,17.4334,20.3549,21.5311,20.4312,21.2542,,,
atg-9;Q9TXN6,17.983,16.532,19.6227,15.4713,21.4078,22.5434,22.6523,23.8362,,,
pme-5;Q9TXQ1,17.8283,16.861,17.006,18.8831,25.9309,24.9842,25.0927,24.6124,,,
;Q9TXQ6,17.5971,18.4528,17.0829,18.3853,20.9605,19.9175,20.4149,21.2966,,,
;Q9TXU1,17.6752,16.9455,18.7665,19.7565,19.3639,21.8512,20.4924,20.7445,,,
abt-4;Q9TXV8,19.5419,18.4875,18.0497,16.5864,20.0885,21.1331,20.9585,21.4412,,,
abt-4;Q9TXV8,18.782,18.3072,18.8528,20.1725,22.2519,24.4202,24.0856,23.45,,,
ykt-6;Q9TXZ9,23.6866,22.5239,25.5614,23.8296,23.8386,23.106,23.8009,21.5779,,,
Y66H1A.4;Q9TYK1,18.2906,16.306,18.7312,15.5246,19.2263,21.8869,21.6385,20.3508,,,
;Q9TYP8,19.3843,18.4661,18.1225,18.3522,26.1632,24.4637,24.4971,25.2523,,,
mca-2;Q9TYP9,25.2176,24.4642,21.9999,25.8407,23.4858,27.8106,27.1609,26.1925,,,
mca-2;Q9TYP9,16.1784,16.0003,18.8412,17.7709,23.5669,23.2346,23.4838,23.958,,,
mca-2;Q9TYP9,16.8324,16.2251,17.9688,18.338,23.9034,23.8368,23.2282,25.5858,,,
ftn-2;Q9TYS3,24.5279,24.9595,23.5552,25.4488,25.8416,28.2203,28.2741,26.495,,,
;Q9TYT8,16.2005,15.3586,18.1036,16.6898,20.3152,20.2692,21.6621,19.3266,,,
fbxa-60;fbxa-59;Q9TZ26,18.9318,16.6592,17.2115,18.6856,19.7313,20.1655,21.8744,21.2606,,,
;Q9TZ58,18.9318,17.2331,17.0837,15.1566,19.4477,20.9973,20.6065,21.0519,,,
ubc-20;Q9TZ69,16.7857,17.1728,19.2513,18.2973,20.3122,21.2982,20.6101,21.4412,,,
ubc-20;Q9TZ69,16.0093,16.0444,17.855,18.435,22.2859,24.5067,24.6416,24.017,,,
ubc-20;Q9TZ69,18.8041,16.102,18.2688,18.593,21.6573,24.3081,24.5294,23.5394,,,
ubc-20;Q9TZ69,16.7125,16.1852,19.8087,18.6301,24.5682,24.7634,25.8151,24.9062,,,
T10B11.2;Q9TZI1,23.096,24.8733,22.4632,23.6086,19.8203,21.185,21.7875,21.0685,,,
acs-16;Q9TZI7,17.3906,18.7605,18.2689,18.3035,21.0395,21.7382,21.5604,21.2461,,,
pfk-1;Q9TZL8,19.5967,17.1871,16.9183,18.8806,22.9046,23.9366,24.741,24.4349,,,
fard-1;Q9TZL9,25.0016,24.6944,23.0301,23.4469,23.8668,26.181,25.9821,24.2205,,,
fard-1;Q9TZL9,18.4157,18.064,17.8531,18.2686,23.1273,24.9606,23.8579,24.5568,,,
ins-24;Q9U1P6,21.0069,16.9232,18.0519,16.4371,20.0769,21.4796,21.4467,20.6072,,,
ubc-14;Q9U1Q1,19.4078,16.5128,18.1002,18.8367,22.9947,23.8951,24.1533,23.2433,,,
vrs-2;Q9U1Q4,17.6158,19.0619,16.979,18.6736,20.0721,20.3551,20.8485,20.9109,,,
;Q9U1S8,15.9561,18.4226,19.7947,17.6273,23.1396,23.9492,23.2834,23.0171,,,
dnj-29;Q9U1W0,15.4578,17.8029,16.7544,19.3711,22.4728,24.3311,24.4017,23.0733,,,
tfg-1;Q9U1W1,18.0952,17.1073,19.015,18.5236,21.4416,22.9673,22.8744,21.9443,,,
tfg-1;Q9U1W1,15.0746,17.5343,17.1193,17.5382,20.3859,21.0862,20.7734,20.2468,,,
lsm-3;Q9U1W8,17.9438,15.9974,17.2009,18.2875,19.7743,21.7247,21.7377,20.5059,,,
lsm-3;Q9U1W8,19.4378,17.3913,17.9113,17.1456,20.7468,21.8307,20.4673,21.349,,,
;Q9U1X8,21.004,16.3378,19.8382,19.7862,18.7503,21.8613,21.2104,20.6332,,,
rla-2;Q9U1X9,16.8047,20.5717,17.8497,16.0412,21.1918,24.8687,25.6312,23.8376,,,
rla-2;Q9U1X9,18.0776,17.5951,16.6315,15.9309,20.3852,21.4403,18.5089,19.9115,,,
;Q9U222,17.7109,16.7857,16.1176,17.6725,20.096,21.8201,20.2829,21.3195,,,
mif-1;Q9U228,16.1459,18.185,19.4052,18.5343,18.1699,21.4938,20.8959,20.461,,,
haf-7;Q9U275,17.4455,17.8104,15.6568,17.4944,19.5786,20.3846,20.3472,20.4233,,,
haf-7;Q9U275,16.8904,16.7861,16.5045,18.1554,20.4692,20.5057,19.8648,21.4504,,,
haf-7;Q9U275,18.9888,20.5268,18.9635,17.1868,24.4042,25.4601,25.4722,23.6346,,,
tat-1;Q9U280,19.2883,19.2803,16.1897,18.753,20.6829,21.8804,21.7356,20.4334,,,
rab-35;Q9U2C3,20.1661,16.6609,18.264,14.8922,20.9984,21.2439,22.4396,19.8358,,,
rab-35;Q9U2C3,17.1695,18.8013,16.3634,18.4412,18.3895,22.6074,21.8318,21.9717,,,
vps-2;Q9U2F6,18.4574,16.4503,19.2141,16.71,20.5013,21.2109,21.7267,20.7032,,,
mrp-7;Q9U2G5,19.283,16.3924,19.4266,15.9618,23.8111,25.8569,25.1979,24.5145,,,
mrp-7;Q9U2G5,16.3979,19.1471,15.1332,20.1188,20.9908,21.614,21.4894,19.8849,,,
eef-1B.2;Q9U2H9,18.6614,19.7729,20.264,18.0068,18.9593,20.3381,21.714,20.5417,,,
eef-1B.2;Q9U2H9,17.7928,17.9086,16.9092,19.4425,24.9745,22.6794,21.9984,23.4076,,,
;Q9U2K5,16.6004,17.3409,16.4408,17.7264,20.8049,20.8743,21.762,20.5609,,,
fkb-2;Q9U2Q8,20.0594,18.3983,16.5545,17.3279,20.877,21.3524,19.2129,20.6103,,,
fkb-2;Q9U2Q8,23.1775,22.5368,22.7336,22.0669,23.5328,24.3121,24.0036,24.1734,,,
fkb-2;Q9U2Q8,18.1837,20.1213,16.7886,18.5292,20.9764,20.593,21.5625,21.1914,,,
gsk-3;Q9U2Q9,17.4873,16.8867,17.2549,17.7327,19.754,21.9033,21.061,21.0022,,,
arf-6;Q9U2S4,18.8041,17.7503,18.5605,17.9325,19.5239,21.1263,19.2183,20.6228,,,
arf-6;Q9U2S4,18.7153,16.1896,18.9121,20.6175,20.6173,21.9356,20.7403,20.3454,,,
arf-6;Q9U2S4,17.9876,18.5525,18.0493,17.0236,20.6758,21.6568,21.2574,20.5823,,,
map-2;Q9U2V9,20.1161,16.4438,16.5156,19.6863,21.0716,20.6557,21.4669,20.9928,,,
map-2;Q9U2V9,16.559,18.3316,20.7649,16.5502,19.5239,21.3727,20.1618,20.6357,,,
map-2;T27A8.3;Q9U2V9,19.9016,20.2136,19.4096,17.5705,20.2997,20.7165,21.5406,20.1163,,,
prmt-1;Q9U2X0,17.2659,18.4453,17.6553,17.1026,25.9743,23.767,23.7717,23.8247,,,
pab-1;Q9U302,17.2679,14.8365,17.6561,20.1885,24.8776,22.3161,22.5214,23.318,,,
pab-1;Q9U302,18.777,17.7825,19.1092,18.2431,25.5338,27.4474,27.2136,25.5949,,,
